,AF3,AF4,T7,T8,PZ
0,4238.974358,4266.666666,4350.256410,4323.589743,4352.307692
1,4228.205128,4257.948717,4345.641025,4317.948717,4368.205128
2,4232.820512,4282.051282,4348.717948,4293.333333,4368.205128
3,4231.282051,4292.307692,4354.871794,4285.641025,4366.666666
4,4225.128205,4281.538461,4355.897435,4295.897435,4378.461538
5,4238.974358,4276.410256,4345.641025,4304.102564,4361.025641
6,4232.307692,4276.923076,4345.641025,4291.282051,4356.410256
7,4222.051282,4258.974358,4356.923076,4272.307692,4371.282051
8,4228.205128,4264.615384,4350.256410,4274.358974,4364.102564
9,4234.871794,4270.256410,4343.076923,4276.410256,4356.410256
10,4223.076923,4274.358974,4335.897435,4311.794871,4348.205128
11,4222.564102,4273.333333,4349.743589,4300.000000,4364.102564
12,4217.435897,4263.076923,4356.410256,4318.974358,4368.205128
13,4226.666666,4260.512820,4361.025641,4297.435897,4349.230769
14,4207.692307,4272.307692,4340.000000,4300.512820,4358.974358
15,4219.487179,4284.615384,4346.666666,4309.230769,4370.769230
16,4217.948717,4278.461538,4341.025641,4289.230769,4346.666666
17,4195.384615,4249.743589,4347.179487,4283.076923,4344.615384
18,4187.179487,4233.333333,4328.717948,4284.615384,4356.923076
19,4202.564102,4244.102564,4331.794871,4288.205128,4343.076923
20,4187.179487,4227.692307,4310.769230,4268.717948,4337.948717
21,4185.641025,4227.179487,4310.256410,4280.512820,4334.358974
22,4194.871794,4239.487179,4304.102564,4284.102564,4327.692307
23,4190.256410,4230.769230,4287.692307,4265.641025,4328.717948
24,4216.410256,4248.205128,4298.974358,4285.641025,4329.230769
25,4203.076923,4243.076923,4289.743589,4296.923076,4315.897435
26,4182.051282,4222.564102,4306.153846,4265.128205,4328.205128
27,4165.128205,4214.871794,4295.384615,4292.307692,4327.179487
28,4159.487179,4222.564102,4301.538461,4298.974358,4319.487179
29,4153.846153,4230.256410,4308.205128,4305.641025,4311.794871
30,4151.794871,4225.641025,4296.410256,4308.205128,4318.461538
31,4154.358974,4209.230769,4279.487179,4278.974358,4308.205128
32,4144.615384,4202.564102,4284.102564,4260.512820,4323.076923
33,4151.794871,4228.205128,4307.692307,4300.000000,4323.076923
34,4159.487179,4239.487179,4300.512820,4312.307692,4320.000000
35,4115.897435,4211.794871,4300.000000,4283.076923,4292.820512
