,AF3,AF4,T7,T8,PZ
0,4327.179487,4303.076923,4300.000000,4277.948717,4310.256410
1,4325.128205,4297.435897,4292.820512,4256.923076,4307.179487
2,4333.333333,4294.871794,4301.025641,4284.102564,4305.128205
3,4328.717948,4295.384615,4301.538461,4300.000000,4302.051282
4,4331.794871,4314.358974,4304.102564,4288.717948,4310.256410
5,4311.282051,4291.794871,4291.282051,4280.000000,4283.076923
6,4309.743589,4279.487179,4298.974358,4305.641025,4270.769230
7,4313.333333,4284.615384,4299.487179,4273.333333,4278.974358
8,4296.923076,4273.846153,4281.025641,4222.564102,4276.923076
9,4310.769230,4296.410256,4295.384615,4289.230769,4297.435897
10,4312.307692,4304.102564,4286.666666,4332.820512,4294.871794
11,4315.897435,4296.410256,4284.102564,4300.000000,4291.794871
12,4318.974358,4291.794871,4298.974358,4280.512820,4298.974358
13,4297.435897,4272.307692,4281.538461,4275.384615,4284.615384
14,4309.743589,4283.076923,4286.153846,4277.435897,4289.230769
15,4315.384615,4293.333333,4294.871794,4260.512820,4286.666666
16,4308.205128,4288.717948,4300.512820,4266.666666,4285.128205
17,4309.743589,4281.538461,4297.435897,4294.871794,4287.179487
18,4301.538461,4265.128205,4278.461538,4280.000000,4269.743589
19,4313.333333,4278.974358,4303.076923,4274.871794,4281.025641
20,4304.102564,4275.384615,4303.076923,4262.564102,4283.076923
21,4296.410256,4267.692307,4280.000000,4260.000000,4278.974358
22,4324.102564,4289.743589,4289.743589,4304.102564,4292.307692
23,4325.128205,4291.282051,4286.666666,4311.282051,4285.641025
24,4323.076923,4294.871794,4293.333333,4287.692307,4290.769230
25,4309.743589,4278.461538,4292.820512,4270.256410,4284.102564
26,4299.487179,4260.512820,4289.743589,4282.564102,4271.794871
27,4309.743589,4272.820512,4297.435897,4287.692307,4282.051282
28,4290.256410,4264.102564,4277.435897,4258.461538,4269.743589
29,4288.205128,4263.589743,4280.512820,4277.435897,4269.743589
30,4295.897435,4257.948717,4294.871794,4278.974358,4274.358974
31,4295.897435,4248.717948,4303.076923,4253.333333,4274.358974
32,4305.641025,4267.692307,4320.000000,4283.076923,4287.179487
33,4288.717948,4264.102564,4315.897435,4290.769230,4280.512820
34,4289.743589,4266.666666,4329.230769,4270.769230,4288.717948
35,4292.307692,4268.205128,4327.692307,4259.487179,4291.794871
36,4272.820512,4254.358974,4304.615384,4260.512820,4275.897435
37,4278.974358,4267.179487,4315.897435,4294.871794,4285.641025
38,4274.358974,4263.589743,4311.282051,4293.333333,4277.948717
39,4273.333333,4264.615384,4318.974358,4255.384615,4282.564102
40,4276.923076,4273.333333,4323.076923,4249.230769,4289.743589
41,4264.102564,4263.589743,4301.538461,4268.205128,4270.769230
42,4275.897435,4273.333333,4316.923076,4287.179487,4281.025641
43,4284.102564,4274.871794,4314.871794,4271.794871,4284.102564
44,4297.948717,4280.000000,4305.641025,4284.102564,4281.025641
45,4304.615384,4293.846153,4319.487179,4308.205128,4287.179487
46,4290.256410,4288.205128,4320.000000,4278.461538,4285.641025
47,4299.487179,4289.743589,4312.820512,4276.923076,4292.307692
48,4291.282051,4270.769230,4298.461538,4268.205128,4278.974358
49,4289.743589,4272.820512,4310.256410,4255.897435,4279.487179
50,4301.538461,4293.846153,4314.358974,4272.820512,4285.641025
51,4284.102564,4275.897435,4293.846153,4272.820512,4265.128205
52,4289.230769,4275.384615,4318.974358,4293.846153,4278.974358
53,4289.230769,4277.948717,4325.128205,4294.871794,4291.282051
54,4285.641025,4282.564102,4315.384615,4293.333333,4289.743589
55,4296.923076,4294.871794,4325.641025,4307.692307,4295.384615
56,4289.230769,4276.923076,4302.051282,4274.358974,4285.641025
57,4296.410256,4280.512820,4298.974358,4268.205128,4294.871794
58,4290.769230,4281.538461,4311.794871,4282.051282,4293.333333
59,4280.000000,4270.256410,4311.282051,4270.769230,4280.000000
60,4291.794871,4278.974358,4310.256410,4276.923076,4281.538461
61,4282.564102,4272.820512,4301.025641,4290.256410,4273.333333
62,4290.256410,4278.461538,4314.871794,4292.307692,4287.179487
63,4297.435897,4281.538461,4316.410256,4266.153846,4294.358974
64,4289.743589,4276.923076,4314.358974,4264.102564,4291.282051
65,4299.487179,4293.333333,4331.794871,4295.897435,4306.153846
66,4294.871794,4289.743589,4317.435897,4286.666666,4296.410256
67,4301.025641,4292.307692,4313.846153,4295.384615,4296.923076
68,4295.897435,4293.846153,4312.307692,4308.205128,4298.974358
69,4282.051282,4290.769230,4302.051282,4287.692307,4291.282051
70,4301.538461,4301.538461,4315.897435,4288.205128,4302.564102
71,4293.333333,4282.564102,4308.205128,4279.487179,4291.282051
72,4291.282051,4285.128205,4312.307692,4284.102564,4293.846153
73,4302.564102,4294.871794,4319.487179,4300.512820,4298.974358
74,4288.717948,4276.923076,4301.538461,4303.076923,4284.615384
75,4286.153846,4284.102564,4305.641025,4306.666666,4294.871794
76,4278.461538,4273.333333,4302.564102,4261.025641,4288.205128
77,4284.102564,4266.666666,4306.153846,4252.307692,4284.102564
78,4295.384615,4281.538461,4310.256410,4299.487179,4287.692307
79,4290.256410,4276.923076,4293.846153,4308.717948,4273.333333
80,4298.974358,4282.051282,4302.051282,4311.794871,4281.538461
81,4293.846153,4276.410256,4298.461538,4290.769230,4280.000000
82,4297.435897,4277.435897,4304.615384,4260.512820,4279.487179
83,4303.589743,4281.538461,4316.923076,4253.333333,4284.615384
84,4290.769230,4264.615384,4296.410256,4268.205128,4272.820512
85,4310.256410,4284.102564,4301.025641,4323.589743,4286.666666
86,4310.256410,4292.307692,4300.000000,4306.153846,4285.128205
87,4296.410256,4277.948717,4294.358974,4260.000000,4276.410256
88,4297.435897,4276.410256,4294.358974,4289.743589,4282.051282
89,4278.974358,4275.897435,4274.358974,4310.769230,4269.743589
90,4287.692307,4295.384615,4291.794871,4305.641025,4277.948717
91,4300.000000,4288.717948,4303.076923,4286.153846,4284.615384
92,4301.025641,4273.333333,4292.820512,4273.846153,4285.641025
93,4307.692307,4285.641025,4296.923076,4280.000000,4291.794871
