,AF3,AF4,T7,T8,PZ
0,4290.256410,4278.461538,4283.076923,4300.000000,4262.564102
1,4285.641025,4265.128205,4284.615384,4286.666666,4261.538461
2,4298.461538,4283.076923,4289.743589,4286.153846,4266.153846
3,4295.384615,4280.512820,4277.435897,4281.025641,4265.641025
4,4291.794871,4270.769230,4287.179487,4283.589743,4269.743589
5,4307.692307,4295.384615,4304.102564,4296.410256,4281.538461
6,4311.282051,4303.076923,4284.615384,4290.769230,4273.846153
7,4320.000000,4303.589743,4294.358974,4307.692307,4275.897435
8,4308.205128,4293.846153,4300.000000,4311.794871,4274.871794
9,4296.923076,4285.128205,4291.282051,4301.025641,4267.179487
10,4309.230769,4293.846153,4301.025641,4303.076923,4277.435897
11,4304.102564,4294.871794,4299.487179,4292.820512,4281.025641
12,4306.666666,4299.487179,4301.025641,4302.564102,4283.076923
13,4301.538461,4285.128205,4294.358974,4306.153846,4281.025641
14,4298.461538,4283.589743,4295.384615,4293.333333,4285.128205
15,4313.333333,4306.666666,4317.435897,4299.487179,4300.512820
16,4302.051282,4288.205128,4308.717948,4303.589743,4290.769230
17,4300.000000,4278.974358,4302.564102,4307.179487,4285.641025
18,4303.076923,4291.282051,4296.410256,4296.410256,4280.512820
19,4293.333333,4292.307692,4289.743589,4280.512820,4265.128205
20,4297.948717,4291.282051,4309.230769,4292.307692,4274.358974
21,4298.461538,4273.333333,4301.025641,4297.435897,4280.512820
22,4306.153846,4281.538461,4293.846153,4296.923076,4281.025641
23,4298.461538,4291.794871,4302.564102,4280.000000,4282.051282
24,4285.641025,4273.333333,4312.307692,4264.102564,4285.641025
25,4307.179487,4278.974358,4318.974358,4284.102564,4295.384615
26,4307.692307,4288.205128,4288.717948,4286.666666,4284.615384
27,4307.692307,4298.974358,4286.153846,4285.641025,4285.128205
28,4314.358974,4295.897435,4311.794871,4285.128205,4294.358974
29,4303.589743,4276.410256,4313.333333,4261.538461,4284.615384
30,4310.256410,4292.307692,4318.974358,4259.487179,4291.282051
31,4310.769230,4302.564102,4307.692307,4269.230769,4295.384615
