,AF3,AF4,T7,T8,PZ
0,4290.256410,4273.333333,4294.358974,4286.153846,4274.871794
1,4288.717948,4285.128205,4292.820512,4295.897435,4276.410256
2,4269.230769,4276.410256,4285.641025,4248.717948,4261.538461
3,4276.410256,4275.384615,4290.769230,4243.589743,4264.615384
4,4291.794871,4278.974358,4297.948717,4292.820512,4269.743589
5,4280.000000,4271.282051,4287.692307,4302.051282,4257.435897
6,4287.692307,4280.512820,4301.025641,4274.871794,4271.282051
7,4280.000000,4280.000000,4300.000000,4244.615384,4271.794871
8,4289.743589,4304.102564,4305.641025,4285.641025,4281.025641
9,4304.615384,4322.564102,4309.230769,4327.179487,4291.794871
10,4282.051282,4292.820512,4285.641025,4271.794871,4270.256410
11,4291.282051,4293.846153,4295.384615,4266.153846,4277.948717
12,4297.948717,4301.025641,4293.333333,4304.615384,4279.487179
13,4296.410256,4305.128205,4284.615384,4300.000000,4272.820512
14,4300.000000,4311.794871,4291.282051,4293.846153,4278.974358
15,4282.051282,4294.358974,4287.692307,4256.410256,4276.410256
16,4290.256410,4306.666666,4305.128205,4253.333333,4295.897435
17,4294.871794,4309.230769,4300.512820,4308.205128,4292.307692
18,4294.871794,4301.538461,4292.307692,4333.846153,4281.538461
19,4304.102564,4323.076923,4299.487179,4293.333333,4293.333333
20,4285.641025,4312.820512,4281.538461,4243.076923,4277.948717
21,4283.589743,4294.871794,4294.358974,4295.897435,4271.794871
22,4288.717948,4290.769230,4301.538461,4337.435897,4272.307692
23,4291.794871,4301.025641,4298.461538,4294.871794,4276.923076
24,4296.410256,4312.307692,4317.948717,4260.000000,4287.179487
25,4275.897435,4283.589743,4298.461538,4261.025641,4260.512820
26,4284.102564,4289.743589,4290.256410,4307.692307,4257.435897
27,4296.410256,4304.615384,4294.358974,4313.846153,4268.717948
28,4298.461538,4291.794871,4275.384615,4276.410256,4263.076923
29,4307.692307,4300.512820,4286.153846,4268.717948,4269.743589
30,4286.153846,4305.128205,4298.974358,4258.461538,4267.692307
31,4293.333333,4327.179487,4306.153846,4301.538461,4282.564102
32,4305.641025,4327.692307,4293.846153,4344.102564,4280.000000
33,4281.025641,4291.794871,4282.051282,4290.256410,4257.948717
34,4286.153846,4300.000000,4296.923076,4253.333333,4272.307692
35,4284.615384,4308.717948,4285.128205,4273.846153,4262.051282
