,AF3,AF4,T7,T8,PZ
0,4270.769230,4236.923076,4255.897435,4190.256410,4185.128205
1,4211.282051,4162.564102,4204.615384,4131.282051,4120.000000
2,4191.794871,4136.410256,4194.358974,4094.358974,4100.512820
3,4186.666666,4151.282051,4190.256410,4105.641025,4106.153846
4,4201.538461,4171.794871,4182.564102,4116.923076,4120.000000
5,4226.153846,4174.871794,4191.282051,4112.307692,4125.641025
6,4219.487179,4162.564102,4196.410256,4101.025641,4107.692307
7,4236.923076,4194.871794,4221.538461,4129.743589,4125.128205
8,4237.948717,4197.435897,4215.897435,4135.384615,4132.820512
9,4237.435897,4183.589743,4214.358974,4131.794871,4135.897435
10,4254.871794,4195.897435,4230.769230,4138.974358,4148.717948
11,4244.615384,4192.820512,4216.410256,4122.564102,4134.358974
12,4253.333333,4211.794871,4230.769230,4151.794871,4144.615384
13,4251.794871,4213.333333,4233.333333,4170.769230,4151.282051
14,4245.641025,4205.641025,4233.333333,4160.512820,4152.307692
15,4261.538461,4222.051282,4256.923076,4165.128205,4168.717948
16,4246.153846,4206.153846,4235.384615,4144.102564,4155.384615
17,4257.948717,4216.410256,4243.076923,4155.384615,4163.076923
18,4265.128205,4234.871794,4254.358974,4169.230769,4164.102564
19,4258.974358,4237.948717,4235.897435,4169.743589,4151.794871
20,4285.128205,4256.923076,4250.769230,4184.615384,4164.615384
21,4273.846153,4234.871794,4255.384615,4153.846153,4161.025641
22,4276.410256,4233.333333,4268.205128,4160.512820,4175.897435
23,4298.461538,4246.153846,4263.076923,4192.820512,4181.538461
24,4295.384615,4237.948717,4241.538461,4174.871794,4161.538461
25,4289.743589,4247.179487,4260.000000,4169.743589,4164.615384
26,4270.256410,4237.435897,4254.871794,4167.179487,4154.358974
27,4287.179487,4251.794871,4252.820512,4184.615384,4160.000000
28,4308.717948,4264.615384,4260.000000,4199.487179,4169.743589
29,4296.410256,4243.076923,4263.076923,4176.410256,4166.666666
30,4302.564102,4262.051282,4280.512820,4188.717948,4184.615384
31,4297.435897,4270.769230,4270.256410,4203.076923,4175.384615
32,4297.948717,4261.538461,4264.615384,4206.666666,4171.794871
33,4294.871794,4254.871794,4256.923076,4200.512820,4172.820512
34,4280.000000,4249.230769,4256.410256,4184.102564,4157.948717
35,4299.487179,4272.307692,4294.358974,4196.410256,4177.435897
36,4289.743589,4265.641025,4277.948717,4177.435897,4173.846153
37,4293.846153,4261.025641,4262.051282,4177.948717,4165.128205
38,4321.025641,4271.282051,4281.025641,4199.487179,4176.410256
39,4294.871794,4253.846153,4268.717948,4180.000000,4165.641025
40,4288.205128,4268.205128,4289.230769,4198.461538,4173.333333
41,4283.589743,4258.461538,4301.025641,4205.641025,4169.230769
42,4269.230769,4237.948717,4293.333333,4185.641025,4162.564102
43,4275.384615,4254.871794,4291.282051,4188.717948,4169.230769
44,4277.948717,4251.282051,4273.846153,4183.589743,4158.974358
45,4303.589743,4269.230769,4309.230769,4208.717948,4185.128205
46,4295.384615,4270.769230,4322.051282,4214.358974,4190.769230
47,4280.512820,4257.435897,4295.384615,4192.820512,4175.897435
48,4300.512820,4268.717948,4305.641025,4193.846153,4192.820512
49,4292.307692,4254.871794,4303.076923,4188.717948,4190.256410
50,4301.025641,4266.666666,4300.512820,4222.564102,4193.846153
51,4306.153846,4272.307692,4291.794871,4233.846153,4185.128205
