,AF3,AF4,T7,T8,PZ
0,4276.410256,4277.948717,4281.025641,4263.076923,4261.025641
1,4275.897435,4277.948717,4271.282051,4252.820512,4254.871794
2,4284.102564,4287.179487,4283.589743,4264.615384,4267.692307
3,4290.769230,4294.358974,4299.487179,4272.307692,4279.487179
4,4296.410256,4300.512820,4294.871794,4267.692307,4278.461538
5,4289.743589,4299.487179,4281.025641,4259.487179,4272.820512
6,4293.333333,4299.487179,4293.333333,4267.179487,4281.025641
7,4301.538461,4298.461538,4293.846153,4279.487179,4285.128205
8,4287.692307,4287.692307,4278.974358,4271.794871,4271.794871
9,4287.179487,4296.410256,4301.025641,4276.410256,4278.461538
10,4278.974358,4296.410256,4300.512820,4265.128205,4282.051282
11,4265.128205,4280.000000,4271.282051,4241.025641,4268.717948
12,4272.820512,4274.871794,4264.615384,4248.717948,4261.025641
13,4277.435897,4274.358974,4267.179487,4262.051282,4260.000000
14,4280.000000,4292.820512,4296.410256,4273.333333,4278.461538
15,4284.615384,4305.641025,4313.846153,4274.871794,4290.256410
16,4288.717948,4298.974358,4291.794871,4262.564102,4277.435897
17,4288.205128,4296.410256,4279.487179,4255.384615,4275.384615
18,4282.051282,4288.205128,4288.717948,4256.923076,4281.538461
19,4285.128205,4291.282051,4305.128205,4278.461538,4284.615384
20,4282.564102,4293.333333,4297.948717,4282.051282,4276.410256
21,4281.025641,4284.615384,4285.641025,4261.025641,4272.820512
22,4297.948717,4295.384615,4300.000000,4254.871794,4287.179487
23,4300.000000,4307.692307,4303.589743,4245.128205,4291.282051
24,4294.871794,4311.794871,4294.871794,4250.769230,4290.769230
25,4294.871794,4309.743589,4291.794871,4284.615384,4293.846153
26,4299.487179,4307.692307,4300.000000,4292.820512,4288.717948
27,4307.179487,4309.230769,4308.717948,4261.025641,4284.102564
28,4294.871794,4295.897435,4288.205128,4241.025641,4275.897435
29,4291.282051,4291.794871,4285.128205,4260.000000,4275.384615
30,4301.025641,4304.102564,4309.743589,4274.358974,4286.153846
31,4305.128205,4311.282051,4309.743589,4280.000000,4291.794871
32,4307.179487,4315.897435,4300.512820,4284.615384,4293.333333
33,4289.743589,4307.692307,4294.871794,4266.666666,4284.102564
34,4274.871794,4297.435897,4285.641025,4256.410256,4275.897435
35,4285.641025,4303.589743,4286.666666,4267.179487,4278.461538
36,4302.051282,4311.794871,4306.666666,4273.846153,4282.564102
37,4302.564102,4309.230769,4309.743589,4280.000000,4280.000000
38,4280.512820,4291.282051,4280.000000,4267.692307,4263.076923
39,4274.358974,4289.743589,4283.076923,4249.230769,4258.974358
40,4286.153846,4296.923076,4306.666666,4264.615384,4266.153846
41,4281.025641,4282.564102,4300.512820,4277.948717,4257.948717
42,4273.846153,4279.487179,4290.769230,4266.666666,4257.948717
43,4272.820512,4285.641025,4278.974358,4245.128205,4260.000000
44,4279.487179,4292.307692,4282.051282,4251.794871,4262.051282
45,4284.615384,4298.461538,4296.923076,4274.871794,4276.410256
46,4277.948717,4292.307692,4285.128205,4276.923076,4277.948717
47,4287.179487,4295.384615,4287.692307,4285.641025,4277.948717
48,4295.384615,4300.000000,4309.230769,4281.025641,4287.179487
49,4295.897435,4304.615384,4317.948717,4254.358974,4293.333333
50,4296.410256,4315.384615,4311.282051,4248.717948,4294.871794
51,4281.538461,4302.564102,4287.692307,4262.051282,4284.102564
52,4281.538461,4293.846153,4281.025641,4285.128205,4281.538461
53,4286.153846,4294.871794,4289.230769,4275.897435,4283.076923
54,4273.846153,4291.794871,4285.641025,4244.102564,4276.923076
55,4273.846153,4292.820512,4292.307692,4247.179487,4277.435897
56,4274.358974,4286.153846,4300.512820,4249.230769,4276.410256
57,4275.384615,4284.102564,4294.871794,4240.512820,4274.871794
