,AF3,AF4,T7,T8,PZ
0,4324.102564,4168.205128,4143.076923,4322.564102,4121.538461
1,4388.205128,4144.102564,4144.615384,4344.102564,4079.487179
2,4365.128205,4100.512820,4102.051282,4350.769230,4008.205128
3,4372.307692,4127.179487,4110.256410,4396.410256,4049.230769
4,4334.871794,4104.615384,4091.794871,4321.025641,4040.000000
5,4326.666666,4180.000000,4165.641025,4295.384615,4085.641025
6,4308.717948,4180.512820,4167.179487,4300.000000,4083.076923
7,4347.692307,4064.102564,4108.205128,4290.769230,4020.000000
8,4428.205128,4100.000000,4177.435897,4329.743589,4059.487179
9,4310.769230,4150.769230,4161.538461,4292.307692,4078.461538
10,4280.000000,4189.230769,4157.948717,4321.538461,4137.435897
11,4338.461538,4168.717948,4146.153846,4350.769230,4121.538461
12,4335.384615,4109.230769,4103.076923,4306.666666,4030.769230
13,4374.358974,4130.769230,4160.000000,4329.743589,4056.923076
14,4317.948717,4116.923076,4150.769230,4281.538461,4064.615384
15,4316.410256,4158.974358,4186.666666,4257.435897,4099.487179
16,4353.333333,4166.153846,4202.564102,4270.769230,4089.743589
17,4293.846153,4114.871794,4121.025641,4244.102564,4034.358974
18,4296.410256,4190.256410,4127.179487,4333.846153,4095.897435
19,4314.871794,4132.307692,4107.692307,4353.333333,4044.102564
20,4394.358974,4032.307692,4114.871794,4338.974358,3990.256411
21,4401.538461,4063.589743,4125.641025,4343.589743,4035.897435
22,4286.666666,4105.128205,4111.794871,4270.769230,4044.615384
23,4303.589743,4183.589743,4185.128205,4299.487179,4090.256410
24,4307.179487,4156.923076,4114.871794,4334.358974,4052.307692
25,4304.615384,4163.589743,4071.282051,4341.025641,4058.461538
26,4308.717948,4237.435897,4150.256410,4329.743589,4127.692307
27,4283.589743,4153.846153,4116.923076,4276.923076,4052.307692
28,4396.410256,4117.435897,4123.076923,4324.102564,4016.923076
29,4371.282051,4134.871794,4138.461538,4276.410256,4036.410256
30,4247.692307,4173.333333,4172.307692,4213.333333,4106.666666
31,4273.846153,4205.128205,4214.871794,4274.871794,4144.615384
32,4328.205128,4122.564102,4122.051282,4291.794871,4036.923076
33,4394.358974,4124.615384,4106.666666,4334.871794,4039.487179
34,4346.666666,4125.128205,4142.051282,4280.000000,4068.205128
35,4318.461538,4096.923076,4196.410256,4199.487179,4065.128205
36,4400.000000,4136.923076,4249.230769,4254.358974,4086.666666
37,4354.871794,4130.256410,4129.230769,4259.487179,4040.000000
38,4348.205128,4172.820512,4085.641025,4315.897435,4072.307692
39,4368.717948,4136.923076,4128.717948,4317.435897,4056.923076
40,4356.923076,4057.948717,4161.538461,4240.512820,3999.487180
41,4375.897435,4112.307692,4206.153846,4281.025641,4061.025641
42,4302.051282,4123.589743,4128.717948,4292.820512,4064.615384
43,4292.307692,4168.717948,4110.256410,4316.923076,4088.717948
44,4333.333333,4158.461538,4118.974358,4318.974358,4080.000000
45,4346.153846,4073.333333,4117.435897,4289.230769,4033.846153
46,4366.666666,4114.358974,4189.230769,4320.512820,4092.307692
47,4293.846153,4110.769230,4130.769230,4277.948717,4081.538461
48,4315.897435,4134.358974,4105.128205,4320.000000,4101.025641
49,4353.333333,4171.282051,4138.974358,4377.435897,4117.435897
50,4316.410256,4134.871794,4144.615384,4308.717948,4069.743589
