,AF3,AF4,T7,T8,PZ
0,4289.230769,4295.897435,4309.230769,4273.846153,4274.358974
1,4301.538461,4297.948717,4315.897435,4310.256410,4277.948717
2,4288.205128,4276.410256,4303.589743,4290.256410,4260.512820
3,4279.487179,4273.846153,4310.769230,4263.076923,4257.435897
4,4281.025641,4279.487179,4310.256410,4268.717948,4253.846153
5,4284.102564,4281.538461,4287.179487,4271.282051,4244.102564
6,4295.384615,4294.358974,4292.307692,4271.794871,4255.897435
7,4284.102564,4283.076923,4293.333333,4266.153846,4252.307692
8,4296.923076,4294.358974,4308.205128,4291.282051,4265.128205
9,4308.717948,4307.692307,4310.256410,4302.051282,4275.897435
10,4295.384615,4288.717948,4290.256410,4281.025641,4261.538461
11,4303.076923,4291.282051,4303.589743,4283.589743,4270.256410
12,4301.538461,4295.384615,4307.692307,4266.666666,4271.794871
13,4306.153846,4302.564102,4306.666666,4257.948717,4275.897435
14,4315.897435,4308.205128,4307.179487,4288.205128,4278.461538
15,4314.358974,4305.128205,4308.717948,4309.743589,4267.692307
16,4323.589743,4320.000000,4324.102564,4315.897435,4275.384615
17,4309.230769,4310.256410,4306.153846,4299.487179,4269.230769
18,4301.025641,4305.128205,4302.564102,4299.487179,4270.769230
19,4309.230769,4316.923076,4317.435897,4300.000000,4282.564102
20,4305.128205,4311.282051,4313.846153,4278.974358,4281.025641
21,4315.897435,4316.410256,4327.179487,4291.282051,4294.358974
22,4312.820512,4312.307692,4321.538461,4294.358974,4289.743589
23,4308.205128,4311.282051,4308.717948,4301.025641,4282.051282
24,4308.205128,4312.820512,4316.923076,4316.923076,4287.692307
25,4300.512820,4296.923076,4313.846153,4286.153846,4282.051282
26,4314.358974,4302.051282,4308.205128,4268.205128,4280.000000
27,4304.102564,4297.435897,4293.846153,4279.487179,4264.102564
28,4296.923076,4294.871794,4305.128205,4292.820512,4264.102564
29,4323.076923,4314.871794,4331.282051,4299.487179,4282.564102
30,4320.512820,4311.794871,4313.846153,4292.820512,4274.358974
31,4312.820512,4313.846153,4309.743589,4297.435897,4281.025641
32,4304.615384,4314.358974,4311.282051,4281.025641,4285.128205
33,4300.512820,4310.256410,4304.102564,4270.769230,4281.538461
34,4306.666666,4315.384615,4316.410256,4297.435897,4294.358974
35,4295.384615,4302.051282,4313.333333,4288.205128,4291.794871
