,AF3,AF4,T7,T8,PZ
0,4289.743589,4262.051282,4303.589743,4263.076923,4273.846153
1,4308.205128,4269.230769,4305.128205,4285.641025,4252.307692
2,4298.974358,4261.538461,4271.282051,4279.487179,4276.410256
3,4305.641025,4276.410256,4289.743589,4291.282051,4261.538461
4,4294.871794,4269.743589,4301.025641,4286.153846,4266.666666
5,4287.179487,4260.512820,4295.384615,4256.923076,4280.000000
6,4304.615384,4269.230769,4309.743589,4262.564102,4272.307692
7,4303.589743,4264.102564,4300.512820,4281.025641,4296.410256
8,4301.025641,4269.743589,4287.179487,4293.333333,4266.666666
9,4284.615384,4257.948717,4285.128205,4272.307692,4270.769230
10,4283.589743,4253.333333,4306.153846,4271.282051,4294.358974
11,4298.974358,4267.179487,4303.589743,4290.769230,4264.615384
12,4295.384615,4256.410256,4276.923076,4269.230769,4285.641025
13,4306.666666,4264.102564,4298.461538,4264.615384,4277.948717
14,4302.564102,4271.282051,4299.487179,4270.769230,4267.692307
15,4298.461538,4264.102564,4288.205128,4276.410256,4280.000000
16,4313.846153,4269.230769,4299.487179,4286.153846,4258.461538
17,4302.564102,4266.666666,4289.743589,4276.410256,4278.461538
18,4298.974358,4267.692307,4302.051282,4286.666666,4260.512820
19,4282.564102,4247.692307,4292.820512,4270.256410,4241.538461
20,4269.230769,4240.000000,4269.230769,4243.076923,4269.230769
21,4295.384615,4266.153846,4296.410256,4274.358974,4267.692307
22,4289.230769,4257.435897,4298.461538,4283.589743,4294.871794
23,4278.974358,4255.384615,4293.846153,4269.230769,4289.743589
24,4281.538461,4265.128205,4291.794871,4261.025641,4272.307692
25,4289.230769,4264.102564,4268.717948,4258.974358,4278.974358
26,4301.538461,4268.717948,4276.410256,4277.948717,4249.743589
27,4280.000000,4248.205128,4295.384615,4276.923076,4276.923076
28,4277.435897,4251.282051,4308.205128,4286.666666,4288.205128
29,4285.641025,4265.641025,4300.512820,4280.512820,4267.692307
30,4279.487179,4260.000000,4277.435897,4241.538461,4280.000000
31,4291.794871,4271.794871,4265.128205,4260.000000,4251.794871
32,4278.974358,4265.641025,4262.564102,4283.076923,4268.205128
33,4270.769230,4262.564102,4299.487179,4280.512820,4282.564102
34,4278.974358,4271.794871,4310.769230,4278.974358,4258.461538
35,4272.820512,4261.538461,4268.205128,4273.846153,4272.307692
36,4284.615384,4270.256410,4263.589743,4271.282051,4256.410256
37,4286.666666,4276.923076,4275.384615,4254.871794,4273.333333
38,4289.743589,4279.487179,4292.307692,4272.820512,4285.128205
39,4292.307692,4275.897435,4298.974358,4288.205128,4253.333333
40,4276.923076,4260.512820,4278.974358,4264.102564,4268.205128
41,4287.692307,4277.435897,4286.153846,4280.000000,4252.820512
42,4290.769230,4287.692307,4274.871794,4292.307692,4262.564102
43,4292.307692,4287.179487,4273.333333,4296.923076,4281.538461
44,4291.794871,4283.076923,4294.871794,4302.051282,4253.333333
45,4270.256410,4262.564102,4282.051282,4269.230769,4268.717948
46,4280.000000,4275.897435,4287.692307,4267.692307,4256.923076
47,4278.974358,4278.461538,4281.538461,4279.487179,4252.820512
48,4267.179487,4265.641025,4262.051282,4274.358974,4269.230769
49,4276.923076,4278.974358,4279.487179,4276.410256,4257.435897
50,4274.871794,4276.923076,4289.230769,4273.333333,4288.205128
51,4286.153846,4287.179487,4287.692307,4287.692307,4273.333333
52,4285.128205,4296.410256,4272.820512,4284.102564,4258.461538
53,4276.923076,4288.717948,4271.282051,4263.076923,4279.487179
54,4290.256410,4293.846153,4287.692307,4270.769230,4250.769230
55,4286.153846,4292.307692,4276.923076,4277.435897,4264.615384
56,4293.333333,4303.589743,4283.076923,4285.641025,4262.051282
57,4289.743589,4296.410256,4289.743589,4275.897435,4251.282051
58,4268.717948,4282.051282,4286.153846,4272.820512,4278.974358
59,4282.564102,4298.461538,4296.410256,4290.256410,4262.564102
60,4287.692307,4294.358974,4275.384615,4272.307692,4275.384615
61,4291.282051,4302.051282,4278.461538,4284.615384,4274.871794
62,4290.256410,4309.230769,4303.589743,4311.282051,4263.076923
63,4282.051282,4291.794871,4298.461538,4295.897435,4286.666666
64,4305.641025,4303.589743,4292.820512,4300.512820,4268.205128
65,4309.743589,4306.666666,4292.307692,4291.794871,4288.205128
66,4303.589743,4303.589743,4310.769230,4287.179487,4292.820512
67,4302.564102,4307.179487,4300.512820,4310.256410,4268.717948
68,4293.333333,4297.948717,4275.897435,4302.564102,4295.384615
69,4297.435897,4295.384615,4301.025641,4290.256410,4274.358974
70,4289.230769,4285.128205,4303.076923,4282.051282,4273.333333
71,4300.512820,4298.461538,4294.358974,4283.589743,4282.051282
72,4313.846153,4313.333333,4297.948717,4284.615384,4264.615384
