,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4383.589743,4480.512820,4568.205128,4213.333333,4512.307692,4182.564102,4438.461538,4200.512820,4242.564102,4527.692307,4251.794871,4632.820512,3944.102565,3921.025642
1,4376.923076,4480.512820,4566.153846,4212.307692,4512.820512,4185.128205,4435.384615,4189.230769,4232.307692,4521.025641,4249.230769,4631.794871,3941.538462,3917.948718
2,4381.538461,4487.179487,4569.230769,4213.333333,4515.384615,4183.076923,4433.846153,4185.128205,4233.333333,4530.769230,4248.205128,4631.282051,3944.615385,3920.512821
3,4385.641025,4483.589743,4568.717948,4209.743589,4510.769230,4180.512820,4432.307692,4184.615384,4234.871794,4525.641025,4241.025641,4627.692307,3948.205129,3917.948718
4,4382.051282,4481.538461,4566.153846,4208.205128,4503.589743,4177.435897,4428.205128,4181.025641,4230.256410,4506.666666,4235.897435,4625.641025,3937.435898,3913.846154
5,4384.102564,4489.743589,4566.666666,4214.358974,4505.641025,4174.358974,4428.205128,4181.538461,4224.102564,4503.589743,4240.000000,4626.666666,3927.179488,3916.410257
6,4390.256410,4492.820512,4570.769230,4219.487179,4510.256410,4178.461538,4431.794871,4184.102564,4221.538461,4508.205128,4242.564102,4630.769230,3934.358975,3921.538462
7,4387.179487,4486.666666,4568.717948,4214.871794,4507.179487,4180.000000,4431.794871,4181.025641,4217.948717,4506.153846,4238.974358,4629.743589,3936.923077,3918.461539
8,4384.615384,4485.128205,4566.666666,4210.256410,4506.666666,4175.897435,4428.717948,4177.948717,4216.923076,4507.692307,4236.923076,4626.666666,3928.205129,3914.358975
9,4388.717948,4488.205128,4570.256410,4215.384615,4511.282051,4178.461538,4430.256410,4181.538461,4224.615384,4512.820512,4241.538461,4631.282051,3931.794872,3918.974359
10,4387.692307,4487.179487,4571.794871,4216.410256,4517.948717,4185.128205,4437.948717,4192.307692,4232.820512,4516.410256,4247.179487,4636.410256,3939.487180,3923.076924
