,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4426.666666,4523.076923,4527.179487,4277.435897,4492.307692,4199.487179,4447.179487,4212.820512,4243.589743,4492.307692,4215.384615,4639.487179,3968.205129,4038.461538
1,4424.102564,4524.615384,4530.769230,4280.512820,4491.794871,4200.000000,4442.564102,4206.666666,4242.051282,4494.358974,4222.564102,4640.512820,3968.717949,4038.974358
2,4436.410256,4527.179487,4532.307692,4284.102564,4490.256410,4200.512820,4443.076923,4207.692307,4237.435897,4489.230769,4216.410256,4641.025641,3968.717949,4045.128205
3,4436.923076,4520.512820,4525.641025,4277.435897,4490.256410,4192.307692,4441.538461,4208.205128,4237.435897,4483.076923,4202.564102,4639.487179,3966.153847,4040.000000
4,4433.333333,4514.871794,4519.487179,4269.743589,4488.717948,4184.615384,4437.948717,4202.051282,4238.461538,4485.128205,4205.641025,4635.384615,3960.512821,4031.794871
5,4432.820512,4516.923076,4517.435897,4269.743589,4487.179487,4186.666666,4436.923076,4199.487179,4232.307692,4486.153846,4215.384615,4630.256410,3959.487180,4032.307692
6,4432.820512,4513.333333,4514.871794,4269.230769,4488.717948,4186.666666,4437.435897,4200.000000,4227.179487,4479.487179,4209.230769,4629.743589,3960.000000,4030.256410
7,4438.974358,4511.282051,4520.000000,4267.179487,4489.230769,4186.666666,4440.512820,4202.564102,4234.358974,4482.564102,4205.128205,4632.307692,3955.384616,4030.769230
8,4444.102564,4519.487179,4526.153846,4269.230769,4487.179487,4192.307692,4444.102564,4209.230769,4242.051282,4489.743589,4220.512820,4636.410256,3957.435898,4042.051282
9,4435.384615,4518.974358,4521.025641,4269.230769,4490.256410,4191.282051,4446.666666,4216.923076,4235.897435,4480.000000,4221.025641,4637.948717,3958.461539,4037.435897
10,4426.666666,4505.128205,4514.871794,4261.538461,4487.692307,4184.102564,4446.153846,4215.384615,4231.282051,4474.871794,4203.589743,4635.897435,3951.794872,4026.153846
11,4432.820512,4503.589743,4516.923076,4262.051282,4477.948717,4183.589743,4442.051282,4205.128205,4236.923076,4488.717948,4207.179487,4636.923076,3957.948718,4038.461538
12,4444.615384,4514.871794,4521.025641,4272.820512,4482.051282,4185.641025,4443.076923,4202.051282,4238.974358,4495.384615,4225.641025,4643.589743,3971.282052,4050.769230
13,4460.000000,4522.051282,4528.717948,4281.025641,4493.333333,4186.666666,4445.128205,4213.333333,4239.487179,4487.179487,4229.743589,4647.692307,3975.384616,4048.717948
14,4457.948717,4522.051282,4529.230769,4282.051282,4488.205128,4185.128205,4442.564102,4212.820512,4241.538461,4481.025641,4224.615384,4644.615384,3973.333334,4044.102564
15,4435.384615,4520.512820,4517.435897,4277.948717,4476.923076,4182.051282,4442.051282,4197.948717,4231.794871,4475.897435,4218.461538,4638.974358,3969.230770,4040.000000
16,4434.358974,4517.948717,4513.333333,4276.923076,4476.923076,4181.538461,4444.615384,4197.435897,4221.538461,4473.333333,4207.179487,4635.384615,3960.512821,4036.410256
17,4446.153846,4513.846153,4516.923076,4276.923076,4481.025641,4183.589743,4442.051282,4201.538461,4222.051282,4476.410256,4206.666666,4633.333333,3956.410257,4033.846153
18,4443.589743,4516.410256,4518.461538,4277.948717,4485.641025,4186.153846,4445.128205,4197.435897,4228.205128,4484.102564,4220.000000,4636.923076,3962.564103,4033.846153
19,4445.641025,4525.641025,4525.641025,4281.538461,4491.282051,4189.230769,4454.871794,4210.256410,4243.076923,4494.871794,4225.641025,4645.128205,3975.897436,4043.076923
20,4458.974358,4527.692307,4531.282051,4282.564102,4491.282051,4188.205128,4452.307692,4222.051282,4250.769230,4496.923076,4219.487179,4645.641025,3990.256411,4052.307692
21,4460.512820,4518.461538,4522.051282,4277.948717,4487.179487,4182.564102,4443.076923,4208.717948,4238.974358,4483.076923,4215.384615,4638.461538,3992.820513,4045.128205
22,4456.923076,4512.307692,4516.410256,4275.897435,4487.692307,4185.641025,4441.538461,4201.025641,4228.205128,4474.871794,4218.974358,4635.384615,3991.794872,4044.102564
23,4455.384615,4516.923076,4524.615384,4278.461538,4490.256410,4195.897435,4446.153846,4214.358974,4228.717948,4481.025641,4214.358974,4640.000000,4002.564102,4056.410256
24,4456.410256,4523.076923,4529.743589,4278.974358,4493.333333,4201.538461,4453.333333,4218.974358,4232.820512,4489.743589,4205.641025,4645.128205,4015.384615,4060.512820
25,4468.205128,4523.076923,4531.282051,4282.564102,4500.000000,4199.487179,4458.461538,4214.871794,4234.871794,4489.743589,4214.871794,4648.717948,4020.512820,4062.564102
26,4481.025641,4524.615384,4535.384615,4290.256410,4502.564102,4198.974358,4457.948717,4220.512820,4242.051282,4489.743589,4234.358974,4655.384615,4031.794871,4074.871794
27,4478.974358,4527.692307,4540.512820,4295.897435,4495.897435,4203.076923,4453.846153,4222.564102,4252.820512,4501.538461,4241.538461,4659.487179,4042.564102,4082.564102
28,4472.307692,4523.076923,4539.487179,4295.384615,4490.769230,4198.974358,4445.641025,4216.923076,4255.384615,4504.615384,4231.282051,4657.435897,4036.923076,4078.974358
29,4474.871794,4520.512820,4538.974358,4287.692307,4492.820512,4190.256410,4442.051282,4216.410256,4243.589743,4496.923076,4223.589743,4657.435897,4028.717948,4076.923076
30,4474.358974,4523.589743,4537.435897,4280.512820,4491.794871,4193.333333,4453.846153,4216.410256,4236.410256,4496.410256,4226.153846,4658.974358,4030.256410,4077.435897
31,4454.871794,4515.897435,4530.769230,4278.461538,4487.692307,4197.435897,4460.000000,4212.820512,4235.384615,4495.897435,4225.641025,4651.282051,4025.641025,4072.307692
32,4443.076923,4511.282051,4525.641025,4280.000000,4489.230769,4196.410256,4456.410256,4213.333333,4232.820512,4488.717948,4215.897435,4644.102564,4016.923076,4065.641025
33,4454.871794,4520.000000,4526.153846,4281.025641,4492.307692,4197.948717,4457.435897,4216.410256,4234.358974,4487.692307,4212.820512,4648.717948,4018.974358,4066.666666
34,4455.384615,4519.487179,4528.205128,4280.512820,4491.282051,4197.435897,4457.948717,4217.435897,4241.538461,4495.384615,4218.974358,4652.307692,4024.102564,4072.307692
35,4443.076923,4514.871794,4529.743589,4281.025641,4488.717948,4195.384615,4449.230769,4217.948717,4243.076923,4494.871794,4220.000000,4651.282051,4025.128205,4074.358974
36,4445.128205,4518.974358,4533.333333,4282.564102,4489.743589,4195.897435,4447.179487,4218.461538,4237.435897,4491.794871,4216.923076,4655.897435,4022.051282,4071.282051
37,4448.205128,4515.897435,4533.333333,4282.564102,4489.743589,4191.282051,4450.256410,4215.897435,4235.384615,4491.282051,4214.871794,4658.461538,4018.974358,4066.666666
38,4442.051282,4510.256410,4528.717948,4279.487179,4486.666666,4189.230769,4447.179487,4212.820512,4236.923076,4489.743589,4214.871794,4652.820512,4017.435897,4065.641025
39,4447.179487,4517.435897,4531.282051,4279.487179,4487.692307,4199.487179,4448.717948,4213.846153,4237.948717,4490.769230,4219.487179,4652.820512,4016.923076,4068.717948
40,4451.794871,4521.025641,4536.923076,4281.538461,4491.794871,4202.564102,4457.948717,4219.487179,4236.410256,4495.384615,4224.615384,4659.487179,4015.384615,4070.769230
41,4445.641025,4516.410256,4541.025641,4282.051282,4492.307692,4199.487179,4461.538461,4228.205128,4241.025641,4497.948717,4226.153846,4662.051282,4017.948717,4074.358974
42,4448.717948,4516.410256,4543.076923,4283.076923,4489.230769,4201.025641,4458.461538,4234.358974,4252.820512,4496.410256,4226.666666,4663.076923,4018.974358,4075.897435
43,4444.615384,4513.846153,4539.487179,4281.538461,4489.230769,4200.000000,4459.487179,4229.743589,4249.743589,4496.410256,4223.589743,4661.025641,4008.205128,4067.692307
44,4424.615384,4506.666666,4533.333333,4279.487179,4489.230769,4197.948717,4458.461538,4218.461538,4236.923076,4491.282051,4216.410256,4653.333333,3994.871795,4059.487179
45,4415.897435,4508.205128,4532.307692,4283.076923,4488.205128,4198.461538,4456.410256,4213.333333,4231.794871,4481.538461,4215.384615,4648.717948,3992.820513,4058.461538
46,4426.153846,4512.307692,4530.256410,4285.128205,4488.717948,4198.974358,4460.000000,4214.871794,4233.333333,4484.615384,4212.307692,4650.769230,3993.333334,4054.358974
47,4434.871794,4512.820512,4528.205128,4282.051282,4490.769230,4200.000000,4454.871794,4213.333333,4231.794871,4491.282051,4205.641025,4648.717948,3990.256411,4052.820512
48,4432.820512,4514.871794,4535.384615,4286.153846,4491.794871,4200.512820,4446.666666,4212.307692,4234.871794,4491.794871,4207.692307,4647.179487,3996.923077,4058.461538
49,4429.743589,4522.051282,4540.512820,4294.871794,4494.871794,4202.051282,4451.794871,4221.538461,4246.153846,4499.487179,4218.974358,4657.948717,4010.256410,4061.025641
50,4427.692307,4528.717948,4537.435897,4295.897435,4497.948717,4203.589743,4460.512820,4232.307692,4251.282051,4511.282051,4225.641025,4667.692307,4013.333333,4063.076923
51,4428.205128,4521.538461,4536.923076,4293.846153,4495.384615,4200.512820,4457.948717,4229.230769,4248.717948,4504.102564,4215.384615,4661.025641,4003.589743,4064.615384
52,4429.230769,4509.743589,4532.820512,4285.641025,4491.282051,4197.948717,4453.846153,4217.948717,4241.538461,4490.256410,4206.153846,4648.717948,3991.794872,4056.923076
53,4424.102564,4515.384615,4527.692307,4277.948717,4491.282051,4203.589743,4458.461538,4221.538461,4238.974358,4494.358974,4215.897435,4651.794871,3988.717949,4051.794871
54,4413.333333,4521.025641,4532.820512,4282.051282,4492.307692,4206.666666,4461.538461,4229.230769,4245.128205,4502.051282,4225.128205,4658.974358,3993.846154,4055.897435
55,4397.435897,4515.384615,4536.410256,4285.641025,4491.282051,4202.051282,4459.487179,4229.230769,4249.743589,4501.538461,4219.487179,4655.897435,3996.923077,4055.384615
56,4382.051282,4512.820512,4529.230769,4279.487179,4490.256410,4201.025641,4458.461538,4225.128205,4246.153846,4496.410256,4211.282051,4650.769230,3988.205129,4048.205128
57,4382.051282,4513.333333,4527.179487,4277.435897,4489.743589,4203.589743,4459.487179,4220.512820,4238.461538,4492.820512,4206.666666,4650.256410,3977.948718,4042.564102
58,4394.358974,4506.153846,4527.692307,4280.512820,4488.717948,4202.051282,4460.512820,4223.076923,4237.948717,4494.358974,4204.615384,4650.769230,3977.435898,4042.051282
59,4394.358974,4504.615384,4526.153846,4278.974358,4488.205128,4198.461538,4458.461538,4225.641025,4243.076923,4496.410256,4209.743589,4650.769230,3982.051283,4043.076923
60,4385.641025,4510.769230,4527.179487,4278.461538,4489.230769,4199.487179,4456.923076,4226.666666,4249.230769,4496.410256,4212.820512,4651.794871,3984.615385,4043.589743
