,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4392.307692,4503.589743,4571.282051,4232.820512,4489.743589,4199.487179,4429.230769,4171.282051,4240.000000,4524.102564,4288.205128,4634.358974,3950.256411,3927.692308
1,4389.230769,4504.615384,4568.717948,4231.282051,4487.692307,4201.025641,4438.974358,4171.794871,4241.025641,4533.333333,4287.692307,4634.871794,3952.820513,3933.846154
2,4390.256410,4508.205128,4570.769230,4238.461538,4495.384615,4202.051282,4443.076923,4178.974358,4242.051282,4540.512820,4296.923076,4637.948717,3958.974359,3933.846154
3,4391.794871,4508.717948,4575.384615,4240.000000,4491.794871,4197.435897,4435.384615,4184.102564,4245.641025,4537.435897,4293.333333,4638.974358,3957.435898,3927.692308
4,4397.435897,4510.256410,4583.076923,4237.948717,4488.717948,4197.435897,4435.384615,4183.589743,4247.692307,4537.435897,4293.333333,4642.051282,3958.974359,3934.871795
5,4407.692307,4517.948717,4588.205128,4241.025641,4505.128205,4204.102564,4442.564102,4185.641025,4248.205128,4539.487179,4307.179487,4647.179487,3970.256411,3943.589744
6,4403.076923,4511.794871,4586.153846,4243.076923,4506.153846,4202.564102,4445.128205,4182.051282,4247.179487,4531.794871,4304.615384,4644.615384,3961.025642,3937.948718
7,4389.743589,4496.410256,4583.589743,4233.846153,4478.461538,4196.923076,4438.974358,4173.333333,4236.923076,4529.230769,4286.666666,4634.871794,3944.102565,3928.205129
8,4393.333333,4499.487179,4585.641025,4228.205128,4473.846153,4193.333333,4431.794871,4170.256410,4226.666666,4533.846153,4286.153846,4633.333333,3956.923077,3924.102565
9,4402.564102,4512.307692,4584.102564,4233.333333,4496.410256,4191.282051,4432.820512,4174.358974,4233.846153,4531.794871,4293.846153,4640.000000,3972.307693,3927.179488
10,4394.358974,4509.230769,4580.000000,4232.820512,4495.384615,4193.846153,4434.358974,4174.871794,4237.435897,4529.743589,4288.717948,4639.487179,3960.512821,3935.897436
11,4389.743589,4501.538461,4581.538461,4226.666666,4483.076923,4191.282051,4428.205128,4167.692307,4222.564102,4522.564102,4285.128205,4633.333333,3950.769231,3936.923077
12,4397.435897,4501.538461,4583.076923,4227.692307,4491.794871,4187.692307,4428.205128,4161.025641,4212.307692,4514.358974,4287.179487,4634.358974,3954.358975,3931.794872
13,4398.974358,4502.564102,4577.948717,4230.769230,4489.743589,4194.871794,4438.461538,4163.076923,4218.974358,4516.923076,4281.025641,4639.487179,3954.358975,3933.333334
14,4391.794871,4505.641025,4571.282051,4232.820512,4473.333333,4195.897435,4435.384615,4168.205128,4224.615384,4519.487179,4271.794871,4635.384615,3952.820513,3930.256411
15,4387.179487,4504.615384,4570.256410,4234.358974,4478.461538,4188.717948,4428.717948,4172.307692,4224.102564,4518.461538,4276.923076,4627.692307,3951.282052,3921.025642
16,4394.358974,4504.102564,4576.923076,4231.282051,4495.384615,4194.871794,4436.923076,4181.025641,4228.717948,4531.282051,4288.717948,4630.769230,3955.384616,3925.128206
17,4401.538461,4510.256410,4586.153846,4227.692307,4498.461538,4205.641025,4445.128205,4189.230769,4236.923076,4545.641025,4291.282051,4637.435897,3958.974359,3936.410257
18,4391.794871,4509.230769,4587.692307,4230.256410,4492.307692,4202.051282,4442.564102,4185.128205,4235.897435,4539.487179,4284.102564,4633.846153,3954.871795,3931.282052
19,4381.025641,4503.076923,4577.948717,4233.333333,4490.769230,4199.487179,4440.512820,4182.564102,4224.615384,4530.769230,4280.512820,4625.641025,3955.384616,3926.666667
