,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4376.923076,4466.666666,4541.538461,4356.923076,4456.410256,4146.153846,4457.435897,4183.076923,4238.461538,4498.974358,4134.871794,4632.307692,3893.846154,4058.974358
1,4381.025641,4480.512820,4535.384615,4364.102564,4461.025641,4146.153846,4457.948717,4175.897435,4226.153846,4483.076923,4133.333333,4627.692307,3889.230770,4056.923076
2,4373.846153,4479.487179,4527.179487,4358.974358,4452.307692,4137.948717,4454.358974,4171.282051,4223.076923,4475.897435,4133.333333,4620.000000,3875.384616,4049.743589
3,4366.666666,4473.846153,4529.743589,4351.794871,4446.666666,4134.358974,4445.641025,4172.307692,4225.641025,4480.000000,4134.358974,4619.487179,3873.333334,4048.205128
4,4375.384615,4478.461538,4540.000000,4354.358974,4453.333333,4143.589743,4451.282051,4180.000000,4226.153846,4486.153846,4138.974358,4631.794871,3888.717949,4058.974358
5,4377.948717,4476.923076,4540.512820,4356.410256,4460.000000,4149.230769,4456.410256,4183.076923,4226.153846,4483.589743,4133.846153,4634.358974,3893.846154,4061.025641
6,4371.282051,4475.897435,4533.846153,4354.358974,4461.025641,4146.666666,4450.256410,4177.948717,4224.615384,4478.461538,4123.589743,4624.615384,3884.102565,4050.769230
7,4373.333333,4483.076923,4536.410256,4353.333333,4458.461538,4146.153846,4450.769230,4176.410256,4220.512820,4480.000000,4127.692307,4622.051282,3882.051283,4046.666666
8,4375.897435,4481.538461,4540.000000,4352.307692,4458.974358,4151.282051,4460.000000,4176.410256,4221.025641,4478.461538,4138.461538,4626.153846,3889.230770,4050.769230
9,4372.307692,4472.820512,4535.384615,4354.871794,4466.666666,4154.358974,4460.512820,4171.282051,4219.487179,4467.692307,4127.692307,4627.692307,3897.435898,4052.820512
10,4370.256410,4471.282051,4534.358974,4359.487179,4468.205128,4150.769230,4456.923076,4170.769230,4220.000000,4466.153846,4113.846153,4625.641025,3898.461539,4047.179487
11,4375.384615,4475.897435,4543.076923,4360.000000,4463.589743,4151.282051,4458.974358,4181.538461,4232.307692,4480.000000,4122.564102,4630.769230,3899.487180,4045.128205
12,4380.000000,4483.589743,4548.205128,4363.076923,4468.717948,4154.871794,4458.974358,4185.641025,4237.435897,4487.179487,4135.384615,4638.461538,3911.282052,4056.923076
13,4382.564102,4491.794871,4546.153846,4368.717948,4476.923076,4154.871794,4455.384615,4184.102564,4229.743589,4484.615384,4141.025641,4637.435897,3920.512821,4068.205128
14,4387.692307,4496.923076,4551.282051,4375.384615,4479.487179,4158.461538,4462.051282,4193.333333,4237.435897,4486.153846,4145.128205,4637.435897,3923.076924,4068.717948
15,4389.230769,4491.282051,4557.435897,4377.948717,4484.615384,4164.615384,4471.282051,4201.025641,4250.256410,4491.282051,4143.589743,4638.974358,3924.102565,4062.051282
16,4385.128205,4483.076923,4554.358974,4375.384615,4484.615384,4160.000000,4465.641025,4194.358974,4242.564102,4492.307692,4135.897435,4637.435897,3918.461539,4058.974358
17,4386.666666,4489.743589,4552.307692,4374.871794,4475.897435,4155.384615,4459.487179,4185.641025,4233.846153,4492.820512,4141.538461,4636.923076,3911.794872,4065.641025
18,4394.358974,4502.564102,4556.923076,4375.897435,4475.897435,4160.000000,4464.102564,4186.153846,4237.435897,4496.410256,4149.230769,4640.512820,3921.025642,4069.743589
19,4391.794871,4498.461538,4555.384615,4372.820512,4478.461538,4160.512820,4463.589743,4188.717948,4240.512820,4495.897435,4139.487179,4637.435897,3931.794872,4063.076923
20,4381.025641,4488.717948,4548.717948,4370.256410,4474.871794,4158.974358,4458.461538,4190.769230,4240.000000,4492.307692,4129.743589,4630.769230,3924.615385,4055.897435
21,4378.974358,4485.641025,4547.179487,4372.307692,4473.846153,4158.974358,4460.512820,4188.205128,4240.512820,4489.743589,4134.358974,4631.282051,3915.897436,4055.897435
22,4389.743589,4491.282051,4552.820512,4374.358974,4474.358974,4157.948717,4464.102564,4188.717948,4243.589743,4492.820512,4151.282051,4635.897435,3930.769231,4063.589743
23,4394.358974,4497.948717,4554.871794,4376.923076,4475.897435,4160.512820,4462.564102,4193.846153,4244.615384,4498.461538,4149.743589,4638.461538,3944.615385,4068.717948
24,4386.153846,4495.384615,4549.743589,4372.307692,4476.923076,4158.974358,4458.974358,4190.256410,4237.948717,4496.410256,4128.717948,4634.358974,3926.666667,4061.538461
25,4385.128205,4488.205128,4550.769230,4367.692307,4473.846153,4152.820512,4457.948717,4190.769230,4240.000000,4501.025641,4131.282051,4632.307692,3920.512821,4060.000000
26,4395.897435,4492.820512,4557.948717,4375.384615,4473.333333,4152.307692,4460.000000,4196.923076,4251.282051,4509.230769,4155.384615,4636.923076,3938.974359,4072.307692
27,4396.410256,4505.128205,4556.923076,4383.076923,4476.923076,4156.923076,4459.487179,4196.410256,4249.743589,4506.666666,4161.025641,4638.461538,3938.461539,4073.846153
28,4392.307692,4506.153846,4555.897435,4387.692307,4480.000000,4161.538461,4460.000000,4194.358974,4249.230769,4508.717948,4150.769230,4642.051282,3936.410257,4068.717948
29,4398.974358,4500.512820,4563.076923,4390.769230,4480.512820,4163.589743,4464.102564,4196.923076,4257.948717,4511.794871,4145.641025,4648.205128,3952.820513,4074.358974
30,4399.487179,4502.564102,4563.076923,4385.128205,4478.461538,4158.974358,4460.512820,4193.846153,4247.179487,4497.435897,4144.102564,4642.564102,3947.179488,4074.871794
31,4393.333333,4503.076923,4556.410256,4378.974358,4474.871794,4156.410256,4456.923076,4188.717948,4232.820512,4488.717948,4143.589743,4633.333333,3925.128206,4068.717948
32,4395.897435,4498.974358,4555.897435,4382.051282,4475.384615,4158.974358,4461.538461,4193.846153,4241.538461,4499.487179,4143.589743,4636.923076,3923.589744,4068.717948
33,4396.410256,4497.948717,4557.948717,4380.512820,4477.435897,4154.358974,4460.000000,4198.461538,4249.743589,4499.487179,4145.641025,4641.025641,3924.615385,4067.692307
34,4386.153846,4497.435897,4552.307692,4371.794871,4474.358974,4143.076923,4448.717948,4192.820512,4241.538461,4489.743589,4147.179487,4635.384615,3919.487180,4057.948717
35,4376.923076,4488.205128,4542.051282,4366.153846,4469.230769,4138.461538,4442.051282,4182.564102,4232.820512,4486.666666,4136.923076,4627.692307,3920.512821,4052.307692
36,4379.487179,4486.153846,4543.589743,4364.615384,4471.794871,4143.589743,4443.076923,4178.974358,4231.794871,4487.692307,4135.384615,4627.179487,3920.512821,4060.000000
37,4384.102564,4489.743589,4550.256410,4368.205128,4475.897435,4147.179487,4448.205128,4184.102564,4236.923076,4491.794871,4142.564102,4630.256410,3914.871795,4062.564102
38,4385.641025,4488.205128,4549.230769,4373.333333,4473.846153,4147.692307,4454.871794,4189.230769,4241.538461,4495.384615,4142.564102,4630.769230,3916.410257,4056.923076
39,4385.641025,4492.307692,4550.256410,4375.897435,4473.333333,4153.333333,4460.000000,4192.820512,4242.564102,4495.897435,4149.230769,4632.820512,3929.230770,4061.025641
40,4388.205128,4499.487179,4554.358974,4372.307692,4476.410256,4154.871794,4460.000000,4189.230769,4243.076923,4492.307692,4158.461538,4634.358974,3934.871795,4070.769230
41,4390.769230,4497.948717,4550.769230,4369.230769,4475.384615,4150.769230,4458.461538,4184.102564,4240.512820,4490.769230,4152.820512,4632.820512,3923.589744,4068.205128
42,4390.769230,4492.820512,4547.692307,4375.384615,4473.846153,4150.769230,4459.487179,4190.769230,4240.512820,4496.923076,4146.153846,4632.820512,3914.871795,4061.538461
43,4390.256410,4490.256410,4553.333333,4383.076923,4476.923076,4154.871794,4461.025641,4197.435897,4243.076923,4503.076923,4151.794871,4633.846153,3923.076924,4064.102564
44,4388.205128,4489.230769,4553.846153,4379.487179,4479.487179,4157.435897,4462.051282,4191.794871,4238.461538,4498.461538,4150.256410,4632.820512,3928.205129,4065.641025
