,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4392.307692,4554.871794,4484.615384,4293.333333,4502.051282,4185.641025,4444.615384,4204.102564,4231.282051,4505.128205,4145.128205,4687.692307,3960.000000,4018.974358
1,4401.538461,4554.871794,4486.666666,4294.871794,4502.564102,4189.230769,4448.205128,4208.205128,4235.384615,4509.743589,4160.512820,4693.846153,3963.589744,4033.846153
2,4398.974358,4556.410256,4489.743589,4291.282051,4504.102564,4186.153846,4448.205128,4213.846153,4241.025641,4510.256410,4163.076923,4697.948717,3962.564103,4037.435897
3,4392.307692,4559.487179,4487.692307,4292.820512,4502.564102,4180.000000,4437.948717,4209.230769,4238.974358,4514.358974,4161.025641,4696.410256,3964.102565,4030.256410
4,4394.358974,4562.051282,4487.179487,4295.897435,4496.923076,4178.461538,4434.358974,4205.641025,4235.897435,4516.923076,4163.076923,4695.897435,3978.461539,4032.307692
5,4401.025641,4563.589743,4493.333333,4296.410256,4496.410256,4181.025641,4443.076923,4211.282051,4238.974358,4516.923076,4166.153846,4696.923076,3983.589744,4041.025641
6,4401.538461,4564.615384,4498.461538,4295.897435,4500.000000,4180.000000,4445.128205,4213.333333,4241.025641,4516.923076,4163.589743,4695.384615,3966.153847,4043.076923
7,4399.487179,4564.615384,4494.871794,4297.948717,4501.025641,4180.000000,4439.487179,4209.743589,4236.410256,4510.769230,4154.358974,4694.358974,3956.923077,4038.974358
8,4398.974358,4562.051282,4488.205128,4295.897435,4497.948717,4182.564102,4440.512820,4208.205128,4232.820512,4505.641025,4152.820512,4694.358974,3968.205129,4035.384615
9,4394.871794,4560.512820,4486.666666,4295.384615,4496.410256,4181.538461,4445.128205,4209.743589,4236.410256,4509.743589,4163.589743,4694.871794,3971.794872,4036.410256
10,4393.333333,4561.025641,4487.179487,4295.897435,4498.974358,4179.487179,4444.615384,4212.307692,4236.410256,4515.897435,4168.205128,4694.871794,3963.589744,4044.102564
11,4393.846153,4554.871794,4484.615384,4289.743589,4498.461538,4180.000000,4440.512820,4209.743589,4229.230769,4515.384615,4163.076923,4691.282051,3959.487180,4043.589743
12,4389.230769,4544.615384,4482.051282,4285.128205,4493.333333,4179.487179,4437.948717,4205.641025,4225.641025,4511.282051,4158.974358,4687.179487,3958.974359,4033.333333
13,4387.692307,4545.128205,4482.564102,4285.641025,4490.769230,4178.461538,4435.897435,4206.666666,4225.128205,4508.205128,4154.358974,4685.641025,3953.333334,4031.794871
14,4386.666666,4549.743589,4480.000000,4282.564102,4492.820512,4178.461538,4437.435897,4208.717948,4223.076923,4503.589743,4153.333333,4687.179487,3949.230770,4037.948717
15,4380.512820,4547.692307,4476.923076,4281.025641,4496.923076,4178.974358,4439.487179,4210.256410,4230.769230,4498.974358,4161.025641,4687.692307,3955.384616,4038.461538
16,4379.487179,4541.538461,4477.435897,4283.589743,4497.435897,4179.487179,4438.461538,4211.794871,4240.512820,4501.025641,4158.974358,4682.051282,3959.487180,4033.333333
17,4381.025641,4540.512820,4478.461538,4283.589743,4489.743589,4175.897435,4437.948717,4206.666666,4232.307692,4504.615384,4145.128205,4678.461538,3953.846154,4031.282051
18,4383.589743,4548.205128,4481.538461,4283.076923,4486.666666,4173.846153,4436.923076,4203.589743,4222.051282,4506.666666,4150.769230,4686.666666,3951.282052,4036.410256
19,4384.102564,4550.256410,4478.974358,4283.589743,4495.384615,4177.948717,4436.923076,4204.615384,4224.102564,4504.615384,4161.025641,4690.256410,3950.256411,4038.974358
20,4376.410256,4544.102564,4472.820512,4278.974358,4498.461538,4178.461538,4438.974358,4204.615384,4229.230769,4500.512820,4152.307692,4682.051282,3949.743590,4034.871794
21,4380.000000,4552.307692,4475.897435,4279.487179,4494.871794,4177.435897,4442.564102,4210.256410,4234.871794,4507.692307,4149.230769,4686.153846,3963.076924,4043.076923
22,4395.384615,4567.692307,4481.538461,4282.564102,4497.435897,4184.102564,4444.102564,4216.410256,4240.000000,4517.948717,4155.384615,4696.410256,3980.512821,4055.897435
23,4392.820512,4563.076923,4475.897435,4278.974358,4498.461538,4186.666666,4440.000000,4212.820512,4237.435897,4514.871794,4148.717948,4693.846153,3982.051283,4051.794871
24,4380.000000,4552.307692,4468.205128,4275.384615,4493.846153,4180.000000,4436.410256,4209.230769,4235.897435,4508.717948,4142.051282,4684.615384,3977.435898,4046.153846
