,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4424.102564,4529.230769,4555.897435,4601.538461,4466.153846,4193.846153,4466.666666,4213.846153,4246.666666,4487.692307,4197.948717,4702.564102,4023.076923,4067.692307
1,4429.230769,4536.410256,4557.948717,4603.589743,4463.589743,4198.974358,4472.820512,4218.461538,4247.179487,4494.871794,4220.000000,4706.666666,4027.692307,4074.358974
2,4422.564102,4528.717948,4557.435897,4603.589743,4463.076923,4195.384615,4464.615384,4215.897435,4246.666666,4498.461538,4205.128205,4704.615384,4021.025641,4070.769230
3,4411.794871,4522.051282,4552.820512,4601.538461,4457.435897,4182.564102,4455.897435,4209.230769,4252.820512,4497.948717,4179.487179,4697.948717,4020.512820,4067.179487
4,4412.820512,4529.743589,4555.897435,4603.076923,4456.923076,4184.615384,4458.974358,4214.871794,4259.487179,4504.615384,4193.333333,4700.512820,4036.410256,4071.282051
5,4416.410256,4536.410256,4561.025641,4595.384615,4462.051282,4189.743589,4462.564102,4216.923076,4252.820512,4501.538461,4211.282051,4705.128205,4034.871794,4072.307692
6,4411.282051,4533.846153,4557.948717,4584.615384,4455.384615,4183.076923,4459.487179,4204.615384,4243.076923,4491.794871,4199.487179,4703.589743,4013.846153,4069.230769
7,4405.641025,4529.743589,4553.846153,4586.666666,4447.179487,4182.051282,4458.461538,4202.051282,4247.179487,4496.410256,4192.307692,4705.128205,4014.871794,4069.230769
8,4403.076923,4524.615384,4553.846153,4593.333333,4452.307692,4185.128205,4458.974358,4213.846153,4252.307692,4501.025641,4196.410256,4706.153846,4029.743589,4067.692307
9,4398.974358,4523.076923,4553.846153,4590.769230,4456.923076,4184.102564,4460.512820,4216.923076,4245.641025,4494.871794,4191.794871,4701.025641,4021.538461,4062.564102
10,4395.897435,4525.128205,4552.820512,4579.487179,4449.230769,4185.128205,4458.974358,4209.743589,4234.871794,4492.307692,4185.128205,4701.025641,4010.256410,4061.538461
11,4395.897435,4525.641025,4554.871794,4575.384615,4441.025641,4178.974358,4458.461538,4210.256410,4236.410256,4489.230769,4184.102564,4706.153846,4017.948717,4064.102564
12,4395.897435,4524.615384,4559.487179,4587.179487,4444.615384,4172.307692,4460.000000,4216.410256,4248.205128,4489.230769,4184.615384,4707.692307,4025.641025,4065.128205
13,4393.333333,4520.512820,4560.512820,4577.948717,4448.205128,4178.974358,4461.025641,4215.897435,4251.282051,4495.384615,4189.743589,4705.128205,4020.000000,4062.051282
14,4391.794871,4523.076923,4561.538461,4517.948717,4447.179487,4184.615384,4464.102564,4217.948717,4248.205128,4497.948717,4195.897435,4706.666666,4017.435897,4061.538461
15,4386.153846,4526.666666,4562.051282,4444.615384,4444.615384,4175.897435,4464.102564,4216.410256,4248.205128,4493.846153,4189.743589,4707.179487,4021.025641,4062.051282
16,4377.948717,4523.589743,4556.410256,4397.948717,4441.538461,4167.692307,4460.000000,4207.179487,4244.615384,4486.666666,4180.512820,4702.051282,4018.461538,4061.025641
17,4380.000000,4521.538461,4552.307692,4370.256410,4441.538461,4171.282051,4460.000000,4207.179487,4244.615384,4490.769230,4185.128205,4704.615384,4016.923076,4061.538461
18,4385.641025,4524.102564,4555.384615,4338.974358,4445.128205,4178.461538,4461.538461,4215.384615,4250.769230,4497.435897,4192.820512,4712.307692,4020.512820,4062.564102
19,4380.000000,4523.076923,4555.897435,4300.512820,4445.128205,4182.564102,4463.589743,4215.897435,4248.717948,4494.358974,4192.307692,4710.769230,4020.000000,4062.564102
20,4373.333333,4521.025641,4551.282051,4272.307692,4442.564102,4182.564102,4472.307692,4213.333333,4242.564102,4489.230769,4184.615384,4709.743589,4019.487179,4059.487179
21,4378.461538,4531.282051,4555.897435,4262.564102,4450.256410,4182.564102,4479.487179,4216.410256,4251.794871,4496.410256,4181.538461,4718.974358,4023.589743,4062.564102
22,4382.564102,4540.512820,4564.102564,4254.871794,4452.820512,4185.128205,4470.256410,4216.410256,4256.923076,4501.025641,4186.666666,4722.051282,4023.076923,4071.794871
23,4379.487179,4538.974358,4567.179487,4241.025641,4447.179487,4184.615384,4462.051282,4214.871794,4250.256410,4495.897435,4189.743589,4716.923076,4021.025641,4074.358974
24,4380.512820,4538.461538,4571.282051,4226.666666,4452.307692,4183.589743,4469.743589,4216.923076,4252.307692,4501.025641,4185.641025,4723.589743,4028.717948,4074.871794
25,4377.435897,4543.589743,4575.384615,4208.717948,4460.000000,4186.666666,4475.897435,4222.051282,4257.948717,4509.743589,4181.025641,4731.794871,4030.769230,4077.948717
26,4368.717948,4545.641025,4574.358974,4183.589743,4457.948717,4191.794871,4473.846153,4223.076923,4258.974358,4507.692307,4186.153846,4727.692307,4023.076923,4078.461538
27,4367.179487,4543.589743,4574.871794,4166.153846,4457.435897,4192.820512,4473.846153,4221.025641,4261.538461,4505.128205,4191.282051,4724.615384,4022.051282,4076.923076
28,4366.666666,4543.076923,4580.000000,4164.102564,4456.923076,4186.666666,4475.897435,4224.102564,4264.615384,4508.717948,4186.153846,4727.692307,4024.102564,4076.923076
29,4356.410256,4537.948717,4576.410256,4153.846153,4446.153846,4182.051282,4470.769230,4224.615384,4259.487179,4504.102564,4181.538461,4724.102564,4018.461538,4074.871794
30,4349.230769,4535.384615,4570.769230,4144.615384,4441.538461,4184.102564,4467.692307,4217.948717,4252.820512,4498.461538,4184.102564,4722.051282,4018.461538,4068.717948
31,4355.897435,4542.564102,4574.871794,4170.769230,4449.743589,4186.666666,4472.820512,4215.384615,4253.846153,4501.538461,4184.102564,4726.666666,4021.025641,4069.230769
32,4359.487179,4546.153846,4581.025641,4217.435897,4457.435897,4187.692307,4477.948717,4220.000000,4261.025641,4504.102564,4181.025641,4730.256410,4017.435897,4075.384615
33,4351.282051,4540.000000,4578.974358,4245.128205,4459.487179,4188.717948,4476.410256,4222.564102,4265.641025,4505.128205,4185.128205,4728.205128,4021.538461,4076.923076
34,4344.615384,4536.923076,4574.871794,4249.743589,4455.384615,4189.230769,4474.871794,4221.538461,4264.102564,4506.153846,4188.205128,4725.128205,4027.179487,4072.820512
35,4344.102564,4541.025641,4572.307692,4228.717948,4450.256410,4187.692307,4476.923076,4218.461538,4261.538461,4500.000000,4183.076923,4723.589743,4022.051282,4067.692307
36,4341.025641,4540.000000,4568.205128,4182.051282,4445.641025,4184.102564,4474.358974,4213.333333,4256.410256,4495.384615,4173.846153,4721.025641,4021.025641,4062.051282
37,4342.051282,4538.461538,4569.743589,4148.717948,4443.076923,4182.564102,4476.923076,4217.948717,4258.974358,4505.128205,4173.333333,4723.589743,4027.179487,4062.564102
38,4349.230769,4543.076923,4576.410256,4141.538461,4451.282051,4186.666666,4488.717948,4228.205128,4270.769230,4514.358974,4184.615384,4732.307692,4026.153846,4071.282051
39,4345.128205,4542.564102,4576.410256,4127.179487,4458.461538,4192.307692,4493.846153,4230.256410,4266.153846,4507.179487,4187.692307,4736.410256,4023.589743,4069.230769
40,4333.846153,4535.897435,4568.717948,4102.564102,4455.897435,4191.794871,4490.769230,4230.256410,4260.000000,4504.615384,4179.487179,4732.307692,4030.256410,4064.102564
41,4334.358974,4538.461538,4568.717948,4086.153846,4454.358974,4188.717948,4491.794871,4238.461538,4275.384615,4515.897435,4183.076923,4733.333333,4032.820512,4066.666666
42,4330.769230,4538.974358,4570.769230,4074.358974,4451.282051,4186.666666,4492.820512,4239.487179,4280.000000,4512.307692,4185.641025,4734.871794,4020.000000,4062.564102
43,4318.974358,4527.179487,4565.641025,4065.128205,4443.589743,4183.589743,4491.282051,4231.282051,4266.153846,4496.410256,4178.461538,4727.692307,4010.769230,4053.333333
44,4317.948717,4526.153846,4565.128205,4064.615384,4442.564102,4184.102564,4491.794871,4236.923076,4268.717948,4500.000000,4180.512820,4728.205128,4018.974358,4055.384615
45,4322.564102,4537.948717,4570.256410,4066.153846,4449.230769,4188.205128,4492.820512,4248.717948,4277.435897,4510.769230,4183.076923,4733.846153,4026.153846,4062.051282
46,4320.000000,4538.461538,4571.282051,4059.487179,4453.846153,4187.692307,4497.435897,4246.666666,4275.897435,4513.333333,4177.435897,4732.820512,4020.000000,4060.000000
47,4315.897435,4536.410256,4571.794871,4050.256410,4452.820512,4184.615384,4506.153846,4246.666666,4282.564102,4515.897435,4183.589743,4733.846153,4021.538461,4060.000000
48,4317.435897,4540.000000,4571.282051,4044.615384,4448.717948,4186.153846,4504.615384,4251.282051,4287.692307,4513.333333,4188.717948,4738.461538,4030.256410,4063.076923
49,4310.769230,4532.307692,4563.589743,4038.461538,4447.179487,4187.179487,4493.333333,4241.538461,4271.282051,4501.538461,4174.871794,4731.794871,4023.589743,4060.512820
50,4298.974358,4520.000000,4555.897435,4037.948717,4442.051282,4178.974358,4488.205128,4229.230769,4257.435897,4492.307692,4167.692307,4722.564102,4007.179487,4051.282051
51,4294.358974,4522.051282,4553.333333,4066.666666,4434.358974,4175.384615,4490.256410,4231.282051,4267.179487,4496.410256,4171.282051,4725.641025,4006.153846,4045.641025
52,4296.410256,4529.230769,4556.410256,4111.282051,4436.923076,4177.948717,4489.743589,4230.769230,4275.384615,4503.589743,4167.692307,4730.256410,4014.358974,4050.769230
53,4299.487179,4529.743589,4562.564102,4142.564102,4440.000000,4175.897435,4489.230769,4220.512820,4262.564102,4497.435897,4164.615384,4730.256410,4012.820512,4054.871794
54,4297.948717,4524.102564,4560.000000,4163.589743,4437.435897,4175.384615,4490.769230,4214.871794,4250.769230,4486.153846,4167.179487,4726.666666,4008.205128,4049.230769
55,4293.846153,4517.435897,4556.410256,4178.974358,4440.512820,4180.512820,4489.230769,4213.846153,4253.846153,4486.153846,4168.205128,4724.102564,4005.128205,4040.512820
56,4295.384615,4524.102564,4565.128205,4174.871794,4445.128205,4183.076923,4491.282051,4218.974358,4260.512820,4496.410256,4170.256410,4728.205128,4005.128205,4047.692307
57,4304.615384,4535.384615,4575.897435,4143.076923,4443.589743,4182.051282,4502.564102,4231.282051,4269.230769,4503.589743,4178.461538,4738.974358,4016.923076,4060.000000
58,4300.000000,4527.692307,4569.230769,4100.000000,4445.641025,4186.153846,4506.666666,4235.897435,4278.974358,4507.692307,4176.410256,4740.000000,4026.666666,4050.256410
59,4284.615384,4516.410256,4556.923076,4081.538461,4446.666666,4186.666666,4501.538461,4228.205128,4278.461538,4506.666666,4164.615384,4730.256410,4023.589743,4036.410256
60,4284.615384,4521.538461,4555.384615,4084.615384,4443.076923,4184.102564,4503.589743,4222.564102,4267.179487,4502.564102,4165.128205,4726.153846,4015.384615,4040.512820
61,4286.153846,4525.641025,4557.435897,4067.692307,4444.615384,4185.641025,4503.076923,4220.000000,4264.102564,4497.948717,4166.666666,4724.615384,4009.230769,4043.076923
62,4276.923076,4518.461538,4553.846153,4034.358974,4447.692307,4185.128205,4496.410256,4213.846153,4267.179487,4496.923076,4155.897435,4718.461538,4007.179487,4031.794871
63,4274.358974,4519.487179,4551.282051,4023.076923,4446.666666,4186.153846,4502.051282,4219.487179,4269.230769,4503.076923,4156.410256,4717.948717,4013.846153,4032.307692
64,4281.025641,4522.051282,4555.384615,4033.333333,4445.641025,4186.666666,4510.256410,4230.256410,4277.948717,4508.205128,4172.307692,4729.743589,4025.128205,4048.205128
65,4281.538461,4519.487179,4562.564102,4040.000000,4450.256410,4184.615384,4512.307692,4224.615384,4286.153846,4507.179487,4175.897435,4735.897435,4027.692307,4053.333333
66,4282.051282,4524.102564,4566.666666,4037.948717,4458.461538,4192.307692,4519.487179,4220.000000,4285.128205,4506.666666,4168.717948,4732.820512,4024.102564,4043.589743
67,4282.564102,4527.692307,4561.025641,4029.230769,4461.025641,4198.974358,4520.000000,4229.743589,4278.974358,4506.153846,4172.820512,4732.820512,4022.564102,4035.897435
68,4274.358974,4520.000000,4553.333333,4018.974358,4453.846153,4190.256410,4508.717948,4228.717948,4277.948717,4507.179487,4172.820512,4732.307692,4016.410256,4032.820512
69,4269.230769,4518.974358,4554.358974,4012.307692,4449.230769,4184.102564,4505.128205,4215.897435,4276.923076,4506.153846,4159.487179,4727.179487,4010.769230,4030.769230
70,4276.410256,4530.769230,4557.948717,4014.358974,4453.333333,4190.256410,4508.205128,4222.564102,4275.384615,4503.589743,4152.820512,4727.692307,4017.435897,4036.923076
71,4285.641025,4532.820512,4558.461538,4016.410256,4456.410256,4191.282051,4508.205128,4233.846153,4274.871794,4507.692307,4160.512820,4736.410256,4020.512820,4044.615384
72,4277.435897,4524.102564,4553.846153,4008.717948,4456.410256,4187.692307,4506.666666,4223.589743,4267.692307,4504.102564,4162.051282,4732.307692,4008.205128,4035.384615
73,4264.102564,4521.538461,4547.179487,3999.487180,4451.282051,4187.692307,4496.923076,4211.794871,4261.025641,4491.794871,4147.692307,4720.512820,4007.179487,4022.051282
