,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4295.384615,4331.282051,4519.487179,4100.000000,4538.461538,4100.000000,4340.512820,4152.820512,4220.000000,4557.435897,4198.461538,4556.410256,3901.025642,3803.076924
1,4286.153846,4325.128205,4520.000000,4093.846153,4536.923076,4096.923076,4339.487179,4152.307692,4219.487179,4546.153846,4178.974358,4549.743589,3891.794872,3801.538462
2,4280.000000,4331.794871,4525.641025,4092.820512,4558.461538,4106.153846,4344.615384,4156.410256,4227.692307,4550.769230,4180.000000,4553.846153,3889.743590,3816.410257
3,4278.974358,4336.923076,4520.000000,4095.897435,4552.820512,4109.743589,4340.000000,4152.820512,4224.615384,4558.974358,4189.230769,4554.358974,3890.256411,3818.974359
4,4278.461538,4324.102564,4507.692307,4092.820512,4532.820512,4097.948717,4335.384615,4146.666666,4213.846153,4551.282051,4178.461538,4541.538461,3876.923077,3802.051283
5,4281.538461,4318.461538,4511.282051,4084.102564,4548.717948,4101.025641,4343.589743,4149.743589,4210.769230,4546.666666,4164.102564,4542.051282,3865.641026,3791.282052
6,4301.025641,4339.487179,4535.384615,4099.487179,4583.589743,4115.384615,4351.282051,4157.435897,4223.076923,4564.102564,4185.128205,4565.641025,3891.794872,3807.179488
7,4317.435897,4354.358974,4545.641025,4122.051282,4572.307692,4109.230769,4345.641025,4157.435897,4231.282051,4574.871794,4217.435897,4577.435897,3927.179488,3830.256411
8,4313.333333,4346.666666,4535.897435,4113.333333,4538.974358,4096.923076,4335.897435,4152.820512,4223.589743,4560.512820,4214.358974,4570.769230,3925.128206,3836.923077
9,4310.256410,4342.564102,4536.410256,4100.512820,4551.794871,4106.666666,4341.538461,4152.307692,4218.974358,4555.897435,4201.025641,4570.256410,3916.410257,3835.384616
10,4316.923076,4347.692307,4542.564102,4107.692307,4577.948717,4117.948717,4354.358974,4156.410256,4225.641025,4573.846153,4206.153846,4575.897435,3924.102565,3835.384616
11,4314.871794,4345.641025,4538.974358,4109.230769,4562.564102,4110.769230,4349.230769,4156.923076,4223.076923,4576.923076,4213.333333,4576.410256,3920.512821,3832.820513
