,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4378.461538,4377.435897,4628.205128,4183.589743,4489.230769,4090.256410,4365.641025,4072.820512,4258.461538,4536.410256,4226.666666,4603.589743,3910.769231,3857.948718
1,4380.512820,4378.974358,4632.307692,4187.692307,4494.358974,4092.307692,4364.615384,4075.384615,4263.076923,4533.846153,4231.282051,4606.153846,3911.282052,3858.974359
2,4386.666666,4382.564102,4634.358974,4189.743589,4496.410256,4095.897435,4369.743589,4085.641025,4273.333333,4551.282051,4237.948717,4612.820512,3914.871795,3859.487180
3,4386.153846,4373.846153,4631.794871,4182.564102,4488.717948,4092.307692,4368.205128,4089.230769,4275.384615,4563.076923,4244.615384,4622.051282,3919.487180,3863.076924
4,4378.461538,4362.051282,4634.358974,4174.871794,4486.153846,4084.102564,4359.487179,4084.102564,4270.769230,4556.923076,4247.179487,4624.102564,3924.102565,3865.641026
5,4383.076923,4362.051282,4638.974358,4177.948717,4491.282051,4084.615384,4355.897435,4082.564102,4270.769230,4548.205128,4245.641025,4621.538461,3924.615385,3865.641026
6,4384.102564,4356.410256,4634.871794,4176.923076,4484.615384,4085.128205,4354.358974,4076.923076,4265.128205,4543.589743,4240.000000,4617.948717,3915.384616,3861.538462
7,4373.333333,4347.692307,4630.769230,4172.307692,4478.461538,4081.025641,4350.769230,4070.256410,4257.435897,4541.025641,4226.666666,4614.358974,3900.512821,3851.794872
8,4371.794871,4361.025641,4628.717948,4171.794871,4484.615384,4076.410256,4343.076923,4066.153846,4252.820512,4533.333333,4213.846153,4605.641025,3887.179488,3843.076924
9,4383.076923,4384.102564,4628.717948,4173.333333,4487.692307,4073.846153,4336.410256,4059.487179,4245.128205,4525.641025,4214.358974,4601.538461,3882.564103,3848.205129
10,4392.820512,4400.512820,4632.820512,4185.128205,4485.641025,4075.897435,4337.435897,4053.333333,4240.000000,4526.666666,4215.897435,4607.179487,3876.410257,3859.487180
11,4391.794871,4410.769230,4635.897435,4198.461538,4490.769230,4077.435897,4342.051282,4053.846153,4240.000000,4525.128205,4205.641025,4605.641025,3859.487180,3857.948718
12,4385.128205,4412.307692,4631.794871,4191.282051,4492.820512,4078.461538,4341.538461,4054.358974,4237.435897,4516.923076,4197.435897,4597.948717,3845.641026,3848.205129
13,4383.589743,4403.589743,4629.230769,4180.512820,4487.692307,4079.487179,4342.051282,4054.871794,4236.410256,4511.794871,4197.435897,4597.435897,3838.974359,3844.102565
14,4386.666666,4397.435897,4630.769230,4189.743589,4488.717948,4082.051282,4348.717948,4060.000000,4243.076923,4510.256410,4196.923076,4601.025641,3837.435898,3846.666667
15,4388.205128,4396.923076,4632.820512,4194.358974,4492.820512,4085.128205,4353.333333,4065.128205,4245.641025,4513.333333,4197.948717,4601.025641,3841.025642,3853.333334
