,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4360.000000,3952.307693,4543.076923,4263.076923,4475.384615,4212.307692,4476.410256,4195.897435,4277.948717,4469.743589,4212.820512,4637.948717,3983.076924,4045.128205
1,4359.487179,3953.333334,4544.102564,4252.820512,4475.897435,4212.820512,4470.769230,4191.794871,4278.461538,4469.230769,4216.410256,4640.000000,3984.102565,4053.333333
2,4355.384615,3947.179488,4539.487179,4248.205128,4474.871794,4207.179487,4468.205128,4185.641025,4272.307692,4464.615384,4217.948717,4636.410256,3979.487180,4045.128205
3,4355.384615,3947.179488,4540.000000,4254.358974,4475.897435,4207.179487,4473.333333,4189.743589,4272.820512,4461.025641,4216.923076,4640.000000,3983.589744,4041.538461
4,4353.333333,3949.743590,4540.000000,4255.897435,4473.846153,4207.692307,4469.743589,4191.794871,4277.435897,4463.589743,4217.435897,4643.076923,3984.102565,4047.179487
5,4355.897435,3950.769231,4542.564102,4258.461538,4473.846153,4208.205128,4469.230769,4190.256410,4279.487179,4468.717948,4217.435897,4645.641025,3984.102565,4048.717948
6,4367.179487,3953.333334,4553.333333,4266.153846,4483.589743,4216.923076,4482.564102,4197.435897,4285.641025,4474.358974,4222.564102,4655.897435,3995.897436,4051.794871
7,4368.205128,3950.256411,4558.461538,4266.153846,4486.666666,4216.410256,4485.128205,4198.974358,4285.128205,4472.307692,4230.256410,4658.974358,3996.923077,4056.410256
8,4362.051282,3949.230770,4555.897435,4262.051282,4475.897435,4207.692307,4474.871794,4194.358974,4275.384615,4463.076923,4225.641025,4652.820512,3993.333334,4054.358974
9,4358.461538,3954.871795,4550.769230,4258.974358,4472.307692,4205.128205,4471.282051,4190.256410,4272.307692,4453.846153,4214.358974,4645.128205,3995.384616,4049.230769
10,4350.256410,3946.153847,4539.487179,4251.282051,4475.384615,4204.102564,4467.692307,4186.153846,4271.794871,4453.333333,4210.256410,4634.871794,3982.564103,4043.589743
11,4348.205128,3934.358975,4536.410256,4247.179487,4471.282051,4202.564102,4463.076923,4186.666666,4269.230769,4463.076923,4209.230769,4631.282051,3975.384616,4043.076923
12,4352.820512,3940.512821,4541.025641,4250.769230,4462.564102,4202.564102,4464.615384,4188.205128,4270.256410,4467.179487,4209.230769,4635.384615,3988.205129,4042.051282
13,4347.692307,3943.076924,4537.948717,4248.717948,4458.974358,4198.461538,4463.076923,4183.076923,4272.307692,4458.974358,4210.769230,4634.871794,3990.256411,4037.435897
14,4346.153846,3935.897436,4533.846153,4248.205128,4465.128205,4191.282051,4460.000000,4176.923076,4268.717948,4452.307692,4204.102564,4632.307692,3983.076924,4041.025641
15,4355.897435,3941.538462,4539.487179,4255.897435,4474.358974,4196.410256,4464.102564,4175.897435,4263.076923,4451.282051,4202.051282,4632.820512,3982.564103,4044.615384
16,4354.871794,3949.743590,4541.025641,4255.384615,4477.435897,4204.102564,4466.153846,4173.846153,4259.487179,4450.256410,4208.717948,4630.769230,3981.025642,4041.025641
17,4342.051282,3942.564103,4531.794871,4245.128205,4472.820512,4201.025641,4465.128205,4170.256410,4257.435897,4451.282051,4206.666666,4626.153846,3979.487180,4035.384615
18,4339.487179,3935.897436,4526.666666,4242.564102,4464.615384,4196.923076,4465.641025,4171.794871,4258.974358,4453.846153,4200.000000,4623.076923,3980.000000,4030.256410
19,4346.153846,3942.051283,4533.333333,4247.692307,4465.641025,4195.897435,4465.128205,4177.435897,4265.641025,4451.794871,4203.076923,4627.692307,3978.974359,4030.769230
20,4349.230769,3946.666667,4539.487179,4249.743589,4471.794871,4196.410256,4464.615384,4184.102564,4271.794871,4455.384615,4208.205128,4635.897435,3988.205129,4041.025641
21,4348.205128,3943.589744,4537.948717,4249.743589,4473.846153,4200.512820,4465.641025,4182.564102,4269.743589,4462.051282,4207.179487,4636.410256,3989.230770,4045.128205
22,4349.743589,3941.538462,4537.435897,4251.794871,4470.256410,4205.128205,4468.717948,4180.000000,4267.179487,4463.589743,4210.769230,4633.333333,3975.897436,4037.948717
23,4350.769230,3947.179488,4540.000000,4250.769230,4465.641025,4201.538461,4468.717948,4181.025641,4269.743589,4463.589743,4215.897435,4634.871794,3982.051283,4038.974358
24,4346.153846,3949.743590,4537.948717,4245.128205,4465.128205,4197.435897,4462.564102,4181.025641,4268.717948,4456.923076,4205.641025,4633.333333,3997.435898,4040.512820
25,4346.153846,3944.615385,4536.923076,4248.205128,4471.794871,4202.564102,4458.974358,4182.051282,4272.820512,4455.897435,4195.384615,4631.282051,3995.897436,4035.897435
26,4353.333333,3946.666667,4540.000000,4261.538461,4478.974358,4207.692307,4462.564102,4190.256410,4286.666666,4473.333333,4212.307692,4638.461538,3989.230770,4042.564102
27,4356.410256,3954.871795,4542.564102,4265.641025,4477.435897,4209.743589,4469.743589,4193.846153,4287.692307,4477.435897,4230.256410,4646.153846,3997.435898,4050.769230
28,4351.282051,3950.769231,4540.000000,4260.000000,4473.846153,4208.205128,4468.205128,4186.153846,4273.846153,4452.307692,4210.769230,4638.461538,4000.512820,4044.102564
29,4347.179487,3947.692308,4537.435897,4259.487179,4475.384615,4205.641025,4463.589743,4180.000000,4271.794871,4447.692307,4189.230769,4629.743589,3985.641026,4040.000000
30,4347.179487,3953.333334,4537.948717,4263.076923,4477.948717,4209.743589,4466.666666,4182.564102,4277.948717,4465.128205,4206.153846,4630.256410,3982.051283,4043.076923
31,4350.256410,3954.358975,4538.974358,4262.564102,4476.410256,4212.307692,4471.282051,4185.128205,4278.461538,4470.256410,4229.230769,4633.333333,3997.948718,4043.589743
32,4354.358974,3954.871795,4540.000000,4262.051282,4478.974358,4210.256410,4469.743589,4188.717948,4277.948717,4466.153846,4223.076923,4634.871794,4009.743589,4048.205128
33,4353.333333,3960.512821,4541.538461,4265.128205,4485.128205,4210.769230,4467.692307,4191.794871,4278.974358,4461.538461,4211.794871,4635.384615,4004.102564,4051.794871
34,4350.256410,3958.974359,4540.000000,4266.666666,4480.512820,4211.282051,4467.692307,4190.769230,4284.615384,4467.692307,4214.358974,4633.846153,3997.435898,4050.256410
35,4351.794871,3951.794872,4544.615384,4263.076923,4477.948717,4209.743589,4467.692307,4189.230769,4289.230769,4479.487179,4213.846153,4636.923076,4001.025641,4053.333333
36,4353.846153,3954.358975,4550.769230,4261.538461,4485.641025,4211.794871,4472.307692,4192.307692,4282.564102,4471.794871,4213.333333,4643.589743,4005.641025,4050.256410
37,4347.692307,3957.435898,4544.615384,4263.076923,4489.743589,4213.333333,4468.717948,4190.256410,4273.333333,4456.410256,4216.410256,4640.000000,4001.538461,4043.589743
38,4338.461538,3951.282052,4534.358974,4261.025641,4481.538461,4206.153846,4456.410256,4179.487179,4274.358974,4458.974358,4210.256410,4630.256410,3994.358975,4043.589743
39,4340.512820,3948.717949,4535.897435,4260.512820,4481.025641,4203.589743,4455.897435,4176.923076,4276.410256,4466.153846,4205.128205,4632.820512,3999.487180,4044.615384
40,4352.820512,3958.461539,4541.538461,4266.666666,4485.128205,4208.205128,4461.538461,4185.128205,4277.435897,4464.615384,4215.897435,4644.102564,4006.666666,4046.666666
41,4354.358974,3966.153847,4540.000000,4264.102564,4482.051282,4207.692307,4456.923076,4189.743589,4281.538461,4465.641025,4224.102564,4643.076923,3998.461539,4047.179487
42,4345.641025,3965.641026,4537.948717,4258.461538,4484.102564,4207.179487,4453.846153,4188.205128,4283.076923,4467.179487,4216.410256,4637.435897,3997.435898,4046.666666
43,4349.743589,3964.102565,4546.666666,4269.743589,4491.282051,4211.282051,4465.128205,4190.256410,4287.692307,4467.179487,4217.948717,4645.128205,4015.384615,4054.871794
44,4361.538461,3967.179488,4554.358974,4277.435897,4492.820512,4214.358974,4474.871794,4200.000000,4296.410256,4470.769230,4230.769230,4654.871794,4023.076923,4065.128205
45,4356.410256,3969.743590,4549.743589,4268.205128,4489.743589,4212.820512,4472.307692,4202.564102,4294.871794,4469.743589,4229.230769,4646.153846,4012.307692,4055.384615
46,4346.153846,3961.538462,4539.487179,4263.076923,4489.743589,4210.769230,4466.153846,4193.846153,4287.692307,4463.076923,4216.923076,4633.846153,4000.512820,4044.102564
47,4342.051282,3952.307693,4534.871794,4262.564102,4481.025641,4205.128205,4461.538461,4185.128205,4285.641025,4458.461538,4211.794871,4631.282051,3998.461539,4040.512820
48,4339.487179,3949.230770,4533.846153,4252.820512,4471.794871,4200.000000,4455.897435,4184.102564,4283.589743,4459.487179,4205.641025,4629.230769,3997.435898,4036.410256
49,4337.948717,3948.205129,4535.897435,4247.179487,4474.358974,4200.512820,4452.820512,4187.179487,4276.923076,4458.461538,4199.487179,4627.179487,3993.333334,4037.948717
50,4341.025641,3949.743590,4537.435897,4257.435897,4476.410256,4200.000000,4454.871794,4183.589743,4269.743589,4451.794871,4207.692307,4628.205128,3989.743590,4041.025641
51,4340.512820,3953.846154,4536.410256,4262.564102,4473.333333,4202.564102,4461.025641,4183.076923,4274.871794,4451.282051,4215.384615,4631.794871,3994.871795,4040.512820
52,4334.358974,3950.256411,4536.410256,4251.794871,4467.692307,4204.102564,4465.128205,4188.205128,4287.179487,4460.000000,4206.153846,4632.307692,4001.538461,4034.871794
53,4330.256410,3943.076924,4536.923076,4243.589743,4468.717948,4197.948717,4458.974358,4183.589743,4279.487179,4455.384615,4198.461538,4627.692307,3990.769231,4027.179487
