,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4401.025641,4449.230769,4553.846153,4231.282051,4518.461538,4206.666666,4446.153846,4208.205128,4234.358974,4539.487179,4278.974358,4622.564102,4068.717948,3948.717949
1,4400.000000,4446.666666,4553.846153,4226.153846,4505.641025,4206.153846,4445.641025,4203.076923,4229.230769,4539.487179,4274.358974,4614.358974,4057.948717,3942.564103
2,4392.307692,4440.000000,4549.743589,4207.179487,4485.128205,4202.564102,4437.948717,4201.025641,4231.282051,4543.589743,4270.256410,4605.641025,4043.076923,3931.282052
3,4385.641025,4440.512820,4545.128205,4205.641025,4493.333333,4201.538461,4435.384615,4198.974358,4229.230769,4537.948717,4273.846153,4608.717948,4044.615384,3924.615385
4,4390.256410,4450.256410,4555.384615,4225.641025,4514.871794,4211.282051,4439.487179,4200.000000,4229.230769,4530.256410,4284.615384,4620.000000,4056.410256,3941.025642
5,4403.076923,4458.974358,4570.256410,4241.538461,4522.564102,4222.051282,4442.051282,4209.230769,4241.025641,4543.589743,4295.897435,4629.230769,4068.205128,3959.487180
6,4412.307692,4458.974358,4572.820512,4240.512820,4517.435897,4217.948717,4443.589743,4218.461538,4250.769230,4564.615384,4299.487179,4629.230769,4073.846153,3958.461539
7,4402.564102,4448.717948,4561.538461,4226.666666,4503.589743,4204.102564,4437.435897,4211.282051,4242.564102,4558.461538,4284.102564,4619.487179,4064.615384,3947.179488
8,4387.179487,4438.461538,4552.307692,4220.512820,4502.051282,4202.051282,4431.282051,4197.948717,4233.846153,4535.384615,4273.846153,4614.358974,4045.641025,3941.025642
9,4393.846153,4445.128205,4556.923076,4229.743589,4519.487179,4212.820512,4437.948717,4201.538461,4244.102564,4536.923076,4284.102564,4623.076923,4047.179487,3941.538462
10,4398.461538,4450.256410,4555.384615,4231.282051,4510.256410,4209.230769,4438.974358,4206.666666,4243.589743,4544.615384,4283.076923,4620.512820,4054.358974,3936.923077
11,4386.666666,4440.512820,4547.692307,4216.923076,4488.205128,4195.897435,4425.128205,4195.897435,4227.692307,4534.358974,4263.589743,4608.205128,4043.589743,3929.743590
12,4384.615384,4440.512820,4551.282051,4215.384615,4504.102564,4198.974358,4425.128205,4186.666666,4225.641025,4533.333333,4264.102564,4609.230769,4042.051282,3937.948718
13,4390.769230,4448.717948,4551.282051,4225.641025,4515.384615,4203.589743,4431.794871,4192.307692,4233.846153,4542.564102,4275.897435,4614.358974,4049.230769,3946.666667
14,4390.256410,4445.128205,4542.564102,4224.615384,4500.512820,4195.897435,4426.153846,4194.871794,4232.307692,4541.025641,4267.179487,4609.230769,4035.384615,3937.948718
15,4391.282051,4444.615384,4546.666666,4221.538461,4508.205128,4201.025641,4429.743589,4193.333333,4232.820512,4536.923076,4258.974358,4608.205128,4024.615384,3929.230770
16,4397.435897,4453.846153,4557.435897,4223.076923,4524.102564,4213.333333,4443.589743,4199.487179,4242.051282,4535.384615,4269.230769,4618.974358,4038.974358,3935.384616
17,4395.897435,4455.384615,4551.794871,4221.025641,4512.307692,4210.256410,4440.512820,4199.487179,4240.512820,4538.461538,4272.820512,4619.487179,4042.564102,3939.487180
18,4391.282051,4445.641025,4541.025641,4215.897435,4492.307692,4204.102564,4428.717948,4190.769230,4230.769230,4544.102564,4265.128205,4608.717948,4032.820512,3933.846154
19,4387.692307,4434.871794,4537.948717,4213.846153,4482.564102,4200.000000,4432.820512,4192.820512,4227.692307,4535.897435,4264.102564,4609.230769,4032.307692,3930.769231
20,4392.820512,4437.948717,4541.538461,4219.487179,4497.435897,4201.538461,4444.102564,4202.564102,4232.820512,4526.153846,4271.282051,4618.974358,4036.410256,3940.000000
21,4408.717948,4456.410256,4551.282051,4227.692307,4519.487179,4211.282051,4444.615384,4202.564102,4241.538461,4537.948717,4275.897435,4624.102564,4043.076923,3950.256411
22,4408.717948,4460.000000,4553.846153,4229.230769,4516.923076,4211.794871,4441.025641,4201.025641,4245.128205,4548.205128,4274.358974,4618.461538,4045.641025,3947.692308
23,4395.897435,4452.307692,4544.102564,4224.615384,4504.102564,4203.076923,4441.025641,4202.564102,4237.948717,4540.512820,4268.717948,4616.410256,4041.025641,3944.102565
24,4394.358974,4454.871794,4544.615384,4228.717948,4506.153846,4205.128205,4441.538461,4201.538461,4231.282051,4538.461538,4270.769230,4619.487179,4043.589743,3950.256411
25,4402.564102,4458.461538,4552.307692,4234.358974,4507.179487,4208.205128,4437.948717,4201.025641,4233.333333,4542.051282,4282.564102,4620.512820,4048.205128,3950.256411
26,4401.538461,4456.410256,4548.205128,4228.717948,4497.435897,4199.487179,4430.256410,4197.435897,4234.358974,4534.358974,4284.102564,4618.974358,4040.512820,3945.641026
27,4398.461538,4454.871794,4548.717948,4230.256410,4504.102564,4200.000000,4430.769230,4197.948717,4235.384615,4537.435897,4277.435897,4620.000000,4040.512820,3952.820513
28,4400.000000,4449.743589,4553.333333,4234.358974,4514.358974,4205.128205,4436.923076,4202.564102,4239.487179,4544.102564,4272.820512,4620.000000,4047.692307,3956.410257
29,4393.333333,4444.615384,4544.615384,4229.230769,4500.000000,4200.000000,4431.794871,4196.410256,4233.846153,4522.051282,4266.153846,4614.358974,4034.358974,3943.589744
30,4394.358974,4451.282051,4539.487179,4227.692307,4491.794871,4199.487179,4426.153846,4190.769230,4228.205128,4509.743589,4263.589743,4614.358974,4022.051282,3936.410257
31,4399.487179,4458.974358,4547.692307,4232.820512,4509.230769,4204.102564,4436.410256,4198.461538,4234.871794,4530.769230,4265.641025,4620.512820,4025.641025,3943.589744
32,4394.358974,4460.000000,4547.179487,4233.846153,4512.307692,4202.564102,4443.076923,4205.641025,4237.435897,4536.923076,4264.615384,4621.538461,4026.153846,3942.051283
33,4386.666666,4460.000000,4541.025641,4231.794871,4494.358974,4201.538461,4436.410256,4201.538461,4234.871794,4520.512820,4259.487179,4617.948717,4023.589743,3931.794872
34,4392.307692,4460.512820,4540.512820,4233.846153,4504.102564,4209.743589,4436.923076,4200.000000,4238.974358,4528.205128,4255.897435,4616.410256,4025.128205,3935.384616
35,4399.487179,4460.512820,4540.000000,4230.256410,4524.615384,4213.846153,4445.128205,4202.564102,4240.000000,4539.487179,4261.025641,4616.923076,4023.589743,3947.692308
36,4393.846153,4461.025641,4539.487179,4225.641025,4516.923076,4210.769230,4446.666666,4203.589743,4237.948717,4532.820512,4273.846153,4619.487179,4024.615384,3944.615385
37,4390.769230,4461.538461,4540.000000,4228.205128,4499.487179,4209.230769,4440.000000,4200.512820,4240.512820,4530.769230,4277.948717,4621.025641,4024.615384,3936.410257
38,4397.948717,4458.461538,4538.974358,4230.256410,4494.358974,4204.615384,4430.769230,4194.871794,4239.487179,4529.230769,4268.205128,4618.461538,4021.538461,3942.051283
39,4398.974358,4453.333333,4538.974358,4228.205128,4497.435897,4196.923076,4425.128205,4192.820512,4231.282051,4521.538461,4257.435897,4615.897435,4026.666666,3944.615385
40,4390.769230,4452.307692,4538.461538,4226.666666,4508.717948,4200.000000,4429.230769,4197.948717,4229.743589,4522.051282,4260.512820,4615.897435,4027.692307,3937.948718
41,4387.179487,4456.923076,4538.461538,4230.256410,4516.923076,4209.743589,4432.820512,4203.076923,4235.897435,4524.615384,4266.666666,4615.384615,4014.871794,3937.948718
42,4385.641025,4453.333333,4536.410256,4226.666666,4499.487179,4203.589743,4428.205128,4194.871794,4233.846153,4515.384615,4255.897435,4611.282051,4008.205128,3939.487180
43,4384.615384,4445.641025,4536.410256,4218.974358,4486.666666,4194.871794,4426.666666,4188.717948,4231.794871,4520.512820,4244.102564,4613.333333,4009.743589,3937.948718
44,4390.769230,4449.743589,4538.461538,4221.025641,4503.589743,4195.897435,4430.769230,4195.384615,4236.923076,4534.871794,4249.230769,4620.000000,4007.692307,3935.897436
45,4392.307692,4459.487179,4540.000000,4230.256410,4523.076923,4203.589743,4433.846153,4193.846153,4241.538461,4525.641025,4261.538461,4621.538461,4014.871794,3941.025642
