,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4363.076923,4505.641025,4525.641025,4234.358974,4426.153846,4105.641025,4442.051282,4215.384615,4228.205128,4510.256410,4184.102564,4634.358974,3983.589744,3973.846154
1,4368.205128,4508.205128,4524.102564,4236.923076,4429.230769,4107.179487,4444.615384,4219.487179,4232.820512,4506.666666,4191.794871,4632.307692,3989.230770,3975.897436
2,4364.615384,4508.205128,4522.051282,4234.871794,4428.205128,4106.666666,4444.615384,4215.897435,4228.717948,4505.128205,4191.282051,4630.769230,3984.615385,3974.358975
3,4357.948717,4501.538461,4521.025641,4231.282051,4429.743589,4106.153846,4443.589743,4217.435897,4223.589743,4498.461538,4188.717948,4630.769230,3974.358975,3972.307693
4,4361.025641,4496.410256,4518.461538,4229.743589,4429.743589,4107.692307,4444.615384,4218.461538,4227.179487,4496.410256,4197.435897,4630.769230,3980.000000,3971.794872
5,4366.153846,4496.923076,4521.025641,4230.256410,4428.717948,4107.692307,4446.666666,4214.871794,4227.179487,4499.487179,4195.384615,4631.282051,3987.179488,3973.333334
6,4361.538461,4496.923076,4521.025641,4224.615384,4428.205128,4104.102564,4443.589743,4214.358974,4220.000000,4498.974358,4183.076923,4628.717948,3980.512821,3973.333334
7,4355.897435,4497.948717,4513.333333,4220.000000,4427.692307,4102.564102,4442.051282,4215.897435,4222.051282,4502.564102,4183.076923,4623.589743,3981.025642,3970.769231
8,4357.435897,4501.025641,4516.410256,4223.076923,4428.717948,4106.666666,4443.076923,4217.948717,4229.743589,4506.666666,4192.307692,4626.666666,3988.717949,3972.820513
9,4361.025641,4495.384615,4520.512820,4224.615384,4428.205128,4105.641025,4437.948717,4216.923076,4221.538461,4495.384615,4188.717948,4630.769230,3985.641026,3974.358975
10,4361.538461,4486.153846,4515.384615,4225.128205,4425.128205,4101.025641,4435.384615,4211.282051,4210.769230,4485.641025,4177.948717,4629.230769,3981.025642,3972.307693
11,4364.615384,4494.358974,4520.000000,4232.307692,4427.692307,4103.589743,4441.025641,4210.256410,4220.512820,4500.512820,4187.692307,4632.307692,3985.128206,3973.846154
12,4371.794871,4511.794871,4529.230769,4236.410256,4437.435897,4113.846153,4445.641025,4215.897435,4231.282051,4517.948717,4201.538461,4638.974358,3989.230770,3985.128206
13,4374.358974,4514.871794,4529.743589,4232.307692,4442.564102,4117.435897,4444.102564,4217.435897,4232.820512,4515.897435,4199.487179,4640.000000,3991.282052,3991.282052
14,4373.333333,4508.717948,4529.230769,4233.333333,4444.615384,4115.384615,4445.641025,4219.487179,4236.923076,4513.333333,4195.384615,4638.461538,3995.897436,3983.076924
15,4366.666666,4505.641025,4526.666666,4230.769230,4442.051282,4114.871794,4444.102564,4217.948717,4230.769230,4508.205128,4192.820512,4633.846153,3991.794872,3974.358975
16,4354.358974,4504.615384,4518.974358,4223.076923,4432.820512,4110.256410,4436.410256,4209.230769,4220.000000,4498.461538,4185.641025,4624.102564,3978.974359,3972.307693
17,4353.333333,4499.487179,4519.487179,4224.615384,4432.820512,4105.128205,4437.948717,4211.282051,4223.589743,4498.974358,4187.179487,4622.564102,3976.410257,3972.820513
18,4361.538461,4491.794871,4522.564102,4227.692307,4436.923076,4106.666666,4444.102564,4215.897435,4224.102564,4497.435897,4185.128205,4628.717948,3986.153847,3973.333334
19,4362.051282,4491.794871,4520.000000,4225.641025,4437.948717,4110.769230,4445.641025,4212.307692,4217.948717,4493.846153,4173.333333,4628.205128,3989.743590,3972.820513
20,4358.974358,4500.000000,4522.564102,4226.666666,4437.948717,4108.717948,4444.102564,4214.871794,4226.666666,4504.615384,4177.435897,4625.128205,3984.615385,3972.820513
21,4360.000000,4500.000000,4523.589743,4231.282051,4435.384615,4108.205128,4443.076923,4212.820512,4227.692307,4503.589743,4186.153846,4625.641025,3986.153847,3974.358975
22,4360.000000,4488.717948,4518.461538,4233.333333,4436.410256,4109.230769,4443.589743,4205.641025,4213.333333,4491.794871,4191.794871,4626.153846,3988.717949,3974.358975
23,4360.512820,4487.692307,4520.000000,4230.256410,4440.000000,4108.717948,4440.512820,4209.743589,4214.871794,4499.487179,4203.076923,4623.076923,3985.641026,3973.333334
24,4354.358974,4492.307692,4516.923076,4221.025641,4436.410256,4105.128205,4429.230769,4207.179487,4220.512820,4502.051282,4187.692307,4617.435897,3974.871795,3971.282052
25,4350.769230,4489.230769,4511.794871,4216.923076,4429.743589,4103.076923,4428.205128,4201.025641,4217.435897,4494.358974,4164.615384,4614.871794,3969.743590,3969.230770
26,4364.615384,4489.743589,4523.076923,4231.282051,4431.282051,4107.179487,4442.564102,4215.384615,4228.205128,4506.666666,4184.102564,4625.641025,3985.128206,3975.384616
27,4369.743589,4492.820512,4530.256410,4243.076923,4435.897435,4109.743589,4446.153846,4222.564102,4236.410256,4514.358974,4208.205128,4634.358974,3995.897436,3985.128206
28,4363.589743,4492.820512,4527.179487,4241.025641,4438.974358,4108.717948,4440.000000,4212.307692,4229.743589,4505.128205,4197.435897,4631.282051,3991.794872,3983.589744
29,4366.666666,4493.333333,4528.717948,4236.923076,4440.512820,4110.256410,4443.589743,4215.384615,4225.641025,4506.666666,4185.128205,4630.769230,3989.230770,3976.923077
30,4368.205128,4490.769230,4528.205128,4231.794871,4438.974358,4111.282051,4444.615384,4217.948717,4225.128205,4508.205128,4189.230769,4631.282051,3990.256411,3977.948718
31,4361.538461,4489.230769,4523.076923,4230.256410,4441.538461,4108.205128,4441.025641,4206.153846,4221.538461,4503.076923,4201.025641,4630.769230,3990.769231,3982.051283
32,4361.025641,4492.307692,4526.666666,4232.820512,4441.538461,4107.692307,4443.076923,4206.153846,4218.974358,4503.589743,4204.102564,4630.256410,3989.230770,3984.102565
33,4363.076923,4492.307692,4527.692307,4233.846153,4439.487179,4109.743589,4445.641025,4212.820512,4217.435897,4504.615384,4187.179487,4628.205128,3986.666667,3981.538462
34,4360.000000,4488.717948,4520.000000,4234.871794,4443.076923,4110.256410,4444.102564,4210.256410,4217.948717,4504.102564,4183.076923,4626.666666,3988.717949,3978.461539
35,4361.025641,4488.717948,4522.051282,4234.871794,4444.102564,4109.743589,4441.538461,4206.153846,4218.974358,4509.230769,4197.435897,4625.641025,3990.769231,3978.461539
36,4366.153846,4492.307692,4527.692307,4232.307692,4440.000000,4108.717948,4442.051282,4207.179487,4217.435897,4509.230769,4196.410256,4627.179487,3981.538462,3977.435898
37,4362.051282,4493.333333,4521.025641,4232.307692,4441.538461,4110.256410,4440.000000,4206.153846,4217.435897,4501.538461,4187.692307,4627.692307,3972.307693,3973.333334
38,4350.256410,4484.102564,4512.307692,4233.333333,4442.051282,4108.717948,4434.871794,4201.025641,4213.846153,4495.897435,4182.051282,4621.538461,3972.307693,3968.205129
39,4347.692307,4472.820512,4513.846153,4230.256410,4434.871794,4103.589743,4427.179487,4198.461538,4207.179487,4491.794871,4175.384615,4616.410256,3974.358975,3966.666667
40,4353.333333,4480.000000,4516.410256,4228.205128,4432.307692,4101.538461,4425.128205,4202.051282,4209.743589,4492.820512,4176.923076,4617.435897,3972.307693,3968.717949
41,4356.410256,4486.666666,4514.871794,4229.230769,4438.974358,4105.128205,4434.871794,4206.666666,4220.000000,4505.128205,4189.230769,4620.000000,3969.230770,3971.282052
42,4354.358974,4478.461538,4514.358974,4231.282051,4442.564102,4109.743589,4440.512820,4209.743589,4221.025641,4511.794871,4190.256410,4618.974358,3977.435898,3972.307693
43,4351.282051,4474.358974,4514.358974,4230.256410,4440.512820,4110.769230,4438.461538,4213.333333,4216.923076,4496.923076,4186.666666,4618.974358,3986.666667,3971.794872
44,4351.794871,4476.410256,4515.897435,4228.717948,4440.000000,4109.743589,4438.974358,4210.256410,4216.923076,4488.205128,4181.025641,4618.974358,3983.076924,3972.820513
45,4354.871794,4480.000000,4517.435897,4231.282051,4442.051282,4109.230769,4440.000000,4204.102564,4217.435897,4498.974358,4174.871794,4621.538461,3980.512821,3974.358975
46,4359.487179,4482.051282,4520.512820,4232.820512,4441.538461,4108.717948,4439.487179,4211.282051,4219.487179,4507.179487,4191.794871,4627.692307,3986.153847,3977.948718
47,4367.179487,4481.025641,4527.692307,4231.794871,4441.025641,4108.717948,4440.512820,4220.512820,4229.230769,4508.205128,4209.230769,4632.307692,3992.307693,3986.153847
48,4371.282051,4482.051282,4530.256410,4234.358974,4439.487179,4106.666666,4434.871794,4212.820512,4229.743589,4508.717948,4205.128205,4633.846153,3991.282052,3990.769231
49,4364.102564,4485.128205,4523.589743,4237.435897,4439.487179,4103.589743,4425.128205,4201.538461,4218.974358,4505.128205,4195.384615,4631.282051,3981.538462,3983.589744
50,4358.974358,4482.051282,4518.461538,4233.846153,4439.487179,4103.589743,4426.153846,4198.974358,4214.871794,4501.025641,4191.282051,4625.641025,3975.897436,3978.461539
51,4360.512820,4474.358974,4512.307692,4230.256410,4440.000000,4105.128205,4427.692307,4196.410256,4211.794871,4500.512820,4185.641025,4619.487179,3983.076924,3980.000000
52,4362.051282,4475.384615,4512.820512,4234.871794,4443.076923,4107.179487,4425.641025,4196.923076,4207.692307,4499.487179,4185.641025,4618.461538,3992.307693,3980.512821
53,4361.538461,4478.974358,4523.589743,4236.923076,4443.589743,4110.769230,4434.358974,4205.128205,4214.358974,4493.846153,4190.256410,4625.128205,3987.692308,3981.025642
54,4360.000000,4477.948717,4523.589743,4232.820512,4443.076923,4108.717948,4440.512820,4214.358974,4218.461538,4487.692307,4187.179487,4629.743589,3976.410257,3982.051283
55,4361.538461,4476.410256,4520.000000,4232.820512,4443.589743,4110.256410,4437.948717,4217.435897,4218.974358,4495.384615,4190.769230,4626.153846,3977.948718,3983.589744
56,4364.102564,4477.948717,4525.128205,4242.051282,4446.666666,4116.410256,4439.487179,4218.461538,4228.717948,4515.897435,4197.948717,4625.128205,3988.205129,3987.179488
57,4362.051282,4481.025641,4524.102564,4246.666666,4448.205128,4114.871794,4442.051282,4219.487179,4232.307692,4520.000000,4198.461538,4625.128205,3983.076924,3984.615385
58,4356.923076,4476.410256,4518.974358,4238.974358,4444.102564,4111.794871,4438.974358,4216.410256,4216.923076,4503.076923,4196.410256,4620.512820,3975.384616,3978.974359
59,4358.974358,4472.307692,4522.051282,4231.794871,4443.076923,4115.897435,4441.025641,4217.948717,4211.794871,4498.461538,4196.410256,4620.512820,3983.589744,3982.051283
60,4361.025641,4473.333333,4521.025641,4231.794871,4447.179487,4118.974358,4447.179487,4222.051282,4229.743589,4510.256410,4198.461538,4626.666666,3990.769231,3989.230770
61,4356.410256,4468.717948,4515.897435,4231.282051,4445.641025,4114.871794,4443.589743,4217.435897,4233.333333,4510.256410,4190.769230,4625.641025,3985.128206,3983.076924
62,4351.794871,4462.051282,4517.435897,4228.717948,4437.435897,4108.717948,4441.025641,4214.358974,4221.538461,4500.512820,4184.102564,4615.384615,3973.333334,3974.358975
63,4352.820512,4459.487179,4517.948717,4230.769230,4437.435897,4107.692307,4444.102564,4217.435897,4222.051282,4492.820512,4191.282051,4613.846153,3972.820513,3979.487180
64,4355.897435,4459.487179,4516.410256,4233.333333,4441.538461,4114.358974,4444.615384,4217.948717,4223.589743,4489.743589,4203.076923,4624.615384,3991.794872,3988.717949
65,4361.025641,4465.641025,4523.076923,4232.307692,4446.666666,4120.512820,4447.692307,4218.461538,4221.538461,4500.512820,4197.948717,4632.307692,4003.076923,3992.820513
66,4365.641025,4477.435897,4527.179487,4231.794871,4450.769230,4120.000000,4449.743589,4223.076923,4229.230769,4517.948717,4190.256410,4629.743589,3990.769231,3993.333334
67,4363.589743,4475.897435,4523.589743,4236.410256,4448.717948,4118.461538,4445.641025,4221.538461,4230.769230,4519.487179,4200.512820,4626.666666,3983.589744,3992.820513
68,4360.512820,4461.025641,4520.000000,4237.948717,4443.589743,4114.358974,4443.076923,4217.948717,4225.128205,4507.179487,4212.820512,4629.743589,3987.692308,3989.743590
69,4360.000000,4458.974358,4517.435897,4230.256410,4443.589743,4109.743589,4444.615384,4217.948717,4227.179487,4505.128205,4214.358974,4631.282051,3991.794872,3989.230770
70,4358.461538,4465.641025,4518.461538,4228.717948,4445.128205,4111.794871,4445.641025,4217.948717,4226.666666,4507.692307,4206.666666,4629.230769,3992.820513,3989.743590
71,4360.000000,4464.102564,4524.102564,4232.820512,4443.589743,4116.410256,4446.666666,4216.923076,4224.102564,4504.615384,4191.282051,4624.102564,3980.512821,3986.153847
72,4360.512820,4452.307692,4523.589743,4233.846153,4443.589743,4112.820512,4446.666666,4213.333333,4223.589743,4504.615384,4178.461538,4621.538461,3969.230770,3984.615385
