,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4381.538461,4468.205128,4555.897435,4206.153846,4514.358974,4200.000000,4423.589743,4202.564102,4248.717948,4541.538461,4268.717948,4623.589743,3991.282052,3909.743590
1,4388.205128,4474.871794,4558.974358,4211.794871,4507.179487,4200.512820,4426.666666,4202.051282,4250.769230,4536.923076,4269.230769,4626.666666,4002.051282,3915.384616
2,4394.358974,4484.102564,4560.512820,4217.948717,4499.487179,4198.461538,4427.692307,4201.538461,4245.641025,4536.410256,4273.846153,4623.589743,4005.128205,3916.923077
3,4390.769230,4481.025641,4553.846153,4209.230769,4494.871794,4192.307692,4418.461538,4201.025641,4240.000000,4538.461538,4267.692307,4614.871794,3991.282052,3908.717949
4,4391.282051,4482.564102,4553.846153,4204.102564,4513.846153,4195.384615,4417.435897,4198.461538,4242.051282,4541.025641,4264.615384,4616.410256,3984.615385,3908.205129
5,4402.051282,4496.410256,4568.205128,4218.974358,4534.358974,4205.128205,4428.717948,4204.102564,4250.769230,4543.589743,4271.282051,4630.769230,3995.897436,3916.923077
6,4405.641025,4497.435897,4574.358974,4225.641025,4517.948717,4205.128205,4429.743589,4209.743589,4253.846153,4540.512820,4275.384615,4633.333333,4007.692307,3925.641026
7,4395.897435,4487.692307,4560.000000,4209.743589,4498.461538,4195.897435,4423.076923,4203.076923,4248.205128,4534.871794,4273.846153,4621.025641,4005.128205,3925.128206
8,4395.897435,4490.256410,4551.282051,4203.076923,4513.846153,4195.384615,4424.615384,4200.000000,4245.641025,4538.461538,4277.948717,4619.487179,4001.538461,3918.461539
9,4407.179487,4495.384615,4562.564102,4213.333333,4526.666666,4201.025641,4430.256410,4207.179487,4251.282051,4545.641025,4279.487179,4627.179487,4004.615384,3920.512821
10,4403.076923,4487.692307,4564.615384,4220.000000,4509.743589,4197.435897,4426.153846,4205.641025,4252.820512,4541.538461,4272.820512,4625.641025,3998.974359,3924.102565
11,4396.410256,4485.641025,4555.897435,4223.589743,4504.615384,4192.307692,4421.538461,4205.128205,4252.307692,4537.435897,4274.358974,4627.179487,3994.871795,3926.153847
12,4405.641025,4490.769230,4561.538461,4228.205128,4514.358974,4198.461538,4423.589743,4210.256410,4255.384615,4547.179487,4274.871794,4635.897435,4003.076923,3929.230770
13,4407.692307,4492.307692,4569.743589,4224.102564,4511.794871,4202.564102,4425.641025,4209.743589,4256.923076,4554.871794,4267.179487,4636.410256,4006.153846,3925.641026
14,4404.102564,4496.923076,4570.256410,4219.487179,4514.358974,4201.538461,4425.641025,4210.769230,4257.948717,4554.871794,4271.794871,4636.410256,4005.128205,3922.051283
15,4406.666666,4501.538461,4575.384615,4225.128205,4520.512820,4201.538461,4428.717948,4210.256410,4258.461538,4552.307692,4278.461538,4637.435897,4005.641025,3927.179488
16,4405.128205,4501.025641,4578.974358,4229.230769,4517.435897,4201.538461,4429.230769,4202.564102,4257.435897,4542.051282,4268.205128,4634.358974,3999.487180,3928.717949
17,4403.589743,4492.820512,4578.461538,4223.076923,4518.974358,4200.512820,4427.179487,4204.102564,4257.948717,4534.871794,4268.205128,4638.461538,3998.974359,3929.743590
18,4404.102564,4469.743589,4581.025641,4217.435897,4519.487179,4197.435897,4429.230769,4214.871794,4262.051282,4543.589743,4279.487179,4646.153846,3998.974359,3929.743590
19,4399.487179,4464.615384,4576.410256,4215.897435,4505.641025,4189.743589,4424.102564,4206.153846,4251.282051,4541.538461,4267.692307,4638.974358,3978.461539,3915.897436
20,4399.487179,4492.820512,4567.179487,4216.410256,4498.974358,4184.102564,4410.769230,4186.666666,4231.282051,4521.025641,4250.256410,4627.692307,3963.076924,3905.641026
21,4405.128205,4514.358974,4568.717948,4224.102564,4509.743589,4185.128205,4408.717948,4183.589743,4227.692307,4516.410256,4246.153846,4628.717948,3962.564103,3914.871795
22,4397.435897,4514.871794,4571.282051,4229.743589,4507.179487,4187.692307,4411.794871,4185.128205,4224.615384,4516.923076,4231.282051,4626.153846,3941.538462,3913.846154
23,4391.282051,4517.948717,4563.589743,4226.666666,4484.102564,4181.538461,4402.564102,4173.333333,4207.692307,4492.820512,4213.333333,4612.307692,3911.282052,3897.435898
24,4398.974358,4520.512820,4561.538461,4228.205128,4486.153846,4178.974358,4398.461538,4170.769230,4206.153846,4481.538461,4217.948717,4610.256410,3909.743590,3900.512821
25,4411.282051,4520.512820,4571.794871,4242.051282,4526.666666,4193.333333,4415.384615,4191.282051,4229.743589,4505.128205,4235.384615,4628.205128,3926.153847,3922.051283
26,4412.820512,4526.666666,4576.410256,4245.128205,4538.974358,4206.153846,4424.102564,4199.487179,4239.487179,4517.948717,4240.512820,4638.461538,3930.256411,3924.102565
27,4395.897435,4523.076923,4564.615384,4231.794871,4513.333333,4196.410256,4410.769230,4183.076923,4224.615384,4503.589743,4223.076923,4624.102564,3918.461539,3908.205129
28,4392.307692,4520.512820,4561.025641,4229.743589,4516.410256,4191.794871,4407.692307,4181.538461,4219.487179,4501.538461,4211.794871,4616.923076,3913.846154,3906.153847
29,4404.102564,4527.692307,4565.641025,4238.461538,4530.769230,4201.538461,4419.487179,4198.461538,4227.179487,4511.282051,4221.538461,4625.641025,3924.102565,3915.897436
30,4401.025641,4520.512820,4556.923076,4236.923076,4520.000000,4200.512820,4416.923076,4197.435897,4228.717948,4502.564102,4226.153846,4624.615384,3924.102565,3906.666667
31,4393.333333,4509.230769,4552.820512,4229.230769,4509.743589,4191.282051,4412.307692,4190.769230,4229.743589,4500.512820,4217.435897,4621.538461,3915.384616,3895.384616
32,4386.666666,4506.666666,4553.846153,4219.487179,4496.923076,4188.205128,4414.871794,4195.384615,4232.307692,4512.307692,4212.820512,4619.487179,3912.307693,3900.512821
33,4378.974358,4505.128205,4541.025641,4214.358974,4489.230769,4184.102564,4412.307692,4193.846153,4226.666666,4502.051282,4215.384615,4608.205128,3910.769231,3901.025642
34,4384.102564,4503.589743,4538.974358,4224.102564,4515.384615,4187.179487,4415.897435,4190.256410,4223.589743,4492.820512,4216.923076,4607.179487,3914.358975,3895.384616
35,4391.282051,4507.692307,4554.871794,4231.794871,4533.333333,4197.948717,4429.743589,4197.948717,4233.846153,4505.128205,4217.948717,4621.538461,3922.564103,3902.564103
36,4379.487179,4508.717948,4550.256410,4221.538461,4508.205128,4193.333333,4424.102564,4204.102564,4238.461538,4506.666666,4213.333333,4622.051282,3918.974359,3902.051283
37,4371.282051,4504.615384,4539.487179,4216.923076,4500.512820,4185.128205,4409.230769,4198.461538,4231.794871,4501.538461,4207.179487,4614.871794,3909.230770,3891.282052
