,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4299.487179,4411.794871,4467.179487,4137.435897,4523.589743,4087.179487,4318.974358,4104.615384,4199.487179,4460.000000,4149.230769,4563.589743,3824.102565,3791.282052
1,4297.435897,4415.384615,4465.641025,4123.589743,4521.538461,4091.794871,4321.025641,4106.666666,4198.461538,4458.461538,4152.820512,4561.025641,3824.102565,3786.153847
2,4307.179487,4416.923076,4461.538461,4130.769230,4534.358974,4093.846153,4325.641025,4110.769230,4203.589743,4466.666666,4163.076923,4567.179487,3823.589744,3780.512821
3,4306.666666,4413.846153,4460.000000,4143.589743,4547.179487,4096.410256,4328.205128,4111.794871,4209.743589,4468.717948,4167.692307,4572.307692,3831.282052,3781.025642
4,4301.538461,4415.897435,4460.512820,4137.435897,4543.589743,4096.923076,4322.051282,4109.230769,4206.666666,4465.641025,4166.153846,4566.666666,3834.871795,3777.948718
5,4306.153846,4415.897435,4457.948717,4131.282051,4538.461538,4091.794871,4312.820512,4104.102564,4196.923076,4466.153846,4164.615384,4561.538461,3827.179488,3773.333334
6,4307.179487,4414.871794,4455.384615,4140.512820,4537.948717,4090.769230,4313.333333,4101.538461,4196.410256,4464.615384,4160.000000,4565.128205,3820.000000,3784.615385
7,4300.000000,4416.410256,4451.794871,4144.615384,4528.205128,4091.794871,4315.384615,4101.025641,4200.512820,4460.000000,4150.256410,4567.692307,3817.435898,3794.358975
8,4296.410256,4405.641025,4444.615384,4133.846153,4518.461538,4086.666666,4311.282051,4092.820512,4190.256410,4452.820512,4149.230769,4560.512820,3815.897436,3778.974359
9,4297.948717,4398.974358,4443.076923,4124.102564,4527.179487,4086.666666,4311.282051,4091.282051,4186.153846,4447.692307,4148.717948,4555.897435,3814.358975,3770.256411
10,4299.487179,4409.230769,4445.128205,4120.000000,4533.333333,4091.794871,4317.948717,4098.461538,4195.897435,4454.358974,4139.487179,4558.974358,3814.358975,3779.487180
11,4292.820512,4408.717948,4440.000000,4120.000000,4522.564102,4081.538461,4312.820512,4091.282051,4186.153846,4455.897435,4134.871794,4554.871794,3809.743590,3777.948718
12,4278.974358,4402.051282,4439.487179,4120.512820,4518.974358,4074.358974,4303.076923,4081.538461,4170.769230,4444.615384,4140.000000,4544.102564,3801.538462,3768.205129
13,4279.487179,4403.076923,4443.076923,4119.487179,4518.461538,4079.487179,4302.051282,4086.153846,4177.435897,4442.051282,4136.410256,4544.615384,3795.897436,3769.743590
14,4295.897435,4401.025641,4437.948717,4119.487179,4512.307692,4080.000000,4300.512820,4086.666666,4181.538461,4449.743589,4130.769230,4547.692307,3801.025642,3780.512821
15,4301.025641,4402.564102,4435.897435,4124.615384,4516.410256,4080.512820,4296.923076,4082.564102,4175.384615,4452.307692,4131.794871,4544.102564,3810.769231,3776.923077
16,4290.256410,4408.717948,4442.564102,4125.128205,4527.692307,4088.717948,4296.923076,4086.666666,4183.076923,4451.282051,4122.051282,4544.615384,3807.179488,3757.435898
17,4288.205128,4406.666666,4446.666666,4126.666666,4526.666666,4089.230769,4296.923076,4088.717948,4188.205128,4453.333333,4122.051282,4547.692307,3806.666667,3762.564103
18,4293.333333,4405.641025,4444.102564,4132.820512,4523.076923,4083.076923,4296.410256,4081.025641,4173.846153,4456.410256,4135.384615,4541.025641,3813.333334,3787.179488
19,4288.205128,4413.333333,4444.615384,4135.384615,4528.205128,4086.666666,4297.948717,4076.410256,4161.025641,4450.256410,4128.205128,4535.897435,3803.076924,3779.487180
20,4284.102564,4413.333333,4444.102564,4129.230769,4520.000000,4086.153846,4297.948717,4076.923076,4162.564102,4438.461538,4113.846153,4540.000000,3790.769231,3761.538462
21,4284.615384,4400.000000,4438.461538,4116.410256,4505.128205,4076.923076,4297.435897,4079.487179,4171.794871,4442.564102,4123.076923,4541.025641,3799.487180,3780.000000
22,4282.564102,4393.846153,4432.307692,4107.692307,4509.743589,4082.564102,4303.076923,4081.538461,4174.871794,4447.692307,4130.769230,4533.333333,3801.538462,3781.538462
23,4279.487179,4403.589743,4429.230769,4112.307692,4527.692307,4088.205128,4303.076923,4077.948717,4166.666666,4442.564102,4114.358974,4529.743589,3782.051283,3750.256411
24,4274.871794,4417.435897,4428.717948,4117.435897,4525.641025,4076.410256,4290.256410,4069.743589,4160.512820,4444.102564,4101.538461,4529.230769,3779.487180,3749.743590
25,4267.179487,4414.871794,4429.230769,4115.897435,4508.205128,4067.692307,4280.000000,4067.692307,4164.615384,4441.025641,4100.512820,4524.615384,3791.282052,3765.641026
