,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4404.102564,4442.564102,4537.948717,4251.282051,4509.743589,4187.179487,4443.589743,4226.666666,4226.666666,4521.538461,4218.461538,4646.666666,4005.641025,4062.564102
1,4402.564102,4440.512820,4536.923076,4247.179487,4513.846153,4192.820512,4444.102564,4228.717948,4225.128205,4522.051282,4228.205128,4645.641025,3998.974359,4058.974358
2,4404.102564,4439.487179,4540.000000,4263.589743,4516.410256,4192.820512,4445.128205,4232.820512,4239.487179,4527.179487,4224.615384,4651.794871,3998.974359,4053.333333
3,4394.871794,4429.230769,4535.384615,4271.282051,4509.743589,4187.179487,4443.076923,4220.512820,4233.333333,4525.128205,4213.846153,4645.641025,3991.282052,4050.769230
4,4391.794871,4425.641025,4530.256410,4256.410256,4503.589743,4182.051282,4441.025641,4211.282051,4218.974358,4517.948717,4201.538461,4638.974358,3981.538462,4050.256410
5,4398.974358,4441.538461,4538.461538,4250.769230,4509.743589,4189.230769,4445.641025,4224.102564,4226.153846,4521.538461,4200.000000,4648.717948,3994.358975,4054.358974
6,4397.948717,4448.717948,4544.615384,4255.384615,4519.487179,4197.435897,4449.230769,4234.358974,4233.846153,4533.846153,4218.461538,4652.307692,4004.615384,4057.435897
7,4395.897435,4440.000000,4537.948717,4254.871794,4521.538461,4192.307692,4446.666666,4233.846153,4230.769230,4531.794871,4231.282051,4645.641025,3995.384616,4058.461538
8,4401.538461,4438.461538,4534.871794,4259.487179,4517.435897,4185.128205,4443.076923,4235.384615,4235.384615,4520.512820,4222.051282,4644.615384,3987.692308,4063.589743
9,4400.000000,4442.564102,4538.974358,4260.512820,4515.384615,4185.641025,4441.538461,4233.333333,4242.051282,4522.564102,4210.256410,4642.564102,3990.769231,4069.230769
10,4391.282051,4441.538461,4534.358974,4250.769230,4510.769230,4184.615384,4433.333333,4225.641025,4236.410256,4526.666666,4214.358974,4635.897435,3997.948718,4070.256410
11,4392.820512,4441.025641,4529.230769,4244.615384,4503.589743,4181.538461,4425.641025,4226.153846,4228.717948,4522.564102,4218.974358,4635.384615,4004.102564,4069.230769
12,4399.487179,4437.948717,4534.871794,4250.769230,4506.153846,4179.487179,4425.128205,4227.179487,4224.102564,4521.538461,4209.230769,4639.487179,3992.307693,4063.589743
13,4398.461538,4437.435897,4536.410256,4255.384615,4507.692307,4177.435897,4426.666666,4221.538461,4220.512820,4523.589743,4207.179487,4640.512820,3976.923077,4059.487179
14,4393.846153,4443.589743,4529.230769,4251.282051,4503.589743,4179.487179,4430.256410,4219.487179,4222.564102,4521.025641,4217.435897,4638.974358,3986.666667,4063.589743
15,4391.794871,4445.128205,4527.179487,4251.282051,4504.615384,4182.564102,4438.461538,4223.076923,4227.692307,4520.512820,4217.435897,4633.333333,3998.461539,4066.153846
