,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4380.000000,4523.589743,4540.000000,4281.025641,4499.487179,4204.102564,4438.461538,4234.871794,4232.307692,4503.589743,4218.974358,4656.923076,3995.384616,4081.025641
1,4381.538461,4525.641025,4545.128205,4281.025641,4508.717948,4206.153846,4444.615384,4242.051282,4237.435897,4501.538461,4218.974358,4658.974358,4010.769230,4083.589743
2,4381.025641,4520.000000,4541.025641,4275.384615,4495.897435,4202.564102,4443.589743,4238.461538,4241.025641,4505.641025,4217.435897,4653.846153,4014.871794,4082.051282
3,4378.461538,4522.051282,4538.461538,4271.794871,4489.743589,4205.641025,4441.538461,4236.410256,4240.512820,4516.923076,4222.564102,4650.769230,4004.102564,4077.435897
4,4380.000000,4532.307692,4547.179487,4276.410256,4498.461538,4211.282051,4451.282051,4246.666666,4245.641025,4524.615384,4223.076923,4657.435897,4002.051282,4079.487179
5,4381.025641,4531.282051,4551.282051,4280.512820,4501.025641,4208.717948,4453.846153,4250.256410,4249.230769,4512.820512,4223.076923,4661.025641,4007.692307,4083.589743
6,4383.076923,4526.666666,4550.256410,4280.000000,4500.000000,4209.230769,4446.666666,4245.128205,4246.666666,4505.128205,4230.256410,4659.487179,4008.205128,4083.076923
7,4392.820512,4530.769230,4555.897435,4286.666666,4508.717948,4212.820512,4452.307692,4250.256410,4248.717948,4517.435897,4231.282051,4660.512820,4007.179487,4087.692307
8,4389.743589,4526.666666,4552.307692,4285.641025,4508.717948,4205.641025,4455.384615,4251.282051,4247.179487,4513.333333,4218.974358,4657.948717,4004.615384,4084.615384
9,4373.333333,4517.948717,4540.512820,4267.179487,4493.333333,4197.948717,4444.102564,4236.923076,4238.461538,4500.000000,4210.256410,4651.282051,3997.948718,4073.333333
10,4372.307692,4523.589743,4537.435897,4263.076923,4490.256410,4201.025641,4439.487179,4230.256410,4234.358974,4504.615384,4212.307692,4648.205128,3992.820513,4072.820512
11,4380.512820,4525.128205,4540.512820,4278.974358,4497.948717,4199.487179,4440.512820,4232.820512,4232.307692,4508.205128,4215.384615,4650.256410,3991.794872,4074.871794
12,4381.025641,4520.000000,4543.076923,4286.666666,4498.974358,4198.461538,4437.435897,4232.307692,4233.333333,4502.051282,4220.512820,4651.282051,3991.794872,4076.923076
13,4382.051282,4531.794871,4545.641025,4283.589743,4500.000000,4204.102564,4438.974358,4232.307692,4235.897435,4503.589743,4219.487179,4650.256410,3996.923077,4081.025641
14,4383.076923,4535.897435,4540.512820,4279.487179,4501.025641,4201.025641,4441.025641,4234.871794,4235.384615,4503.076923,4214.871794,4648.717948,4001.025641,4078.461538
15,4376.410256,4526.153846,4533.333333,4274.358974,4496.410256,4194.871794,4433.846153,4232.820512,4232.307692,4494.871794,4216.410256,4647.692307,3997.435898,4070.256410
16,4375.897435,4529.743589,4534.358974,4274.358974,4496.923076,4194.871794,4429.230769,4229.743589,4231.282051,4497.948717,4215.384615,4647.179487,3994.358975,4075.384615
17,4383.076923,4535.384615,4536.410256,4284.102564,4505.641025,4198.461538,4432.820512,4231.282051,4231.794871,4511.282051,4215.897435,4646.666666,3995.384616,4086.153846
18,4384.615384,4531.794871,4532.307692,4285.641025,4507.179487,4201.538461,4437.948717,4234.358974,4235.384615,4507.692307,4219.487179,4646.153846,3994.358975,4075.897435
19,4377.948717,4529.743589,4529.230769,4273.333333,4503.076923,4197.435897,4434.358974,4230.769230,4231.282051,4490.769230,4207.692307,4640.000000,3989.230770,4064.102564
20,4373.846153,4528.205128,4527.692307,4269.743589,4501.538461,4187.692307,4428.205128,4224.102564,4218.974358,4487.692307,4190.256410,4633.846153,3986.153847,4066.153846
21,4378.974358,4530.256410,4529.743589,4279.487179,4496.923076,4190.769230,4432.307692,4227.692307,4222.051282,4492.820512,4201.025641,4641.025641,3993.333334,4079.487179
22,4385.128205,4537.948717,4533.846153,4280.000000,4490.769230,4195.897435,4435.897435,4232.820512,4234.358974,4490.256410,4219.487179,4651.282051,4000.512820,4086.666666
23,4382.564102,4532.820512,4534.871794,4273.333333,4490.769230,4190.256410,4431.282051,4232.307692,4234.358974,4491.794871,4218.974358,4651.794871,3997.948718,4074.871794
24,4382.051282,4521.025641,4531.794871,4275.384615,4498.974358,4189.743589,4429.743589,4229.743589,4230.256410,4493.846153,4213.333333,4649.743589,3993.846154,4068.205128
25,4382.051282,4522.051282,4531.794871,4281.538461,4501.025641,4192.820512,4433.846153,4223.589743,4225.641025,4482.051282,4209.743589,4650.769230,3993.846154,4072.820512
26,4379.487179,4528.205128,4533.333333,4280.512820,4495.897435,4193.846153,4438.974358,4223.589743,4222.051282,4476.923076,4209.230769,4650.256410,3991.282052,4074.358974
27,4382.051282,4532.820512,4534.358974,4277.435897,4500.512820,4195.897435,4443.589743,4229.230769,4228.717948,4488.717948,4214.358974,4648.717948,3990.769231,4073.846153
28,4385.128205,4530.769230,4531.282051,4275.897435,4508.717948,4195.897435,4441.025641,4225.641025,4236.410256,4495.384615,4216.410256,4644.615384,3992.307693,4073.846153
29,4380.000000,4518.461538,4526.666666,4274.358974,4502.564102,4188.205128,4431.794871,4221.025641,4231.282051,4493.333333,4215.897435,4641.538461,3991.794872,4068.717948
30,4381.538461,4517.435897,4527.179487,4279.487179,4493.846153,4185.128205,4429.230769,4222.564102,4230.769230,4491.282051,4212.820512,4646.153846,3990.769231,4069.743589
31,4390.256410,4534.358974,4531.794871,4281.025641,4492.820512,4192.307692,4436.923076,4224.102564,4237.435897,4489.743589,4206.153846,4651.794871,3991.794872,4082.564102
32,4389.230769,4540.000000,4531.282051,4276.410256,4492.820512,4197.948717,4442.564102,4221.025641,4236.410256,4489.743589,4209.230769,4650.769230,3996.410257,4075.384615
33,4383.589743,4527.692307,4528.205128,4276.410256,4494.871794,4200.512820,4439.487179,4223.076923,4233.846153,4493.333333,4218.974358,4646.153846,3996.923077,4062.051282
34,4384.615384,4520.000000,4529.743589,4281.025641,4494.358974,4198.974358,4437.948717,4224.102564,4233.333333,4491.282051,4215.897435,4641.538461,3989.743590,4068.205128
