,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4408.205128,4515.384615,4521.025641,4276.410256,4478.974358,4181.538461,4419.487179,4183.076923,4193.333333,4498.974358,4258.461538,4585.128205,3964.615385,4018.461538
1,4413.846153,4507.179487,4525.641025,4280.512820,4491.282051,4190.769230,4427.179487,4189.743589,4197.948717,4514.358974,4261.538461,4586.153846,3967.179488,4017.948717
2,4410.769230,4498.461538,4516.410256,4269.230769,4460.000000,4184.615384,4419.487179,4185.641025,4197.948717,4521.538461,4259.487179,4581.538461,3967.179488,4007.179487
3,4397.435897,4481.538461,4506.153846,4257.948717,4434.871794,4171.794871,4408.205128,4173.846153,4192.820512,4499.487179,4245.641025,4574.358974,3958.974359,3994.358975
4,4399.487179,4479.487179,4516.923076,4269.743589,4473.846153,4179.487179,4415.897435,4183.076923,4200.512820,4503.589743,4249.743589,4580.512820,3964.615385,4006.153846
5,4415.384615,4486.666666,4528.717948,4281.538461,4511.282051,4195.384615,4431.282051,4200.512820,4214.358974,4529.230769,4262.051282,4594.358974,3981.025642,4028.717948
6,4412.820512,4465.128205,4522.051282,4274.358974,4496.923076,4197.435897,4433.846153,4197.948717,4211.794871,4517.948717,4257.435897,4595.384615,3981.538462,4018.974358
7,4395.384615,4425.128205,4510.769230,4264.102564,4478.461538,4194.871794,4430.769230,4186.666666,4198.461538,4491.794871,4245.128205,4579.487179,3965.128206,3994.358975
8,4382.564102,4398.974358,4497.948717,4247.179487,4465.128205,4187.179487,4425.128205,4178.974358,4183.076923,4475.384615,4226.153846,4558.974358,3944.102565,3986.666667
9,4375.897435,4386.153846,4485.641025,4233.846153,4448.205128,4175.384615,4414.358974,4170.256410,4170.769230,4467.692307,4213.846153,4548.205128,3929.743590,3981.025642
10,4376.923076,4383.076923,4489.230769,4246.153846,4446.153846,4175.897435,4411.794871,4166.666666,4174.871794,4480.512820,4224.615384,4554.358974,3931.282052,3978.461539
11,4382.564102,4391.282051,4497.948717,4267.179487,4461.025641,4185.128205,4420.512820,4172.307692,4192.820512,4497.948717,4237.435897,4566.666666,3945.641026,3988.205129
12,4385.128205,4398.461538,4498.461538,4267.179487,4483.589743,4192.820512,4427.179487,4184.102564,4205.128205,4499.487179,4234.358974,4571.794871,3947.179488,3988.717949
13,4387.179487,4397.435897,4504.102564,4260.000000,4497.435897,4198.461538,4431.794871,4195.384615,4213.333333,4504.102564,4235.897435,4574.871794,3943.076924,3990.256411
14,4377.435897,4386.153846,4506.666666,4259.487179,4474.871794,4192.307692,4428.717948,4196.410256,4214.358974,4508.205128,4244.102564,4574.358974,3944.615385,3992.307693
15,4352.820512,4365.641025,4486.153846,4239.487179,4433.333333,4181.538461,4416.923076,4183.589743,4201.538461,4490.256410,4232.307692,4562.564102,3937.435898,3965.128206
16,4345.128205,4350.769230,4468.205128,4217.948717,4436.410256,4183.076923,4408.717948,4175.897435,4190.256410,4480.000000,4217.435897,4548.717948,3925.128206,3949.743590
17,4360.512820,4355.897435,4474.358974,4229.743589,4477.948717,4185.641025,4412.307692,4180.512820,4192.820512,4497.435897,4228.717948,4550.256410,3931.794872,3978.461539
18,4368.205128,4367.179487,4482.564102,4252.820512,4487.179487,4183.076923,4417.948717,4186.153846,4203.589743,4506.153846,4238.461538,4563.076923,3941.538462,3992.820513
19,4362.564102,4364.102564,4476.923076,4250.256410,4462.564102,4185.641025,4415.897435,4184.102564,4204.615384,4491.794871,4224.615384,4565.641025,3932.307693,3977.435898
20,4360.000000,4354.871794,4476.923076,4240.000000,4460.512820,4189.230769,4416.923076,4180.512820,4195.897435,4488.717948,4218.974358,4558.461538,3924.102565,3971.282052
21,4368.205128,4354.871794,4486.153846,4250.256410,4485.641025,4190.256410,4424.615384,4185.641025,4196.923076,4509.230769,4237.948717,4563.589743,3942.051283,3978.461539
22,4372.307692,4348.205128,4488.717948,4255.384615,4486.666666,4192.820512,4430.256410,4198.461538,4211.282051,4514.871794,4247.692307,4571.282051,3952.820513,3982.564103
23,4358.461538,4328.205128,4477.435897,4240.512820,4461.025641,4191.282051,4426.666666,4198.461538,4213.333333,4493.333333,4230.769230,4560.000000,3931.794872,3970.256411
24,4353.333333,4322.564102,4474.871794,4235.897435,4451.282051,4185.128205,4421.538461,4189.743589,4203.589743,4490.256410,4222.051282,4552.307692,3928.717949,3963.076924
25,4366.666666,4326.666666,4484.102564,4245.641025,4458.461538,4182.564102,4421.538461,4188.717948,4204.102564,4506.153846,4234.871794,4561.025641,3955.897436,3982.051283
26,4373.333333,4321.538461,4487.692307,4241.538461,4457.435897,4183.076923,4423.589743,4190.256410,4205.128205,4502.564102,4245.128205,4567.692307,3968.205129,3997.435898
27,4383.076923,4325.128205,4495.384615,4242.051282,4464.615384,4189.743589,4432.307692,4197.435897,4211.282051,4503.076923,4249.743589,4575.384615,3976.923077,4006.153846
28,4405.128205,4339.487179,4509.743589,4262.051282,4488.205128,4199.487179,4440.000000,4214.358974,4230.769230,4531.794871,4266.666666,4590.769230,4004.102564,4024.615384
29,4405.641025,4350.256410,4511.794871,4262.051282,4484.102564,4196.410256,4434.871794,4216.410256,4234.871794,4541.538461,4276.923076,4596.410256,4008.717948,4024.615384
30,4385.128205,4361.025641,4502.564102,4244.615384,4462.051282,4183.076923,4423.589743,4200.000000,4220.512820,4520.000000,4264.102564,4586.666666,3987.692308,4003.076923
31,4386.153846,4382.564102,4505.128205,4246.153846,4474.358974,4185.128205,4425.641025,4200.512820,4220.000000,4518.974358,4260.512820,4586.153846,3986.666667,4006.153846
32,4396.410256,4395.384615,4507.179487,4247.692307,4479.487179,4189.743589,4431.282051,4207.692307,4226.666666,4527.179487,4263.589743,4588.717948,3987.179488,4016.410256
33,4382.051282,4387.692307,4498.974358,4237.435897,4450.256410,4183.076923,4422.051282,4195.384615,4217.435897,4513.846153,4250.769230,4577.435897,3969.743590,3996.923077
34,4363.076923,4387.179487,4495.897435,4243.589743,4445.641025,4180.512820,4415.384615,4189.743589,4207.692307,4508.717948,4239.487179,4567.692307,3965.128206,3981.025642
35,4369.743589,4402.051282,4499.487179,4251.794871,4471.282051,4185.641025,4424.615384,4196.923076,4207.692307,4520.000000,4241.025641,4573.333333,3977.435898,3994.871795
36,4385.128205,4410.769230,4503.589743,4248.717948,4479.487179,4188.205128,4428.717948,4200.000000,4215.384615,4525.128205,4235.897435,4573.846153,3978.974359,4007.692307
37,4384.102564,4418.461538,4502.051282,4250.256410,4474.358974,4185.641025,4420.512820,4198.974358,4221.538461,4522.564102,4233.333333,4567.692307,3971.282052,3996.923077
38,4375.384615,4436.923076,4495.897435,4254.871794,4475.384615,4181.538461,4419.487179,4196.923076,4215.897435,4522.051282,4246.153846,4570.769230,3970.256411,3986.666667
39,4369.230769,4452.820512,4489.743589,4250.769230,4468.717948,4184.102564,4428.205128,4194.358974,4208.717948,4516.923076,4243.589743,4568.717948,3966.153847,3988.717949
40,4366.153846,4455.384615,4491.282051,4243.589743,4460.000000,4192.307692,4429.230769,4194.358974,4209.230769,4514.871794,4227.179487,4556.410256,3957.948718,3985.641026
41,4369.743589,4454.358974,4498.974358,4244.615384,4466.153846,4191.794871,4427.179487,4200.000000,4215.384615,4520.512820,4234.871794,4558.461538,3965.641026,3984.102565
42,4373.846153,4444.615384,4505.128205,4252.820512,4477.948717,4188.717948,4430.256410,4208.205128,4223.589743,4524.102564,4256.410256,4571.282051,3981.025642,3991.282052
43,4374.358974,4428.205128,4507.179487,4260.000000,4478.974358,4196.923076,4430.769230,4210.769230,4226.153846,4525.641025,4250.256410,4573.846153,3979.487180,3992.820513
44,4381.538461,4419.487179,4505.128205,4262.564102,4472.307692,4202.564102,4428.205128,4206.153846,4222.564102,4531.282051,4235.384615,4570.769230,3973.333334,3989.230770
45,4388.205128,4416.923076,4508.205128,4264.615384,4479.487179,4200.000000,4430.256410,4205.641025,4223.076923,4534.358974,4240.000000,4572.307692,3975.897436,3996.923077
46,4382.051282,4411.794871,4510.256410,4265.128205,4492.307692,4200.512820,4433.333333,4208.205128,4224.615384,4531.794871,4241.538461,4574.358974,3973.333334,4004.102564
47,4378.974358,4401.538461,4508.717948,4258.974358,4485.641025,4203.076923,4430.256410,4206.153846,4221.025641,4530.256410,4230.769230,4573.333333,3965.641026,3993.333334
48,4377.948717,4394.358974,4505.641025,4258.461538,4469.230769,4197.948717,4425.128205,4200.000000,4213.333333,4520.000000,4223.076923,4570.256410,3961.538462,3979.487180
49,4369.743589,4394.871794,4505.128205,4260.512820,4478.461538,4194.871794,4428.205128,4195.384615,4210.256410,4508.717948,4226.666666,4566.666666,3963.076924,3986.666667
50,4371.794871,4396.923076,4507.179487,4260.000000,4482.564102,4190.769230,4430.769230,4188.205128,4202.564102,4511.794871,4228.205128,4566.153846,3960.512821,3996.923077
51,4377.435897,4404.615384,4506.153846,4257.948717,4458.974358,4182.564102,4420.000000,4178.974358,4185.128205,4516.410256,4215.897435,4568.717948,3952.307693,3984.102565
52,4381.538461,4435.897435,4510.256410,4259.487179,4461.538461,4187.179487,4418.974358,4184.615384,4189.743589,4521.025641,4216.410256,4577.435897,3962.564103,3983.589744
53,4394.358974,4486.666666,4523.076923,4271.794871,4491.282051,4201.025641,4435.897435,4203.589743,4211.794871,4534.358974,4235.384615,4587.692307,3979.487180,4005.641025
54,4405.128205,4527.692307,4526.666666,4276.923076,4499.487179,4204.102564,4442.564102,4209.230769,4215.384615,4539.487179,4243.076923,4588.205128,3969.230770,4007.692307
55,4397.435897,4545.641025,4521.538461,4269.743589,4489.743589,4204.102564,4437.948717,4204.615384,4209.743589,4530.769230,4231.282051,4580.000000,3955.897436,3989.743590
56,4386.153846,4549.743589,4522.564102,4258.974358,4486.153846,4207.692307,4441.538461,4205.641025,4214.871794,4527.179487,4219.487179,4572.307692,3956.410257,3984.615385
57,4383.589743,4556.410256,4524.102564,4258.461538,4493.846153,4206.666666,4447.692307,4207.179487,4213.333333,4529.230769,4208.205128,4572.307692,3950.769231,3986.153847
58,4384.615384,4572.307692,4522.564102,4268.205128,4500.512820,4206.666666,4448.205128,4207.692307,4204.615384,4532.307692,4200.000000,4574.358974,3949.743590,3981.025642
