,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4375.384615,4422.564102,4537.435897,4234.358974,4460.512820,4196.410256,4394.358974,4183.076923,4217.948717,4473.846153,4232.820512,4526.153846,3934.358975,3914.871795
1,4356.923076,4409.230769,4527.179487,4227.692307,4437.435897,4188.717948,4384.615384,4173.846153,4203.076923,4466.666666,4219.487179,4516.923076,3914.871795,3895.897436
2,4346.153846,4392.307692,4514.358974,4213.846153,4425.641025,4182.564102,4378.461538,4159.487179,4192.307692,4464.102564,4214.871794,4506.666666,3898.461539,3884.615385
3,4352.307692,4391.282051,4515.897435,4211.282051,4452.820512,4196.923076,4389.743589,4164.615384,4194.871794,4458.461538,4220.512820,4504.615384,3902.564103,3883.076924
4,4362.051282,4398.461538,4525.128205,4228.205128,4487.692307,4208.717948,4401.538461,4186.153846,4212.307692,4471.282051,4233.333333,4516.923076,3915.897436,3894.358975
5,4372.307692,4403.589743,4533.333333,4244.102564,4488.205128,4202.564102,4398.461538,4197.948717,4230.769230,4498.461538,4251.794871,4531.282051,3931.794872,3911.794872
6,4384.615384,4410.256410,4540.000000,4248.205128,4479.487179,4201.025641,4398.461538,4205.641025,4242.051282,4514.358974,4267.179487,4543.589743,3948.717949,3915.384616
7,4384.102564,4408.717948,4533.846153,4246.153846,4478.461538,4203.076923,4401.538461,4204.615384,4237.948717,4510.256410,4256.923076,4544.102564,3947.692308,3908.717949
8,4370.769230,4395.384615,4521.025641,4235.384615,4452.307692,4192.307692,4389.230769,4187.179487,4220.512820,4490.769230,4244.102564,4528.205128,3937.435898,3911.282052
9,4364.102564,4384.102564,4516.410256,4217.948717,4418.974358,4180.000000,4372.307692,4172.307692,4207.179487,4471.794871,4254.871794,4516.923076,3939.487180,3912.820513
10,4371.794871,4387.692307,4521.025641,4221.025641,4442.051282,4184.102564,4374.358974,4176.923076,4215.897435,4483.076923,4264.102564,4527.692307,3947.179488,3915.384616
11,4384.102564,4400.000000,4534.358974,4249.230769,4494.871794,4201.538461,4391.794871,4196.923076,4238.461538,4511.794871,4264.102564,4542.564102,3953.846154,3928.717949
12,4385.641025,4401.025641,4540.000000,4260.512820,4499.487179,4211.282051,4399.487179,4202.051282,4241.538461,4513.333333,4272.820512,4542.051282,3961.025642,3933.333334
13,4380.000000,4395.384615,4529.230769,4250.256410,4481.025641,4207.179487,4397.435897,4191.282051,4228.205128,4498.974358,4271.282051,4536.410256,3956.410257,3922.564103
14,4373.846153,4395.897435,4523.076923,4247.179487,4475.384615,4202.564102,4393.846153,4184.102564,4221.025641,4491.794871,4251.794871,4534.358974,3944.102565,3913.333334
15,4362.051282,4395.897435,4522.564102,4247.692307,4454.871794,4195.897435,4382.051282,4175.384615,4212.307692,4485.128205,4246.153846,4527.179487,3940.512821,3908.717949
16,4356.923076,4393.333333,4520.000000,4245.128205,4441.025641,4187.179487,4373.846153,4168.205128,4208.717948,4487.179487,4249.743589,4524.102564,3942.564103,3903.589744
17,4370.256410,4393.333333,4527.692307,4250.256410,4461.025641,4188.717948,4383.076923,4177.948717,4220.000000,4500.512820,4253.333333,4533.846153,3949.743590,3911.282052
18,4382.051282,4394.358974,4538.461538,4255.384615,4483.589743,4197.435897,4394.871794,4187.179487,4225.128205,4508.205128,4268.717948,4543.076923,3961.538462,3924.102565
19,4387.692307,4399.487179,4538.461538,4255.384615,4497.948717,4200.512820,4395.897435,4186.153846,4223.076923,4509.230769,4284.615384,4548.717948,3966.153847,3935.384616
20,4398.974358,4407.692307,4541.025641,4261.025641,4505.641025,4201.538461,4396.410256,4195.384615,4229.230769,4509.743589,4286.666666,4555.897435,3967.692308,3946.666667
21,4403.589743,4408.205128,4543.076923,4266.666666,4490.769230,4197.948717,4398.461538,4202.051282,4229.230769,4507.692307,4283.076923,4555.897435,3974.871795,3950.256411
22,4400.000000,4402.564102,4538.461538,4261.538461,4475.384615,4191.794871,4394.871794,4193.333333,4220.000000,4507.692307,4285.128205,4551.282051,3982.051283,3947.692308
23,4405.128205,4406.153846,4543.076923,4258.461538,4487.692307,4195.384615,4395.897435,4195.384615,4223.589743,4513.846153,4287.179487,4556.923076,3984.615385,3951.282052
24,4413.846153,4423.076923,4555.897435,4268.205128,4505.641025,4205.641025,4407.179487,4204.615384,4232.307692,4528.205128,4284.102564,4566.666666,3988.717949,3960.000000
25,4423.076923,4444.615384,4567.692307,4278.974358,4511.794871,4212.820512,4415.897435,4203.589743,4229.230769,4537.435897,4285.641025,4574.871794,3997.948718,3962.564103
26,4425.641025,4448.205128,4569.743589,4275.897435,4500.512820,4204.615384,4408.717948,4195.897435,4215.384615,4527.692307,4289.230769,4575.384615,3994.358975,3949.230770
27,4413.333333,4436.410256,4555.384615,4263.589743,4483.589743,4191.794871,4395.897435,4185.128205,4199.487179,4507.692307,4274.871794,4560.000000,3969.743590,3930.769231
28,4412.307692,4436.923076,4550.256410,4260.512820,4488.205128,4189.230769,4391.794871,4181.025641,4194.871794,4492.820512,4256.410256,4553.846153,3959.487180,3926.666667
29,4425.128205,4446.666666,4560.512820,4265.641025,4506.153846,4194.871794,4394.871794,4185.641025,4202.051282,4494.871794,4261.025641,4565.641025,3972.307693,3932.820513
30,4433.846153,4450.769230,4564.102564,4271.794871,4521.538461,4197.948717,4401.538461,4190.769230,4208.717948,4507.692307,4273.333333,4576.410256,3981.025642,3942.051283
31,4432.307692,4454.871794,4559.487179,4272.820512,4511.794871,4194.358974,4401.025641,4186.666666,4203.076923,4508.205128,4270.256410,4571.282051,3973.333334,3938.461539
32,4425.128205,4459.487179,4555.897435,4262.564102,4480.512820,4185.641025,4391.794871,4170.769230,4184.102564,4493.846153,4254.358974,4555.384615,3960.000000,3914.358975
33,4420.512820,4477.948717,4553.846153,4255.384615,4473.846153,4180.512820,4390.769230,4161.538461,4178.461538,4486.153846,4243.076923,4551.282051,3955.384616,3906.153847
34,4427.179487,4525.128205,4554.871794,4260.512820,4489.743589,4185.641025,4397.948717,4166.153846,4186.153846,4482.564102,4245.128205,4559.487179,3961.025642,3921.538462
35,4438.974358,4586.153846,4556.923076,4263.589743,4497.948717,4191.282051,4396.923076,4173.846153,4188.717948,4477.435897,4258.974358,4563.076923,3969.743590,3928.717949
36,4438.974358,4640.000000,4560.000000,4261.025641,4500.000000,4189.743589,4393.846153,4181.025641,4195.897435,4488.205128,4270.769230,4562.051282,3976.923077,3927.692308
37,4434.358974,4685.128205,4565.128205,4262.051282,4498.461538,4187.692307,4397.435897,4185.641025,4203.589743,4504.615384,4268.717948,4567.179487,3980.000000,3930.769231
38,4437.435897,4724.615384,4566.666666,4266.153846,4490.769230,4189.230769,4400.512820,4183.076923,4199.487179,4505.128205,4262.564102,4575.897435,3981.025642,3931.282052
39,4441.025641,4749.230769,4568.205128,4268.717948,4490.256410,4190.769230,4402.051282,4185.641025,4199.487179,4506.153846,4270.769230,4579.487179,3982.564103,3932.307693
40,4438.974358,4750.256410,4570.256410,4263.076923,4484.615384,4188.205128,4402.564102,4196.410256,4209.743589,4515.384615,4278.974358,4575.897435,3983.076924,3928.717949
41,4436.923076,4748.205128,4568.205128,4257.948717,4478.461538,4189.743589,4397.948717,4200.512820,4210.256410,4511.794871,4269.230769,4574.358974,3980.000000,3923.589744
42,4447.692307,4771.282051,4573.333333,4276.410256,4500.000000,4202.051282,4400.000000,4201.538461,4209.743589,4509.230769,4270.769230,4583.076923,3986.153847,3928.717949
43,4453.846153,4796.923076,4582.051282,4291.282051,4502.564102,4204.102564,4404.615384,4203.589743,4212.820512,4522.051282,4280.512820,4583.076923,3989.743590,3929.230770
44,4445.641025,4810.256410,4581.538461,4275.384615,4482.051282,4192.820512,4400.000000,4200.512820,4208.717948,4519.487179,4273.333333,4573.846153,3978.974359,3923.589744
45,4441.538461,4847.692307,4581.025641,4266.666666,4492.307692,4194.358974,4401.025641,4199.487179,4207.179487,4507.179487,4268.205128,4576.410256,3970.769231,3929.743590
46,4443.076923,4907.179487,4585.641025,4273.846153,4499.487179,4200.512820,4411.282051,4199.487179,4207.179487,4512.307692,4273.333333,4576.410256,3976.410257,3936.410257
47,4432.820512,4958.461538,4583.076923,4268.205128,4478.974358,4194.358974,4408.717948,4191.794871,4201.025641,4518.461538,4268.205128,4566.666666,3980.000000,3930.769231
48,4422.051282,5003.589743,4582.564102,4262.051282,4476.410256,4194.358974,4403.076923,4185.641025,4196.410256,4517.435897,4260.512820,4567.179487,3974.871795,3924.102565
49,4425.641025,5042.564102,4585.641025,4261.538461,4481.025641,4199.487179,4404.102564,4187.179487,4194.358974,4508.205128,4262.564102,4572.820512,3972.307693,3920.000000
50,4427.692307,5066.153846,4579.487179,4257.948717,4466.153846,4193.846153,4398.461538,4187.692307,4188.205128,4489.743589,4263.076923,4566.666666,3972.307693,3914.871795
51,4427.692307,5086.153846,4575.897435,4260.000000,4461.538461,4193.333333,4397.948717,4187.692307,4189.743589,4489.230769,4263.589743,4559.487179,3967.179488,3915.897436
52,4438.461538,5099.487179,4584.102564,4270.256410,4472.307692,4201.538461,4409.743589,4195.384615,4203.589743,4505.641025,4271.282051,4563.589743,3964.102565,3926.153847
53,4447.179487,5089.230769,4589.743589,4272.820512,4473.333333,4198.974358,4413.333333,4200.000000,4205.128205,4504.615384,4272.820512,4570.769230,3968.717949,3925.128206
54,4444.102564,5068.205128,4586.153846,4268.717948,4474.871794,4198.974358,4412.820512,4191.794871,4192.820512,4490.769230,4264.102564,4571.794871,3968.717949,3912.307693
55,4434.871794,5052.307692,4581.538461,4263.076923,4475.384615,4203.076923,4415.897435,4188.717948,4190.769230,4492.820512,4254.358974,4564.615384,3960.000000,3913.846154
