,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4364.102564,4507.179487,4506.153846,4248.205128,4476.410256,4189.230769,4415.897435,4204.615384,4227.692307,4487.692307,4189.230769,4626.666666,3881.025642,4031.794871
1,4361.538461,4506.666666,4504.615384,4242.051282,4473.846153,4192.307692,4423.076923,4210.769230,4232.820512,4484.102564,4195.897435,4626.153846,3885.641026,4031.794871
2,4369.743589,4511.282051,4507.692307,4250.256410,4478.974358,4197.948717,4428.205128,4217.948717,4244.615384,4495.384615,4193.333333,4633.333333,3913.333334,4042.564102
3,4375.897435,4515.384615,4509.743589,4260.000000,4486.666666,4202.051282,4430.769230,4217.435897,4248.205128,4498.461538,4194.871794,4636.410256,3928.205129,4046.666666
4,4367.179487,4507.692307,4506.153846,4258.461538,4485.641025,4195.384615,4427.179487,4211.282051,4241.025641,4488.205128,4194.871794,4630.256410,3918.461539,4040.000000
5,4361.025641,4504.615384,4505.128205,4248.205128,4483.589743,4190.769230,4421.538461,4210.256410,4234.358974,4484.615384,4186.666666,4629.743589,3910.769231,4034.358974
6,4362.564102,4510.769230,4507.692307,4245.128205,4483.589743,4193.333333,4423.076923,4213.846153,4233.846153,4484.102564,4181.025641,4632.307692,3914.358975,4031.794871
7,4364.615384,4506.666666,4506.666666,4248.717948,4476.923076,4191.282051,4426.666666,4211.282051,4234.358974,4476.923076,4183.589743,4625.641025,3930.256411,4032.307692
8,4364.615384,4501.025641,4503.076923,4249.230769,4471.282051,4188.717948,4423.589743,4202.564102,4233.846153,4478.974358,4187.179487,4622.051282,3942.051283,4036.410256
9,4365.128205,4502.564102,4504.102564,4247.179487,4476.410256,4191.282051,4418.461538,4197.948717,4228.717948,4489.743589,4189.230769,4624.102564,3932.307693,4035.897435
10,4364.102564,4498.461538,4500.512820,4243.589743,4476.923076,4189.230769,4415.384615,4196.923076,4221.025641,4484.615384,4189.743589,4620.000000,3926.666667,4032.307692
11,4362.564102,4493.846153,4494.871794,4240.512820,4471.282051,4182.564102,4412.820512,4194.871794,4219.487179,4470.256410,4183.076923,4615.384615,3944.615385,4032.307692
12,4366.666666,4502.564102,4501.538461,4245.641025,4472.307692,4186.153846,4418.461538,4198.461538,4222.051282,4472.307692,4180.512820,4624.615384,3966.153847,4038.461538
13,4372.820512,4514.871794,4510.769230,4255.384615,4476.410256,4194.871794,4428.717948,4207.692307,4224.615384,4486.666666,4191.794871,4633.846153,3963.076924,4044.615384
14,4368.717948,4511.794871,4510.256410,4258.974358,4474.871794,4198.461538,4428.205128,4209.743589,4231.282051,4488.205128,4205.128205,4632.307692,3942.051283,4040.512820
15,4360.000000,4497.435897,4503.589743,4252.307692,4475.897435,4195.897435,4425.128205,4206.153846,4234.358974,4483.076923,4199.487179,4627.692307,3934.871795,4031.794871
16,4365.641025,4491.282051,4507.692307,4245.641025,4481.025641,4195.384615,4426.666666,4208.717948,4230.256410,4486.153846,4183.589743,4627.179487,3954.358975,4034.871794
17,4377.435897,4504.615384,4514.358974,4252.307692,4481.025641,4201.538461,4427.179487,4218.974358,4233.333333,4493.333333,4184.102564,4633.846153,3975.384616,4046.153846
18,4377.435897,4519.487179,4510.769230,4262.564102,4476.410256,4201.538461,4426.153846,4220.512820,4245.128205,4497.435897,4203.076923,4641.538461,3975.897436,4048.205128
19,4375.384615,4516.923076,4511.282051,4261.538461,4474.871794,4194.358974,4424.615384,4215.384615,4246.666666,4502.564102,4216.923076,4642.051282,3969.743590,4046.666666
20,4375.897435,4508.717948,4515.897435,4249.743589,4477.435897,4189.743589,4424.615384,4215.384615,4237.948717,4501.538461,4209.743589,4636.410256,3969.743590,4048.717948
21,4371.794871,4501.025641,4510.769230,4245.641025,4478.974358,4192.820512,4425.128205,4215.384615,4232.307692,4489.743589,4195.384615,4632.820512,3973.333334,4045.128205
22,4369.743589,4501.538461,4509.230769,4256.410256,4477.948717,4198.461538,4426.666666,4215.384615,4237.435897,4487.692307,4193.846153,4632.307692,3975.897436,4042.051282
23,4373.846153,4514.871794,4521.025641,4263.589743,4484.615384,4201.538461,4429.230769,4222.051282,4247.179487,4507.692307,4208.717948,4634.871794,3979.487180,4047.179487
24,4378.974358,4524.102564,4525.128205,4258.974358,4487.692307,4201.025641,4430.256410,4229.743589,4250.769230,4516.410256,4216.410256,4642.564102,3984.615385,4053.333333
25,4382.564102,4517.435897,4519.487179,4257.435897,4482.051282,4202.564102,4429.743589,4225.128205,4247.179487,4502.051282,4206.153846,4645.641025,3982.051283,4055.897435
26,4381.538461,4505.641025,4521.538461,4264.615384,4483.076923,4203.589743,4426.153846,4216.923076,4244.102564,4497.948717,4202.564102,4642.564102,3980.512821,4053.333333
27,4372.820512,4502.564102,4521.538461,4261.538461,4485.641025,4195.897435,4421.025641,4215.897435,4239.487179,4497.948717,4211.282051,4640.000000,3983.589744,4046.153846
28,4365.641025,4502.051282,4511.282051,4253.333333,4480.000000,4188.717948,4414.871794,4212.820512,4231.282051,4484.615384,4207.179487,4638.461538,3986.666667,4043.589743
29,4369.743589,4503.076923,4510.256410,4254.871794,4480.000000,4193.333333,4417.948717,4209.743589,4230.769230,4485.641025,4196.923076,4638.461538,3986.153847,4046.666666
30,4375.384615,4509.743589,4518.974358,4256.410256,4484.102564,4201.538461,4426.666666,4215.897435,4236.923076,4501.025641,4204.102564,4643.076923,3983.076924,4048.717948
31,4370.256410,4509.230769,4514.358974,4250.256410,4476.410256,4200.000000,4425.641025,4218.461538,4232.820512,4493.846153,4207.179487,4639.487179,3978.974359,4044.102564
32,4361.025641,4493.846153,4504.615384,4244.615384,4472.307692,4190.769230,4421.538461,4209.743589,4226.666666,4480.000000,4196.923076,4629.743589,3977.435898,4036.923076
33,4360.512820,4490.256410,4505.128205,4245.128205,4478.974358,4188.205128,4425.128205,4207.179487,4230.769230,4486.153846,4193.333333,4628.717948,3976.923077,4034.871794
34,4368.205128,4509.743589,4512.307692,4254.871794,4477.435897,4195.384615,4427.692307,4213.333333,4236.410256,4496.410256,4200.000000,4632.820512,3980.512821,4040.512820
