,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4351.282051,4220.000000,4506.666666,4254.358974,4550.256410,4220.000000,4442.051282,4189.743589,4226.666666,4500.512820,4199.487179,4523.076923,3883.076924,3878.461539
1,4355.384615,4223.076923,4508.205128,4261.025641,4556.923076,4224.102564,4447.692307,4196.410256,4236.923076,4501.025641,4197.435897,4527.179487,3888.205129,3880.000000
2,4369.230769,4235.384615,4524.615384,4275.384615,4571.794871,4238.974358,4466.666666,4212.307692,4254.358974,4515.384615,4221.025641,4544.615384,3898.461539,3897.948718
3,4363.076923,4229.743589,4528.205128,4268.717948,4554.358974,4233.333333,4460.512820,4208.717948,4251.794871,4513.333333,4223.076923,4543.589743,3897.948718,3898.461539
4,4342.564102,4211.794871,4510.256410,4249.743589,4517.435897,4213.333333,4441.538461,4191.282051,4231.282051,4499.487179,4209.230769,4528.205128,3888.717949,3880.512821
5,4341.538461,4209.230769,4505.641025,4248.205128,4519.487179,4210.256410,4441.025641,4187.692307,4225.128205,4494.358974,4216.923076,4530.256410,3886.666667,3880.000000
6,4363.589743,4227.692307,4527.179487,4265.641025,4563.589743,4225.641025,4450.769230,4200.000000,4241.538461,4504.102564,4230.769230,4548.717948,3905.128206,3901.538462
7,4378.974358,4245.641025,4539.487179,4282.564102,4584.102564,4234.871794,4449.230769,4207.692307,4253.846153,4510.769230,4234.871794,4553.846153,3916.923077,3909.743590
8,4375.384615,4250.769230,4528.717948,4283.589743,4569.230769,4230.769230,4442.564102,4203.076923,4248.205128,4505.128205,4233.846153,4547.179487,3902.051283,3904.102565
9,4366.153846,4241.025641,4521.538461,4272.820512,4554.871794,4223.589743,4441.538461,4198.461538,4236.410256,4504.615384,4217.948717,4542.051282,3890.256411,3903.589744
10,4359.487179,4222.051282,4519.487179,4264.615384,4544.615384,4217.948717,4443.076923,4196.410256,4231.794871,4508.717948,4203.076923,4534.358974,3897.948718,3900.512821
11,4354.871794,4220.512820,4514.358974,4261.025641,4536.923076,4215.384615,4442.051282,4196.923076,4238.461538,4507.692307,4221.538461,4532.307692,3907.179488,3890.256411
12,4356.410256,4235.384615,4517.435897,4260.512820,4535.897435,4217.948717,4443.076923,4202.564102,4244.102564,4509.743589,4244.615384,4541.025641,3911.282052,3894.358975
13,4363.589743,4234.871794,4523.076923,4263.589743,4543.076923,4222.564102,4449.743589,4203.076923,4240.512820,4515.897435,4236.410256,4546.153846,3913.846154,3904.615385
14,4367.692307,4227.692307,4522.564102,4266.666666,4557.435897,4230.769230,4455.897435,4200.000000,4240.000000,4516.923076,4226.153846,4545.128205,3912.307693,3906.153847
15,4368.205128,4231.794871,4522.564102,4265.128205,4563.076923,4235.897435,4458.461538,4204.102564,4245.128205,4518.461538,4230.256410,4549.743589,3905.641026,3909.230770
16,4368.717948,4233.846153,4526.666666,4266.153846,4558.461538,4232.820512,4458.461538,4211.282051,4244.615384,4515.897435,4231.282051,4556.410256,3904.615385,3911.282052
17,4366.666666,4226.666666,4524.615384,4269.230769,4559.487179,4228.205128,4454.358974,4211.794871,4247.179487,4503.589743,4234.871794,4554.871794,3913.333334,3907.692308
18,4360.000000,4225.128205,4520.512820,4263.076923,4559.487179,4224.102564,4445.641025,4209.743589,4256.923076,4506.153846,4237.435897,4550.769230,3915.384616,3903.589744
19,4353.333333,4227.692307,4522.564102,4254.871794,4555.384615,4222.051282,4442.051282,4208.717948,4260.512820,4524.615384,4232.307692,4550.769230,3912.307693,3903.076924
20,4349.743589,4222.051282,4518.974358,4254.358974,4545.641025,4220.000000,4444.102564,4204.615384,4251.794871,4521.538461,4233.333333,4550.256410,3912.820513,3898.461539
21,4349.230769,4218.461538,4508.205128,4256.923076,4536.923076,4213.846153,4438.974358,4195.897435,4238.461538,4504.102564,4233.333333,4543.076923,3909.743590,3891.282052
22,4356.410256,4229.743589,4514.358974,4264.615384,4555.384615,4213.846153,4437.948717,4197.435897,4240.000000,4500.512820,4223.076923,4544.102564,3906.153847,3898.974359
23,4365.128205,4237.948717,4524.102564,4270.769230,4577.948717,4220.000000,4443.076923,4203.076923,4248.717948,4502.564102,4225.128205,4551.794871,3907.692308,3912.820513
24,4366.153846,4230.256410,4517.948717,4264.615384,4567.692307,4219.487179,4442.564102,4199.487179,4242.564102,4502.051282,4232.820512,4547.179487,3907.179488,3912.820513
25,4361.538461,4222.564102,4513.846153,4261.025641,4562.564102,4218.461538,4442.051282,4197.435897,4233.846153,4506.153846,4225.128205,4539.487179,3908.205129,3906.153847
26,4357.948717,4221.025641,4516.410256,4264.102564,4572.820512,4221.025641,4447.179487,4201.025641,4241.025641,4512.307692,4221.025641,4546.153846,3911.282052,3902.564103
27,4352.820512,4216.923076,4513.846153,4260.000000,4557.948717,4216.410256,4443.076923,4200.512820,4244.102564,4511.282051,4228.205128,4551.282051,3906.666667,3896.923077
28,4352.307692,4222.051282,4516.923076,4262.051282,4551.282051,4217.435897,4440.512820,4202.564102,4240.512820,4513.846153,4231.794871,4549.230769,3912.307693,3902.051283
29,4363.589743,4232.307692,4526.666666,4275.897435,4575.384615,4230.769230,4455.897435,4216.410256,4257.948717,4520.000000,4238.461538,4560.000000,3930.769231,3923.589744
30,4367.692307,4228.205128,4525.128205,4270.769230,4571.282051,4230.256410,4457.948717,4221.025641,4271.794871,4524.615384,4248.717948,4570.769230,3934.871795,3925.128206
31,4358.461538,4217.948717,4519.487179,4257.435897,4540.000000,4222.051282,4441.025641,4217.948717,4267.179487,4528.717948,4251.794871,4561.025641,3930.769231,3909.743590
32,4365.641025,4225.641025,4525.128205,4265.641025,4559.487179,4230.769230,4447.179487,4229.230769,4274.871794,4538.974358,4255.897435,4562.051282,3937.435898,3917.948718
33,4379.487179,4237.435897,4531.282051,4274.358974,4593.846153,4240.512820,4461.538461,4236.923076,4287.692307,4548.717948,4260.000000,4580.512820,3946.666667,3936.923077
34,4368.717948,4226.666666,4520.512820,4261.025641,4570.769230,4229.743589,4447.692307,4221.025641,4272.307692,4534.871794,4251.794871,4573.333333,3944.615385,3926.153847
35,4353.333333,4213.333333,4505.641025,4256.410256,4544.102564,4217.435897,4434.871794,4205.128205,4252.820512,4514.871794,4240.000000,4549.230769,3926.666667,3903.589744
36,4347.692307,4218.461538,4502.051282,4263.589743,4553.333333,4216.410256,4441.025641,4201.538461,4250.256410,4513.846153,4229.743589,4547.179487,3909.743590,3899.487180
37,4349.230769,4228.205128,4508.205128,4260.512820,4567.179487,4222.564102,4442.564102,4203.076923,4248.717948,4522.564102,4231.282051,4557.435897,3924.102565,3910.256411
38,4367.692307,4238.974358,4526.666666,4269.230769,4585.641025,4238.974358,4451.794871,4219.487179,4261.538461,4529.743589,4260.000000,4569.743589,3958.461539,3929.743590
39,4386.666666,4249.230769,4543.076923,4286.666666,4598.974358,4245.128205,4465.128205,4232.820512,4278.974358,4533.333333,4283.076923,4578.461538,3967.692308,3944.102565
40,4381.025641,4244.102564,4535.897435,4283.589743,4573.333333,4229.230769,4454.871794,4222.564102,4270.256410,4529.743589,4266.666666,4574.358974,3958.461539,3937.435898
41,4372.820512,4231.794871,4523.589743,4272.307692,4550.769230,4214.871794,4438.974358,4210.769230,4255.897435,4527.179487,4246.666666,4564.615384,3959.487180,3925.641026
42,4375.384615,4230.256410,4524.615384,4271.282051,4563.589743,4216.923076,4442.051282,4211.282051,4256.410256,4530.256410,4252.307692,4561.538461,3955.897436,3920.512821
43,4368.717948,4230.256410,4524.615384,4268.205128,4565.641025,4224.102564,4444.102564,4211.282051,4257.948717,4525.128205,4255.897435,4562.051282,3946.153847,3919.487180
44,4362.564102,4227.692307,4522.564102,4262.564102,4556.410256,4227.692307,4444.615384,4214.358974,4260.000000,4517.435897,4251.794871,4568.205128,3951.794872,3925.641026
45,4370.256410,4225.128205,4524.615384,4263.589743,4567.692307,4228.717948,4453.333333,4218.974358,4268.205128,4522.564102,4261.025641,4574.358974,3964.615385,3934.871795
46,4372.820512,4225.128205,4525.641025,4265.641025,4581.025641,4231.282051,4457.435897,4221.538461,4268.205128,4530.256410,4270.769230,4572.820512,3962.051283,3933.846154
47,4364.102564,4226.153846,4525.641025,4262.051282,4561.538461,4228.717948,4449.230769,4217.948717,4254.358974,4531.794871,4255.384615,4571.282051,3949.230770,3923.076924
48,4352.307692,4219.487179,4520.000000,4256.410256,4530.769230,4217.948717,4438.461538,4204.102564,4242.051282,4524.615384,4236.410256,4565.641025,3937.948718,3913.846154
49,4350.769230,4212.820512,4514.871794,4255.897435,4540.000000,4216.923076,4438.461538,4201.538461,4242.051282,4518.461538,4238.461538,4558.461538,3937.948718,3914.871795
50,4358.974358,4221.025641,4517.948717,4257.948717,4578.461538,4230.256410,4444.102564,4215.897435,4253.846153,4523.076923,4246.153846,4561.538461,3952.307693,3923.076924
51,4367.692307,4235.384615,4522.051282,4264.102564,4595.384615,4233.846153,4444.615384,4221.538461,4262.051282,4523.076923,4248.717948,4569.743589,3960.512821,3926.153847
52,4369.743589,4244.102564,4524.102564,4277.435897,4585.128205,4227.692307,4445.128205,4214.358974,4257.948717,4521.025641,4255.384615,4576.410256,3958.461539,3926.153847
53,4353.846153,4240.000000,4518.461538,4270.256410,4561.538461,4222.564102,4441.538461,4202.564102,4245.128205,4515.897435,4244.615384,4570.769230,3947.692308,3918.461539
54,4329.743589,4224.615384,4502.051282,4242.564102,4530.769230,4212.307692,4427.179487,4184.102564,4226.153846,4504.615384,4215.897435,4552.820512,3928.205129,3900.000000
55,4336.923076,4229.230769,4503.076923,4247.692307,4544.615384,4212.820512,4427.179487,4178.974358,4222.051282,4510.769230,4223.076923,4553.846153,3927.692308,3902.564103
56,4372.307692,4257.948717,4530.256410,4287.179487,4599.487179,4230.769230,4451.794871,4202.051282,4242.051282,4535.384615,4255.384615,4577.435897,3957.435898,3934.358975
