,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4383.076923,4494.358974,4485.641025,4226.153846,4478.974358,4170.256410,4411.794871,4186.153846,4204.102564,4474.871794,4186.666666,4621.538461,3963.589744,4009.743589
1,4385.128205,4492.820512,4490.256410,4227.179487,4481.538461,4170.256410,4416.923076,4188.717948,4207.179487,4484.102564,4185.128205,4624.615384,3961.025642,4006.153846
2,4373.333333,4489.743589,4490.769230,4219.487179,4463.589743,4166.666666,4410.769230,4185.128205,4204.102564,4461.025641,4175.384615,4619.487179,3953.846154,3993.333334
3,4373.333333,4492.820512,4488.717948,4214.358974,4458.461538,4167.179487,4410.769230,4186.153846,4203.076923,4459.487179,4168.717948,4615.384615,3943.076924,3989.743590
4,4381.025641,4496.410256,4491.282051,4218.461538,4464.615384,4169.743589,4418.974358,4185.641025,4203.076923,4463.589743,4170.769230,4618.461538,3938.461539,3996.410257
5,4376.923076,4492.820512,4492.307692,4227.179487,4460.512820,4170.256410,4423.076923,4182.564102,4198.461538,4452.307692,4172.307692,4619.487179,3943.589744,3998.974359
6,4374.871794,4498.974358,4498.461538,4231.794871,4468.205128,4176.923076,4424.615384,4184.102564,4201.025641,4455.897435,4171.794871,4623.076923,3951.794872,4001.025641
7,4387.692307,4509.743589,4508.717948,4231.794871,4489.743589,4185.128205,4429.743589,4187.179487,4212.820512,4478.461538,4180.000000,4632.820512,3956.923077,4004.102564
8,4395.384615,4504.102564,4504.615384,4233.846153,4491.282051,4181.025641,4427.692307,4189.230769,4212.307692,4480.000000,4191.282051,4634.871794,3960.512821,4005.128205
9,4384.615384,4491.794871,4492.307692,4227.692307,4466.666666,4168.205128,4414.358974,4186.666666,4199.487179,4446.666666,4187.692307,4624.615384,3954.871795,4006.153846
10,4375.384615,4492.307692,4488.717948,4222.564102,4451.794871,4165.128205,4408.205128,4184.102564,4195.897435,4434.358974,4172.307692,4616.923076,3947.692308,4004.102564
11,4380.512820,4495.897435,4490.769230,4230.256410,4460.512820,4169.230769,4412.820512,4184.615384,4204.102564,4464.615384,4169.230769,4624.102564,3953.333334,4000.000000
12,4390.256410,4491.794871,4495.384615,4235.897435,4473.846153,4170.769230,4413.333333,4184.615384,4209.230769,4482.564102,4183.589743,4633.333333,3962.051283,4003.589743
