,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4382.564102,4535.897435,4517.948717,4249.743589,4495.384615,4202.564102,4442.564102,4231.282051,4235.384615,4534.358974,4214.358974,4624.102564,3988.205129,4066.153846
1,4375.384615,4526.666666,4514.871794,4248.717948,4493.846153,4197.435897,4440.000000,4227.179487,4222.051282,4526.666666,4209.743589,4616.923076,3977.435898,4058.974358
2,4375.384615,4525.128205,4512.307692,4250.256410,4488.717948,4194.871794,4436.923076,4217.435897,4213.333333,4521.025641,4196.410256,4612.820512,3972.820513,4055.384615
3,4378.461538,4530.256410,4515.897435,4248.205128,4487.179487,4196.923076,4436.410256,4215.384615,4225.128205,4521.025641,4195.384615,4618.974358,3975.897436,4057.435897
4,4381.538461,4533.333333,4515.897435,4247.692307,4492.307692,4200.512820,4438.461538,4220.512820,4235.897435,4522.051282,4202.051282,4620.000000,3976.923077,4061.025641
5,4385.641025,4532.820512,4514.358974,4246.666666,4496.410256,4202.051282,4441.025641,4226.153846,4229.743589,4523.589743,4206.153846,4621.025641,3980.000000,4064.615384
6,4391.282051,4539.487179,4522.564102,4254.871794,4503.076923,4206.153846,4447.692307,4233.333333,4228.717948,4533.846153,4214.358974,4632.307692,3988.717949,4073.333333
7,4394.871794,4548.717948,4531.794871,4270.769230,4510.769230,4212.307692,4453.333333,4240.000000,4244.102564,4543.076923,4224.102564,4639.487179,3989.743590,4077.948717
8,4394.871794,4548.205128,4529.743589,4270.256410,4505.641025,4210.769230,4450.256410,4234.358974,4245.128205,4534.358974,4218.974358,4637.435897,3987.179488,4073.846153
9,4392.307692,4543.589743,4525.128205,4263.589743,4497.948717,4205.641025,4443.589743,4225.641025,4228.717948,4523.076923,4208.205128,4632.820512,3992.307693,4071.794871
10,4384.615384,4539.487179,4522.564102,4265.641025,4497.948717,4205.128205,4438.974358,4223.589743,4222.564102,4516.410256,4210.256410,4624.615384,3993.333334,4068.717948
11,4378.461538,4537.435897,4518.461538,4255.897435,4494.871794,4204.102564,4435.384615,4220.512820,4222.051282,4504.615384,4208.717948,4617.435897,3983.076924,4060.000000
12,4385.128205,4535.897435,4521.025641,4248.717948,4491.794871,4202.051282,4438.461538,4223.589743,4227.179487,4514.871794,4203.589743,4622.564102,3982.564103,4060.000000
13,4393.333333,4536.410256,4531.794871,4263.589743,4499.487179,4206.153846,4448.717948,4238.461538,4243.076923,4545.128205,4216.410256,4634.871794,3988.717949,4071.794871
14,4392.307692,4538.461538,4532.820512,4264.102564,4499.487179,4207.179487,4447.179487,4242.564102,4248.205128,4542.564102,4229.230769,4638.461538,3993.333334,4078.461538
15,4388.205128,4537.435897,4528.205128,4252.820512,4491.794871,4200.000000,4438.974358,4233.846153,4234.871794,4519.487179,4223.076923,4637.435897,3998.461539,4075.384615
16,4386.153846,4534.358974,4530.256410,4253.846153,4491.282051,4198.974358,4440.000000,4234.358974,4229.230769,4518.461538,4213.333333,4636.410256,3992.820513,4070.256410
17,4382.051282,4537.948717,4530.256410,4250.256410,4492.820512,4201.538461,4441.025641,4235.384615,4232.307692,4527.179487,4211.282051,4631.282051,3985.128206,4066.153846
18,4384.102564,4544.102564,4525.641025,4250.256410,4497.435897,4202.564102,4437.948717,4229.230769,4234.871794,4529.230769,4210.769230,4631.282051,3994.871795,4067.692307
