,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4367.179487,4504.615384,4526.153846,4248.717948,4495.384615,4231.794871,3878.461539,4222.051282,4232.307692,4508.717948,4198.974358,4637.435897,4002.051282,4066.666666
1,4365.128205,4508.717948,4515.384615,4253.333333,4494.871794,4234.871794,3861.025642,4211.794871,4229.743589,4501.025641,4193.846153,4632.820512,4007.179487,4064.615384
2,4363.589743,4507.692307,4509.230769,4248.717948,4489.230769,4228.717948,3842.564103,4197.435897,4223.589743,4492.820512,4193.333333,4628.205128,3998.974359,4060.000000
3,4369.230769,4504.615384,4517.435897,4247.692307,4490.256410,4220.512820,3835.384616,4201.538461,4225.128205,4497.948717,4196.410256,4631.282051,3997.435898,4061.025641
4,4374.358974,4506.153846,4520.000000,4249.743589,4490.769230,4224.102564,3832.307693,4208.717948,4224.615384,4493.846153,4197.435897,4637.435897,3994.358975,4063.076923
5,4372.307692,4507.692307,4514.358974,4247.692307,4486.666666,4227.179487,3827.692308,4206.666666,4225.128205,4485.641025,4196.410256,4636.923076,3987.179488,4056.410256
6,4370.769230,4507.179487,4513.846153,4245.128205,4483.589743,4222.564102,3821.538462,4202.564102,4233.333333,4490.256410,4195.897435,4631.794871,3989.743590,4055.384615
7,4369.230769,4506.153846,4514.358974,4247.692307,4486.666666,4222.564102,3811.794872,4198.461538,4229.230769,4491.794871,4197.948717,4631.794871,3993.333334,4062.564102
8,4365.128205,4505.641025,4514.871794,4250.769230,4490.256410,4226.153846,3803.076924,4197.435897,4218.461538,4489.743589,4195.384615,4633.846153,3989.230770,4060.000000
9,4365.641025,4507.692307,4517.948717,4249.230769,4489.743589,4225.641025,3800.512821,4205.128205,4223.589743,4495.384615,4189.743589,4629.230769,3987.692308,4053.846153
10,4369.230769,4509.230769,4514.871794,4247.692307,4490.769230,4227.179487,3797.948718,4208.205128,4234.358974,4498.461538,4196.923076,4629.743589,3993.333334,4057.435897
11,4364.102564,4506.666666,4509.743589,4248.717948,4491.282051,4227.179487,3787.692308,4202.564102,4226.666666,4495.384615,4199.487179,4632.820512,3994.358975,4058.974358
12,4355.897435,4503.076923,4509.230769,4246.666666,4488.205128,4217.948717,3774.358975,4195.897435,4212.307692,4489.230769,4172.307692,4622.564102,3986.666667,4052.307692
