,AF3,AF4,T7,T8,PZ
0,4289.230769,4274.358974,4286.153846,4282.564102,4267.692307
1,4282.564102,4266.153846,4292.820512,4269.230769,4270.256410
2,4284.615384,4276.923076,4293.333333,4284.102564,4271.282051
3,4309.230769,4298.974358,4310.256410,4311.282051,4276.410256
4,4302.051282,4284.615384,4301.025641,4285.128205,4260.000000
5,4309.743589,4292.820512,4300.512820,4262.564102,4267.692307
6,4313.333333,4299.487179,4293.846153,4263.076923,4271.794871
7,4302.051282,4291.794871,4282.051282,4288.717948,4267.692307
8,4308.717948,4306.666666,4296.923076,4312.307692,4282.564102
9,4292.820512,4287.692307,4298.974358,4262.564102,4271.794871
10,4286.153846,4273.846153,4306.666666,4253.333333,4269.743589
11,4287.692307,4273.333333,4291.282051,4286.666666,4266.153846
12,4283.076923,4264.615384,4269.230769,4266.153846,4252.820512
13,4298.974358,4288.717948,4292.820512,4249.743589,4270.256410
14,4291.794871,4288.205128,4291.282051,4256.923076,4267.179487
15,4287.179487,4273.846153,4294.358974,4277.435897,4265.641025
16,4287.692307,4274.358974,4300.000000,4290.256410,4266.666666
17,4277.948717,4274.358974,4275.897435,4275.897435,4247.179487
18,4293.846153,4284.615384,4284.615384,4271.794871,4253.846153
19,4291.794871,4276.923076,4289.230769,4266.666666,4254.871794
20,4290.256410,4285.641025,4294.358974,4286.153846,4261.025641
21,4298.974358,4298.974358,4303.589743,4288.205128,4269.743589
22,4291.794871,4285.128205,4281.025641,4250.256410,4253.846153
23,4297.435897,4289.230769,4282.564102,4261.538461,4252.307692
24,4298.974358,4291.794871,4297.435897,4270.769230,4252.820512
25,4310.769230,4307.179487,4304.102564,4269.743589,4264.102564
26,4317.435897,4318.461538,4308.717948,4287.179487,4274.358974
27,4302.564102,4299.487179,4305.128205,4275.384615,4260.000000
28,4323.076923,4311.282051,4310.256410,4283.076923,4266.666666
29,4326.153846,4309.230769,4294.358974,4284.102564,4264.102564
30,4320.512820,4304.102564,4303.589743,4274.871794,4274.358974
31,4331.794871,4322.564102,4322.051282,4292.307692,4295.384615
32,4315.384615,4309.230769,4294.358974,4294.358974,4272.820512
33,4319.487179,4311.794871,4304.615384,4294.871794,4273.846153
34,4324.615384,4314.358974,4312.820512,4288.717948,4282.051282
35,4311.282051,4305.128205,4293.846153,4288.205128,4272.307692
36,4307.692307,4306.666666,4287.692307,4281.538461,4271.282051
37,4302.564102,4290.769230,4281.538461,4243.589743,4265.641025
38,4320.512820,4307.692307,4309.743589,4267.179487,4283.589743
39,4318.461538,4315.384615,4312.307692,4293.846153,4281.538461
40,4300.512820,4286.153846,4285.641025,4281.025641,4263.076923
41,4306.153846,4284.615384,4291.794871,4292.820512,4272.820512
42,4292.307692,4285.128205,4285.128205,4267.179487,4266.153846
43,4298.974358,4297.948717,4294.358974,4245.641025,4269.743589
44,4311.282051,4308.205128,4309.743589,4268.205128,4276.923076
45,4304.615384,4291.794871,4296.410256,4293.333333,4269.743589
46,4318.461538,4288.717948,4298.461538,4308.717948,4278.461538
47,4319.487179,4291.794871,4294.871794,4277.435897,4274.358974
48,4315.897435,4300.000000,4287.179487,4249.743589,4270.769230
49,4309.743589,4289.743589,4282.564102,4253.333333,4263.076923
50,4308.205128,4283.076923,4293.846153,4266.153846,4256.410256
51,4332.307692,4312.820512,4321.538461,4282.564102,4282.564102
52,4322.051282,4305.641025,4298.461538,4261.538461,4275.897435
53,4314.358974,4298.461538,4293.333333,4263.589743,4270.769230
54,4317.435897,4306.153846,4305.641025,4291.794871,4281.538461
55,4301.538461,4290.769230,4289.743589,4285.128205,4275.384615
56,4304.102564,4290.256410,4306.153846,4276.410256,4285.641025
57,4290.769230,4272.820512,4296.923076,4264.102564,4276.923076
58,4288.717948,4265.128205,4281.538461,4277.435897,4270.769230
59,4306.666666,4280.000000,4300.000000,4288.205128,4283.589743
60,4292.307692,4273.333333,4293.846153,4256.923076,4279.487179
61,4292.307692,4281.025641,4298.461538,4274.871794,4288.205128
62,4294.871794,4282.051282,4308.717948,4295.897435,4287.179487
63,4292.307692,4276.410256,4298.974358,4275.897435,4285.128205
64,4297.948717,4280.000000,4281.025641,4267.692307,4287.692307
65,4294.871794,4268.205128,4279.487179,4270.769230,4276.923076
66,4306.153846,4276.410256,4305.641025,4291.282051,4286.666666
67,4303.076923,4280.512820,4299.487179,4289.230769,4281.538461
68,4302.051282,4284.615384,4301.538461,4289.230769,4275.384615
69,4309.230769,4294.358974,4311.282051,4303.076923,4282.564102
70,4290.769230,4271.282051,4279.487179,4272.820512,4266.666666
71,4298.974358,4274.871794,4288.717948,4268.205128,4276.410256
72,4305.641025,4287.692307,4297.435897,4286.153846,4283.589743
73,4298.974358,4289.230769,4282.564102,4294.358974,4274.871794
74,4305.128205,4297.435897,4303.076923,4289.743589,4286.666666
75,4290.256410,4271.282051,4297.435897,4257.435897,4277.435897
76,4291.794871,4266.666666,4284.102564,4277.435897,4272.820512
77,4291.282051,4276.410256,4281.538461,4298.461538,4271.282051
78,4273.846153,4266.666666,4278.974358,4275.897435,4267.179487
79,4283.076923,4266.666666,4288.205128,4283.076923,4280.000000
80,4280.000000,4258.974358,4285.128205,4275.897435,4272.820512
81,4282.564102,4272.820512,4298.974358,4272.307692,4278.974358
82,4279.487179,4275.384615,4291.282051,4288.717948,4276.923076
83,4265.641025,4248.205128,4261.538461,4273.333333,4255.384615
84,4292.307692,4264.102564,4285.641025,4278.461538,4273.333333
85,4297.435897,4279.487179,4288.205128,4300.000000,4276.923076
86,4277.948717,4274.871794,4268.205128,4299.487179,4266.153846
87,4264.102564,4256.923076,4268.717948,4269.743589,4264.102564
88,4265.641025,4243.076923,4278.974358,4249.230769,4261.538461
89,4286.153846,4262.051282,4294.871794,4274.358974,4272.307692
90,4277.948717,4262.564102,4278.974358,4271.282051,4264.615384
91,4287.179487,4268.717948,4281.025641,4276.923076,4272.307692
92,4304.615384,4283.589743,4293.846153,4296.923076,4284.615384
93,4291.794871,4267.692307,4274.871794,4273.846153,4268.717948
94,4305.641025,4277.435897,4287.692307,4287.179487,4278.974358
95,4302.051282,4283.589743,4286.666666,4308.205128,4273.846153
96,4287.179487,4283.589743,4281.025641,4295.897435,4263.589743
97,4300.512820,4292.307692,4293.846153,4277.948717,4272.307692
98,4294.871794,4275.897435,4280.512820,4277.948717,4260.000000
99,4287.692307,4275.384615,4278.461538,4306.666666,4261.538461
100,4277.948717,4268.205128,4274.871794,4290.769230,4256.923076
101,4285.641025,4264.102564,4278.461538,4274.871794,4253.846153
102,4307.179487,4284.102564,4290.769230,4298.974358,4267.179487
103,4290.256410,4272.307692,4268.717948,4289.743589,4253.333333
104,4288.717948,4269.743589,4267.179487,4274.358974,4246.153846
105,4286.153846,4267.179487,4272.820512,4263.076923,4242.564102
106,4271.794871,4250.256410,4268.717948,4265.128205,4246.153846
107,4274.358974,4248.205128,4283.589743,4297.948717,4263.076923
108,4265.641025,4248.717948,4289.743589,4290.769230,4261.025641
109,4278.974358,4275.384615,4293.333333,4267.179487,4275.897435
110,4289.743589,4276.923076,4266.153846,4263.589743,4271.794871
111,4284.615384,4261.538461,4254.358974,4287.692307,4248.205128
112,4289.230769,4281.025641,4292.820512,4315.384615,4257.948717
113,4271.282051,4272.820512,4282.564102,4280.512820,4251.282051
114,4271.282051,4269.743589,4274.871794,4265.641025,4256.410256
115,4280.000000,4283.076923,4297.435897,4274.871794,4275.384615
116,4279.487179,4283.589743,4294.871794,4265.128205,4273.846153
117,4294.358974,4295.897435,4287.179487,4287.179487,4274.358974
118,4290.769230,4292.307692,4278.974358,4293.333333,4268.717948
119,4296.923076,4292.820512,4295.897435,4300.512820,4283.076923
120,4298.974358,4290.256410,4296.410256,4307.692307,4284.102564
121,4282.564102,4281.025641,4277.435897,4276.923076,4261.538461
122,4290.769230,4295.897435,4289.230769,4262.564102,4272.820512
123,4285.641025,4280.512820,4281.025641,4259.487179,4269.743589
124,4289.230769,4273.846153,4283.076923,4278.974358,4264.615384
125,4302.564102,4289.743589,4295.897435,4299.487179,4270.256410
126,4296.410256,4285.128205,4277.948717,4286.666666,4260.000000
127,4315.897435,4302.051282,4287.692307,4294.358974,4271.282051
128,4321.025641,4305.641025,4291.282051,4276.410256,4271.794871
129,4313.333333,4297.435897,4283.589743,4258.461538,4273.333333
130,4312.307692,4300.512820,4280.512820,4302.051282,4279.487179
131,4289.230769,4284.615384,4258.974358,4320.512820,4258.461538
132,4282.564102,4284.102564,4261.538461,4292.820512,4257.948717
133,4273.333333,4280.000000,4262.564102,4264.102564,4257.948717
134,4274.358974,4273.846153,4269.230769,4274.871794,4259.487179
135,4293.333333,4274.358974,4291.282051,4289.743589,4272.307692
136,4290.769230,4263.589743,4282.051282,4271.282051,4261.538461
137,4302.564102,4288.717948,4280.000000,4292.307692,4267.692307
138,4298.974358,4302.564102,4272.820512,4296.410256,4266.666666
139,4292.820512,4291.282051,4279.487179,4272.307692,4266.666666
140,4306.153846,4292.307692,4303.076923,4293.846153,4288.717948
141,4290.769230,4282.564102,4286.153846,4303.589743,4281.025641
142,4295.897435,4294.358974,4281.025641,4298.974358,4277.435897
143,4310.256410,4302.564102,4274.358974,4284.615384,4271.794871
144,4311.282051,4292.820512,4266.666666,4281.025641,4270.256410
145,4325.641025,4300.000000,4289.230769,4310.769230,4292.307692
146,4311.282051,4286.153846,4275.384615,4300.000000,4280.000000
147,4301.025641,4287.179487,4278.974358,4271.794871,4278.461538
148,4297.948717,4297.948717,4296.410256,4250.769230,4289.230769
149,4291.794871,4286.666666,4281.025641,4257.948717,4282.564102
150,4312.820512,4289.230769,4284.102564,4305.641025,4287.179487
151,4318.461538,4289.743589,4287.692307,4296.410256,4280.512820
152,4322.564102,4303.589743,4295.897435,4286.666666,4285.128205
153,4322.051282,4310.256410,4303.076923,4314.871794,4290.769230
154,4315.897435,4302.564102,4303.076923,4304.102564,4286.666666
155,4325.641025,4318.974358,4306.153846,4284.102564,4296.410256
156,4302.564102,4303.076923,4275.384615,4272.820512,4279.487179
157,4305.128205,4299.487179,4277.948717,4293.846153,4277.948717
158,4322.564102,4309.743589,4303.076923,4313.333333,4291.794871
159,4299.487179,4286.153846,4291.282051,4301.025641,4283.076923
160,4302.051282,4293.333333,4288.717948,4314.358974,4290.769230
161,4305.128205,4299.487179,4272.820512,4292.307692,4281.538461
162,4300.512820,4297.435897,4272.820512,4263.076923,4277.435897
163,4308.205128,4310.769230,4295.384615,4284.102564,4293.846153
164,4307.692307,4310.769230,4282.051282,4301.025641,4288.205128
165,4313.846153,4308.717948,4280.512820,4307.179487,4288.205128
166,4297.948717,4295.384615,4278.974358,4294.871794,4276.923076
167,4293.333333,4300.512820,4278.461538,4292.820512,4272.820512
168,4308.717948,4309.743589,4291.794871,4297.435897,4285.128205
169,4302.051282,4284.102564,4292.820512,4282.051282,4275.897435
170,4305.128205,4284.102564,4302.051282,4283.589743,4277.435897
171,4293.846153,4276.410256,4284.102564,4261.538461,4268.205128
172,4294.871794,4268.205128,4276.410256,4255.897435,4265.641025
173,4323.076923,4297.948717,4295.897435,4302.564102,4285.128205
174,4311.794871,4301.025641,4279.487179,4299.487179,4278.974358
175,4311.282051,4306.153846,4282.051282,4281.538461,4284.102564
176,4318.461538,4310.256410,4287.692307,4275.384615,4287.692307
177,4309.743589,4300.000000,4276.923076,4273.333333,4283.589743
178,4304.615384,4302.051282,4280.000000,4297.435897,4289.743589
179,4287.692307,4289.230769,4270.769230,4284.102564,4269.743589
180,4293.846153,4288.717948,4281.025641,4281.025641,4270.256410
181,4293.333333,4286.666666,4288.717948,4297.435897,4277.435897
182,4284.102564,4284.102564,4286.153846,4290.769230,4271.282051
183,4303.589743,4295.897435,4302.564102,4289.743589,4280.000000
184,4294.358974,4276.923076,4286.153846,4277.435897,4264.615384
185,4290.769230,4278.974358,4278.974358,4282.564102,4262.564102
186,4298.461538,4287.179487,4284.615384,4283.076923,4268.205128
187,4283.589743,4270.256410,4274.871794,4271.282051,4259.487179
188,4274.871794,4273.333333,4280.512820,4285.128205,4271.282051
189,4258.461538,4261.025641,4272.307692,4263.076923,4270.769230
190,4266.666666,4257.948717,4276.923076,4255.384615,4276.410256
191,4283.076923,4271.282051,4287.692307,4276.923076,4283.589743
192,4280.512820,4271.282051,4275.897435,4273.333333,4274.358974
193,4293.333333,4287.692307,4278.974358,4278.974358,4283.076923
194,4282.564102,4280.512820,4267.692307,4273.333333,4273.333333
195,4282.564102,4270.769230,4280.000000,4292.307692,4273.846153
196,4291.794871,4280.512820,4304.102564,4324.615384,4290.256410
197,4271.794871,4271.282051,4287.179487,4302.564102,4282.564102
198,4278.461538,4271.282051,4289.743589,4291.282051,4290.769230
199,4280.512820,4258.974358,4285.641025,4293.846153,4284.615384
200,4288.205128,4261.538461,4291.282051,4278.461538,4281.538461
201,4314.871794,4280.512820,4311.794871,4262.051282,4293.333333
202,4307.179487,4264.102564,4287.692307,4261.538461,4274.871794
203,4308.205128,4270.256410,4285.641025,4288.205128,4276.410256
204,4313.333333,4280.512820,4294.358974,4285.641025,4283.589743
205,4310.256410,4285.641025,4293.333333,4281.025641,4283.076923
206,4309.743589,4293.846153,4299.487179,4280.512820,4290.769230
207,4302.564102,4271.282051,4285.641025,4255.384615,4283.076923
208,4313.333333,4277.948717,4289.230769,4290.256410,4290.256410
209,4305.641025,4288.205128,4291.794871,4306.153846,4287.692307
210,4299.487179,4279.487179,4296.923076,4283.076923,4281.025641
211,4315.384615,4287.179487,4306.666666,4316.923076,4287.692307
212,4303.076923,4281.025641,4279.487179,4322.051282,4267.179487
213,4310.256410,4286.666666,4281.025641,4292.820512,4271.794871
214,4317.948717,4291.282051,4288.205128,4286.666666,4282.564102
215,4305.641025,4289.230769,4273.846153,4304.102564,4279.487179
216,4315.897435,4299.487179,4277.948717,4318.974358,4289.743589
217,4312.820512,4285.128205,4277.948717,4289.743589,4283.589743
218,4306.666666,4283.076923,4291.794871,4285.128205,4289.743589
219,4297.435897,4275.384615,4289.230769,4287.692307,4289.743589
220,4298.461538,4262.051282,4283.589743,4266.666666,4285.641025
221,4324.615384,4286.666666,4311.282051,4292.820512,4308.205128
222,4311.282051,4286.666666,4293.333333,4307.692307,4294.358974
223,4301.538461,4281.538461,4272.307692,4282.564102,4279.487179
224,4296.410256,4280.000000,4284.615384,4257.435897,4280.512820
225,4273.333333,4267.692307,4290.256410,4260.000000,4268.205128
226,4290.769230,4285.128205,4305.128205,4292.307692,4274.358974
227,4302.564102,4280.000000,4294.871794,4281.025641,4264.102564
228,4295.384615,4262.051282,4279.487179,4261.538461,4254.358974
229,4291.282051,4266.153846,4281.025641,4261.025641,4258.461538
230,4288.205128,4277.948717,4287.692307,4258.461538,4262.051282
231,4300.000000,4294.871794,4313.846153,4270.256410,4277.948717
232,4285.128205,4272.820512,4309.230769,4238.974358,4266.666666
233,4281.538461,4261.025641,4299.487179,4236.410256,4264.102564
234,4296.410256,4281.538461,4294.358974,4279.487179,4277.435897
235,4294.871794,4290.256410,4280.000000,4264.615384,4272.307692
236,4318.974358,4315.897435,4306.666666,4276.923076,4295.897435
237,4318.461538,4311.282051,4299.487179,4308.717948,4299.487179
238,4304.615384,4293.846153,4272.307692,4297.435897,4286.666666
239,4314.871794,4311.282051,4291.282051,4293.333333,4291.282051
240,4312.307692,4312.307692,4295.897435,4303.076923,4279.487179
241,4321.025641,4312.820512,4299.487179,4302.051282,4281.538461
242,4317.435897,4304.615384,4297.435897,4275.897435,4281.025641
243,4314.871794,4297.948717,4301.025641,4280.512820,4278.974358
244,4325.128205,4310.769230,4321.025641,4304.102564,4294.358974
245,4302.051282,4297.435897,4310.769230,4283.589743,4286.153846
246,4302.564102,4296.410256,4313.846153,4281.538461,4285.128205
247,4312.307692,4288.205128,4304.102564,4277.435897,4269.743589
248,4305.641025,4273.333333,4283.589743,4260.000000,4253.846153
249,4320.000000,4298.974358,4302.564102,4287.179487,4280.000000
250,4324.102564,4312.820512,4291.282051,4309.230769,4289.743589
251,4326.153846,4316.923076,4273.333333,4317.948717,4295.384615
