,AF3,AF4,T7,T8,PZ
0,4297.435897,4295.897435,4302.564102,4291.282051,4279.487179
1,4288.205128,4274.358974,4302.564102,4285.128205,4305.641025
2,4280.000000,4276.410256,4297.435897,4275.897435,4281.025641
3,4283.589743,4286.666666,4287.179487,4275.897435,4266.666666
4,4278.461538,4267.692307,4282.564102,4274.358974,4283.589743
5,4290.769230,4277.435897,4304.615384,4298.461538,4272.307692
6,4283.589743,4288.717948,4301.025641,4297.948717,4292.820512
7,4281.538461,4292.820512,4301.025641,4293.333333,4295.384615
8,4297.948717,4301.538461,4306.666666,4311.794871,4289.743589
9,4290.769230,4285.641025,4278.974358,4292.820512,4287.179487
10,4291.794871,4278.461538,4286.153846,4279.487179,4266.153846
11,4290.769230,4277.435897,4301.538461,4289.743589,4293.333333
12,4290.256410,4281.025641,4302.051282,4301.538461,4294.358974
13,4293.846153,4289.743589,4305.641025,4294.358974,4285.128205
14,4280.000000,4284.615384,4296.923076,4282.051282,4294.358974
15,4287.692307,4294.871794,4303.589743,4309.743589,4270.769230
16,4285.128205,4291.282051,4298.974358,4304.615384,4295.384615
17,4280.512820,4290.769230,4295.897435,4285.128205,4309.230769
18,4294.871794,4304.102564,4311.282051,4297.435897,4288.717948
19,4282.051282,4285.641025,4297.948717,4284.102564,4297.948717
20,4285.128205,4290.256410,4295.897435,4293.846153,4292.820512
21,4294.871794,4302.051282,4303.076923,4299.487179,4303.076923
22,4285.128205,4281.025641,4308.717948,4272.820512,4292.307692
23,4286.666666,4272.820512,4315.384615,4270.256410,4274.358974
24,4285.128205,4277.435897,4300.512820,4271.282051,4300.512820
25,4292.820512,4286.153846,4307.692307,4281.025641,4291.794871
26,4288.205128,4286.666666,4307.692307,4283.589743,4301.025641
27,4284.102564,4287.692307,4294.871794,4283.589743,4304.102564
28,4303.589743,4297.948717,4307.179487,4301.025641,4280.000000
29,4295.897435,4288.717948,4296.410256,4285.128205,4291.794871
30,4298.974358,4294.358974,4291.282051,4282.051282,4276.410256
31,4305.128205,4304.615384,4294.871794,4295.384615,4283.589743
32,4291.794871,4297.435897,4290.769230,4284.615384,4298.461538
33,4296.410256,4305.128205,4306.666666,4284.615384,4273.846153
34,4286.153846,4297.948717,4298.461538,4274.358974,4277.435897
35,4293.846153,4296.923076,4296.923076,4266.153846,4270.256410
36,4317.948717,4307.692307,4307.179487,4275.384615,4284.615384
37,4303.589743,4293.333333,4301.538461,4280.512820,4293.846153
38,4295.384615,4289.230769,4316.410256,4289.230769,4272.820512
39,4293.333333,4286.153846,4312.820512,4280.000000,4295.897435
40,4302.051282,4293.846153,4308.205128,4282.564102,4281.025641
41,4306.666666,4307.692307,4312.307692,4288.205128,4265.641025
42,4293.333333,4301.025641,4295.897435,4272.820512,4284.102564
43,4306.153846,4307.179487,4298.974358,4291.282051,4272.307692
44,4305.641025,4300.000000,4291.282051,4297.435897,4289.743589
45,4296.410256,4292.307692,4282.051282,4285.641025,4292.307692
46,4296.923076,4297.435897,4299.487179,4290.769230,4289.230769
47,4291.282051,4289.230769,4305.641025,4277.435897,4302.564102
48,4308.717948,4296.923076,4308.717948,4276.923076,4280.000000
49,4309.230769,4298.974358,4298.461538,4275.897435,4293.333333
50,4303.076923,4292.307692,4293.333333,4268.205128,4305.128205
51,4315.384615,4291.794871,4300.000000,4278.974358,4300.512820
52,4297.435897,4273.846153,4287.692307,4268.205128,4297.948717
53,4286.666666,4273.846153,4301.538461,4268.205128,4271.282051
54,4282.051282,4270.256410,4305.128205,4273.846153,4289.743589
55,4277.435897,4259.487179,4291.282051,4267.692307,4294.358974
56,4293.846153,4277.948717,4302.564102,4272.820512,4288.717948
57,4290.769230,4280.512820,4300.512820,4264.615384,4321.025641
58,4294.871794,4281.025641,4302.564102,4282.051282,4301.538461
59,4299.487179,4285.128205,4304.615384,4296.923076,4300.000000
60,4290.256410,4283.076923,4304.615384,4281.538461,4303.589743
61,4293.333333,4293.333333,4313.846153,4281.025641,4285.641025
62,4282.564102,4274.358974,4287.692307,4273.846153,4310.256410
63,4293.333333,4267.179487,4282.051282,4285.128205,4304.615384
64,4310.256410,4290.256410,4295.897435,4294.358974,4294.871794
65,4304.102564,4297.948717,4288.205128,4279.487179,4292.307692
66,4315.897435,4296.923076,4295.384615,4277.435897,4280.000000
67,4317.948717,4283.076923,4291.282051,4258.461538,4293.846153
68,4318.974358,4285.128205,4292.820512,4270.256410,4282.051282
69,4307.692307,4289.230769,4301.538461,4293.333333,4292.307692
70,4287.692307,4275.384615,4298.974358,4272.820512,4292.820512
71,4306.666666,4285.128205,4313.846153,4276.923076,4255.897435
72,4305.641025,4285.641025,4294.871794,4285.641025,4271.794871
73,4297.435897,4292.820512,4272.820512,4289.230769,4268.717948
74,4307.692307,4309.230769,4284.102564,4296.410256,4273.846153
75,4299.487179,4294.358974,4291.282051,4283.076923,4300.000000
76,4298.974358,4287.179487,4301.025641,4293.333333,4276.410256
77,4299.487179,4290.256410,4297.948717,4299.487179,4280.512820
78,4305.641025,4298.974358,4308.717948,4294.358974,4286.153846
79,4301.025641,4301.538461,4314.358974,4296.923076,4285.641025
80,4273.333333,4281.538461,4287.179487,4280.000000,4289.230769
81,4288.205128,4289.743589,4297.948717,4284.102564,4269.230769
82,4304.102564,4300.000000,4311.794871,4294.358974,4285.641025
83,4295.897435,4295.897435,4304.615384,4286.153846,4273.846153
84,4296.923076,4300.512820,4299.487179,4281.538461,4258.974358
85,4294.358974,4293.846153,4290.769230,4278.974358,4286.666666
86,4302.051282,4297.948717,4298.974358,4297.948717,4271.282051
87,4290.769230,4290.256410,4296.410256,4291.794871,4278.461538
88,4283.076923,4283.589743,4302.564102,4274.871794,4295.384615
89,4311.282051,4310.769230,4321.025641,4290.256410,4287.692307
90,4315.384615,4314.358974,4297.435897,4287.692307,4283.589743
91,4313.846153,4303.589743,4293.846153,4287.692307,4256.923076
92,4307.179487,4297.435897,4302.564102,4287.692307,4275.897435
93,4300.512820,4301.025641,4293.333333,4285.128205,4284.615384
94,4305.641025,4312.307692,4300.512820,4292.307692,4258.974358
