,AF3,AF4,T7,T8,PZ
0,4315.384615,4291.282051,4297.435897,4292.820512,4270.769230
1,4310.769230,4310.256410,4308.717948,4274.871794,4280.512820
2,4294.871794,4279.487179,4287.179487,4270.769230,4264.615384
3,4311.794871,4287.692307,4301.538461,4300.512820,4273.846153
4,4316.410256,4317.435897,4304.615384,4282.564102,4287.692307
5,4317.435897,4306.666666,4306.666666,4318.974358,4289.230769
6,4311.282051,4289.230769,4300.512820,4279.487179,4278.461538
7,4300.512820,4280.000000,4290.769230,4266.666666,4271.794871
8,4289.743589,4270.256410,4281.025641,4253.333333,4264.615384
9,4311.794871,4290.769230,4298.974358,4302.564102,4282.564102
10,4278.974358,4274.358974,4280.000000,4274.871794,4262.564102
11,4302.564102,4299.487179,4298.461538,4281.538461,4284.615384
12,4283.076923,4285.128205,4292.820512,4278.974358,4283.076923
13,4278.974358,4284.615384,4308.717948,4287.179487,4288.205128
14,4277.435897,4266.666666,4279.487179,4291.282051,4274.871794
15,4297.948717,4292.307692,4311.794871,4281.538461,4295.384615
16,4305.128205,4309.743589,4319.487179,4287.692307,4297.948717
17,4285.128205,4286.666666,4298.974358,4282.564102,4275.384615
18,4309.743589,4291.282051,4323.076923,4308.205128,4291.282051
19,4295.384615,4273.333333,4292.820512,4282.051282,4269.230769
20,4295.897435,4287.179487,4291.794871,4277.948717,4270.769230
21,4300.000000,4297.948717,4306.666666,4297.435897,4282.051282
22,4278.974358,4271.282051,4289.230769,4271.794871,4268.717948
23,4299.487179,4290.769230,4307.179487,4303.076923,4292.820512
24,4297.435897,4271.794871,4301.538461,4288.205128,4272.307692
25,4283.589743,4266.666666,4301.538461,4272.307692,4264.615384
26,4302.051282,4285.641025,4327.179487,4289.743589,4287.179487
27,4278.461538,4266.153846,4301.025641,4276.923076,4272.307692
28,4272.307692,4273.333333,4284.615384,4273.846153,4272.307692
29,4274.358974,4286.666666,4287.179487,4276.410256,4278.974358
30,4274.871794,4275.897435,4297.435897,4282.564102,4280.000000
31,4307.179487,4290.256410,4328.205128,4321.025641,4307.179487
32,4288.717948,4276.410256,4308.205128,4291.794871,4290.256410
33,4291.794871,4291.794871,4309.743589,4282.051282,4292.307692
34,4297.435897,4302.564102,4305.128205,4301.025641,4294.358974
35,4276.410256,4272.820512,4285.641025,4282.051282,4269.743589
36,4303.076923,4288.717948,4317.948717,4287.179487,4286.666666
37,4289.743589,4277.435897,4295.384615,4271.282051,4269.230769
38,4289.230769,4279.487179,4298.974358,4282.051282,4273.846153
39,4288.717948,4281.538461,4303.076923,4293.333333,4278.461538
40,4280.000000,4275.384615,4298.461538,4252.820512,4262.564102
41,4295.897435,4295.384615,4299.487179,4270.769230,4274.358974
42,4288.205128,4291.282051,4295.384615,4269.230769,4266.666666
43,4271.282051,4282.051282,4286.153846,4259.487179,4253.333333
44,4270.256410,4274.358974,4292.307692,4242.051282,4256.410256
45,4280.000000,4282.051282,4298.974358,4271.794871,4268.717948
46,4276.923076,4285.128205,4287.179487,4283.076923,4262.564102
47,4293.333333,4307.179487,4307.179487,4288.717948,4274.358974
48,4283.589743,4293.846153,4294.358974,4273.846153,4266.666666
49,4273.333333,4280.000000,4281.538461,4258.974358,4258.974358
50,4290.256410,4301.538461,4304.615384,4279.487179,4278.974358
51,4273.333333,4292.820512,4293.846153,4270.769230,4271.282051
52,4266.153846,4283.589743,4279.487179,4275.384615,4268.205128
53,4269.230769,4276.923076,4284.615384,4272.307692,4256.923076
54,4276.923076,4284.102564,4300.000000,4283.589743,4270.769230
55,4272.820512,4287.692307,4291.794871,4271.794871,4264.102564
56,4268.717948,4291.282051,4283.076923,4260.000000,4257.435897
57,4289.743589,4307.692307,4289.743589,4281.025641,4266.153846
58,4298.974358,4311.794871,4309.230769,4300.000000,4277.435897
59,4276.923076,4292.820512,4293.333333,4270.256410,4263.076923
60,4298.974358,4307.179487,4315.897435,4292.307692,4283.076923
61,4287.179487,4280.000000,4294.358974,4287.692307,4268.205128
62,4283.589743,4279.487179,4297.435897,4273.846153,4271.794871
63,4280.512820,4292.307692,4297.435897,4268.205128,4275.384615
64,4267.692307,4278.974358,4285.641025,4267.179487,4264.615384
65,4292.307692,4296.923076,4321.025641,4302.051282,4290.256410
66,4273.333333,4280.512820,4298.461538,4283.076923,4278.974358
67,4269.230769,4277.948717,4283.076923,4278.974358,4275.384615
68,4263.589743,4275.384615,4278.974358,4263.589743,4262.564102
69,4257.435897,4272.307692,4274.871794,4248.205128,4250.256410
70,4277.435897,4269.743589,4277.948717,4255.384615,4259.487179
71,4279.487179,4270.769230,4304.102564,4282.051282,4291.794871
72,4283.589743,4278.461538,4288.205128,4252.820512,4262.051282
73,4298.461538,4285.128205,4293.846153,4304.102564,4272.307692
74,4287.179487,4268.205128,4272.820512,4272.820512,4257.948717
75,4292.820512,4272.820512,4290.769230,4229.230769,4263.589743
76,4290.256410,4275.384615,4297.948717,4241.025641,4264.102564
77,4279.487179,4264.615384,4278.461538,4271.282051,4257.435897
78,4308.717948,4292.820512,4302.564102,4301.538461,4282.564102
79,4282.051282,4278.461538,4284.102564,4252.820512,4262.564102
80,4274.358974,4280.000000,4288.717948,4251.282051,4267.179487
81,4291.282051,4295.897435,4317.435897,4294.871794,4293.846153
82,4281.025641,4283.076923,4305.641025,4282.051282,4287.179487
83,4291.794871,4300.000000,4303.589743,4289.743589,4294.871794
84,4270.769230,4287.692307,4278.974358,4281.025641,4278.974358
85,4276.923076,4289.230769,4288.205128,4273.333333,4286.666666
86,4274.358974,4290.769230,4292.307692,4285.641025,4278.461538
87,4287.179487,4310.769230,4292.307692,4300.512820,4284.102564
88,4266.666666,4289.743589,4277.435897,4240.512820,4267.179487
89,4276.410256,4299.487179,4294.358974,4266.666666,4280.000000
90,4278.974358,4306.153846,4296.410256,4261.538461,4279.487179
91,4266.666666,4283.589743,4265.641025,4238.974358,4258.461538
92,4289.743589,4300.000000,4285.641025,4264.615384,4278.461538
93,4271.282051,4281.025641,4280.512820,4264.102564,4265.641025
94,4304.102564,4299.487179,4292.820512,4269.743589,4276.923076
95,4284.615384,4293.846153,4269.230769,4250.256410,4260.000000
96,4285.128205,4301.025641,4277.948717,4262.051282,4268.717948
97,4285.641025,4308.717948,4287.179487,4274.358974,4277.435897
98,4270.769230,4282.051282,4266.666666,4257.948717,4256.923076
99,4291.794871,4293.846153,4288.205128,4246.666666,4264.615384
100,4259.487179,4273.333333,4253.333333,4228.717948,4243.076923
101,4300.512820,4303.589743,4300.512820,4264.102564,4277.948717
102,4294.358974,4306.153846,4304.615384,4264.102564,4282.051282
103,4285.641025,4292.307692,4284.615384,4261.538461,4272.307692
104,4276.923076,4277.948717,4264.102564,4258.974358,4262.051282
105,4294.358974,4301.025641,4294.871794,4277.948717,4270.256410
106,4309.230769,4307.692307,4297.435897,4300.512820,4280.512820
107,4278.461538,4284.615384,4268.717948,4269.230769,4266.666666
