,AF3,AF4,T7,T8,PZ
0,4309.230769,4294.871794,4292.820512,4257.948717,4268.205128
1,4329.743589,4316.410256,4308.205128,4297.948717,4282.564102
2,4302.564102,4287.179487,4277.435897,4274.358974,4254.871794
3,4324.615384,4300.512820,4290.769230,4278.461538,4262.564102
4,4312.820512,4294.358974,4293.333333,4281.538461,4272.307692
5,4324.102564,4325.128205,4289.743589,4286.666666,4279.487179
6,4295.897435,4278.974358,4268.717948,4248.205128,4249.743589
7,4309.230769,4291.282051,4286.666666,4285.641025,4258.974358
8,4318.461538,4297.948717,4306.153846,4301.538461,4277.435897
9,4305.128205,4286.666666,4273.333333,4267.179487,4255.897435
10,4321.025641,4296.923076,4292.820512,4257.435897,4272.820512
11,4305.641025,4281.025641,4287.692307,4265.128205,4263.589743
12,4301.538461,4281.025641,4286.153846,4282.564102,4259.487179
13,4316.923076,4302.051282,4304.615384,4284.102564,4275.384615
14,4301.025641,4286.666666,4292.307692,4256.410256,4266.666666
15,4322.051282,4298.974358,4307.692307,4283.076923,4283.589743
16,4311.794871,4284.615384,4285.128205,4280.000000,4266.666666
17,4305.128205,4280.512820,4276.410256,4284.102564,4256.923076
18,4308.205128,4281.025641,4284.615384,4276.923076,4261.025641
19,4311.794871,4282.051282,4292.820512,4269.230769,4265.128205
20,4327.692307,4293.846153,4305.128205,4267.179487,4275.897435
21,4310.769230,4293.333333,4298.461538,4288.717948,4291.794871
22,4285.641025,4275.384615,4270.256410,4271.282051,4266.666666
23,4285.641025,4268.717948,4277.435897,4274.358974,4266.666666
24,4318.461538,4286.666666,4308.205128,4301.025641,4296.923076
25,4306.666666,4271.282051,4297.435897,4265.641025,4291.282051
26,4314.871794,4298.461538,4309.230769,4284.102564,4301.025641
27,4295.384615,4294.358974,4288.205128,4302.564102,4280.512820
28,4296.410256,4275.384615,4291.282051,4295.384615,4272.820512
29,4318.461538,4276.923076,4317.948717,4289.230769,4289.230769
30,4291.794871,4259.487179,4294.358974,4257.435897,4275.897435
31,4269.743589,4253.846153,4267.179487,4270.256410,4262.564102
32,4292.307692,4290.769230,4298.461538,4290.769230,4302.564102
33,4285.128205,4273.846153,4280.000000,4263.589743,4277.948717
34,4287.692307,4280.512820,4285.128205,4290.769230,4285.128205
35,4268.717948,4265.641025,4268.205128,4271.794871,4272.307692
36,4282.564102,4280.512820,4286.153846,4267.179487,4277.435897
37,4303.589743,4305.128205,4314.871794,4279.487179,4293.846153
38,4276.410256,4281.025641,4298.974358,4271.282051,4278.461538
39,4283.589743,4292.820512,4287.179487,4269.230769,4283.076923
40,4290.769230,4304.615384,4275.384615,4266.666666,4287.179487
41,4277.948717,4282.564102,4281.538461,4268.205128,4272.820512
42,4285.641025,4284.615384,4305.641025,4289.743589,4273.846153
43,4272.820512,4279.487179,4289.743589,4264.615384,4261.025641
44,4292.820512,4300.512820,4302.051282,4285.128205,4282.051282
45,4279.487179,4280.000000,4281.025641,4272.307692,4266.153846
46,4271.794871,4271.794871,4272.307692,4256.923076,4254.358974
47,4267.692307,4267.179487,4278.461538,4248.205128,4254.871794
48,4263.076923,4262.564102,4284.615384,4238.974358,4255.384615
49,4298.974358,4306.666666,4307.692307,4268.717948,4281.025641
50,4271.794871,4292.820512,4275.897435,4274.358974,4263.589743
51,4289.743589,4300.512820,4276.410256,4278.974358,4266.666666
52,4308.717948,4305.128205,4301.538461,4273.846153,4283.076923
53,4302.564102,4301.538461,4301.025641,4289.230769,4293.333333
54,4315.384615,4316.923076,4310.256410,4307.179487,4300.000000
55,4315.384615,4316.410256,4311.282051,4298.974358,4296.923076
56,4315.897435,4315.384615,4312.820512,4290.769230,4293.846153
57,4302.051282,4305.128205,4296.410256,4285.641025,4286.666666
58,4298.461538,4295.384615,4282.564102,4286.666666,4283.076923
59,4302.051282,4300.000000,4298.461538,4296.410256,4290.256410
60,4272.307692,4274.871794,4281.025641,4258.974358,4266.153846
61,4289.743589,4287.179487,4290.769230,4268.205128,4272.307692
62,4283.589743,4279.487179,4280.000000,4274.358974,4257.948717
63,4289.230769,4283.076923,4291.282051,4287.179487,4263.589743
64,4320.512820,4307.692307,4312.307692,4308.205128,4288.205128
65,4303.076923,4290.769230,4296.410256,4266.153846,4277.948717
66,4286.153846,4274.358974,4292.820512,4256.410256,4278.974358
67,4267.179487,4247.692307,4275.897435,4242.564102,4265.641025
68,4283.076923,4270.256410,4289.743589,4273.333333,4278.974358
69,4269.230769,4273.333333,4281.025641,4280.000000,4272.307692
70,4300.000000,4302.051282,4301.025641,4302.564102,4292.307692
71,4286.153846,4271.794871,4281.538461,4286.153846,4273.333333
72,4268.717948,4249.743589,4277.435897,4273.846153,4261.025641
73,4286.666666,4285.128205,4305.641025,4285.641025,4278.974358
74,4273.333333,4285.128205,4288.717948,4270.769230,4268.205128
75,4289.230769,4291.282051,4301.025641,4296.923076,4282.564102
76,4281.025641,4273.846153,4297.435897,4280.000000,4274.871794
77,4285.128205,4277.948717,4306.153846,4284.102564,4284.615384
78,4289.743589,4282.564102,4314.871794,4288.717948,4294.358974
79,4273.333333,4261.025641,4283.589743,4254.871794,4273.846153
80,4268.205128,4264.102564,4280.000000,4250.769230,4258.974358
81,4269.230769,4260.512820,4285.128205,4272.307692,4266.666666
82,4280.000000,4271.282051,4296.923076,4273.846153,4277.435897
83,4290.769230,4282.564102,4308.717948,4275.384615,4288.205128
84,4273.846153,4266.153846,4298.461538,4265.641025,4281.538461
85,4287.179487,4281.025641,4309.743589,4291.282051,4289.230769
86,4272.820512,4267.692307,4287.692307,4272.820512,4268.717948
87,4268.205128,4263.076923,4280.512820,4258.974358,4260.000000
88,4276.923076,4271.282051,4294.871794,4267.692307,4266.153846
89,4251.282051,4243.076923,4275.897435,4241.538461,4245.128205
90,4266.153846,4277.948717,4272.307692,4268.717948,4259.487179
91,4283.076923,4291.794871,4306.666666,4247.179487,4277.435897
92,4293.846153,4303.589743,4311.794871,4273.333333,4283.589743
93,4276.923076,4277.948717,4285.641025,4258.974358,4263.076923
94,4281.025641,4301.025641,4275.384615,4280.512820,4258.974358
95,4285.128205,4306.666666,4298.974358,4277.435897,4283.076923
96,4285.128205,4307.692307,4299.487179,4280.000000,4282.564102
97,4284.615384,4309.230769,4300.000000,4282.564102,4281.538461
98,4311.794871,4327.692307,4322.051282,4306.666666,4300.512820
99,4283.076923,4309.230769,4305.128205,4288.205128,4288.717948
100,4281.538461,4309.230769,4295.384615,4286.153846,4285.641025
101,4279.487179,4309.230769,4285.128205,4283.589743,4282.051282
102,4296.410256,4315.384615,4294.358974,4270.769230,4284.102564
103,4306.666666,4333.846153,4311.794871,4306.153846,4295.897435
104,4303.589743,4324.615384,4312.820512,4310.769230,4289.743589
105,4300.000000,4315.384615,4313.846153,4315.384615,4283.076923
106,4285.641025,4294.358974,4291.282051,4284.615384,4272.820512
107,4268.205128,4288.717948,4274.358974,4273.846153,4269.230769
