,AF3,AF4,T7,T8,PZ
0,4316.923076,4309.743589,4295.897435,4316.923076,4300.512820
1,4305.641025,4292.307692,4301.538461,4291.794871,4294.358974
2,4324.615384,4309.743589,4310.256410,4288.717948,4300.000000
3,4331.282051,4316.923076,4290.769230,4310.769230,4292.820512
4,4321.538461,4308.205128,4284.102564,4313.846153,4288.717948
5,4313.333333,4296.410256,4296.923076,4291.794871,4290.256410
6,4291.794871,4269.743589,4281.025641,4274.358974,4271.282051
7,4293.333333,4277.435897,4284.615384,4299.487179,4271.794871
8,4292.307692,4284.102564,4288.205128,4293.846153,4274.871794
9,4289.743589,4274.358974,4280.512820,4264.102564,4272.307692
10,4284.615384,4265.128205,4273.846153,4243.076923,4261.025641
11,4268.205128,4247.179487,4266.153846,4232.307692,4246.666666
12,4284.615384,4262.051282,4290.256410,4265.128205,4267.692307
13,4289.743589,4274.358974,4293.333333,4271.794871,4276.410256
14,4289.743589,4278.461538,4284.102564,4278.974358,4274.871794
15,4299.487179,4287.179487,4284.615384,4304.102564,4280.512820
16,4281.538461,4271.794871,4269.230769,4277.948717,4266.666666
17,4285.128205,4284.102564,4282.564102,4285.641025,4275.897435
18,4295.897435,4290.769230,4289.743589,4302.564102,4286.666666
19,4300.512820,4281.538461,4285.128205,4279.487179,4283.589743
20,4307.179487,4294.871794,4288.205128,4282.051282,4285.128205
21,4286.153846,4287.692307,4270.256410,4287.692307,4270.769230
22,4291.794871,4283.589743,4279.487179,4300.512820,4270.256410
23,4298.461538,4277.948717,4286.153846,4310.769230,4269.230769
24,4290.769230,4270.769230,4277.948717,4296.410256,4269.230769
25,4303.589743,4286.666666,4290.769230,4281.538461,4282.564102
26,4295.897435,4276.410256,4274.358974,4262.564102,4267.692307
27,4295.384615,4274.358974,4274.871794,4276.923076,4271.282051
28,4298.461538,4277.435897,4292.820512,4289.230769,4285.128205
29,4291.794871,4262.051282,4277.948717,4279.487179,4273.846153
30,4304.615384,4275.384615,4282.051282,4293.333333,4277.948717
31,4298.974358,4283.076923,4292.820512,4287.692307,4282.564102
32,4301.025641,4281.025641,4296.410256,4283.589743,4282.564102
33,4304.102564,4267.692307,4286.666666,4287.692307,4271.794871
34,4291.794871,4247.692307,4279.487179,4280.512820,4261.538461
35,4301.025641,4260.512820,4299.487179,4293.333333,4283.076923
36,4292.820512,4257.948717,4292.820512,4283.076923,4286.153846
37,4291.282051,4260.512820,4300.512820,4268.205128,4289.230769
38,4299.487179,4267.179487,4311.794871,4256.410256,4294.358974
39,4284.615384,4246.666666,4289.230769,4253.333333,4276.923076
40,4301.025641,4262.564102,4303.589743,4307.692307,4289.743589
41,4304.102564,4279.487179,4303.076923,4314.358974,4294.871794
42,4284.615384,4272.820512,4281.025641,4279.487179,4282.051282
43,4283.076923,4267.179487,4283.076923,4281.025641,4280.000000
44,4281.538461,4253.333333,4277.435897,4265.128205,4275.384615
45,4293.333333,4262.564102,4289.743589,4261.025641,4288.205128
46,4291.282051,4266.666666,4297.435897,4274.871794,4281.538461
47,4296.410256,4275.897435,4297.435897,4272.820512,4268.205128
48,4316.923076,4294.358974,4299.487179,4275.897435,4270.769230
49,4307.692307,4283.076923,4286.153846,4281.538461,4265.128205
50,4313.333333,4290.769230,4299.487179,4291.794871,4285.641025
51,4312.307692,4285.128205,4298.974358,4283.076923,4296.410256
52,4303.076923,4270.256410,4294.358974,4273.333333,4286.666666
53,4316.923076,4289.230769,4317.435897,4276.923076,4296.923076
54,4305.641025,4282.564102,4301.025641,4263.076923,4294.871794
55,4305.641025,4279.487179,4290.256410,4281.538461,4299.487179
56,4314.358974,4281.538461,4291.282051,4281.538461,4300.512820
57,4308.717948,4272.820512,4295.897435,4259.487179,4295.897435
58,4315.384615,4287.179487,4322.051282,4293.333333,4307.179487
59,4308.717948,4283.076923,4306.153846,4294.358974,4295.897435
60,4309.230769,4278.974358,4290.256410,4273.846153,4288.717948
