,AF3,AF4,T7,T8,PZ
0,4251.794871,4213.846153,4232.820512,4153.333333,4154.871794
1,4285.641025,4250.769230,4270.256410,4191.794871,4186.153846
2,4273.846153,4241.025641,4255.897435,4161.538461,4169.230769
3,4268.205128,4234.358974,4262.051282,4137.948717,4163.589743
4,4275.384615,4237.948717,4262.564102,4161.538461,4165.641025
5,4282.564102,4241.538461,4249.743589,4203.589743,4171.794871
6,4293.846153,4261.538461,4267.179487,4229.743589,4192.307692
7,4262.051282,4240.000000,4248.717948,4171.794871,4166.666666
8,4264.102564,4241.538461,4255.384615,4146.153846,4165.128205
9,4267.179487,4245.128205,4264.615384,4158.461538,4170.256410
10,4257.948717,4233.333333,4252.307692,4160.512820,4161.538461
11,4288.205128,4263.589743,4261.538461,4196.410256,4183.076923
12,4282.051282,4258.461538,4248.205128,4188.205128,4174.358974
13,4277.948717,4245.641025,4272.307692,4170.256410,4172.820512
14,4280.512820,4243.589743,4283.076923,4168.205128,4180.512820
15,4266.153846,4232.820512,4237.435897,4166.666666,4167.179487
16,4276.923076,4242.051282,4240.000000,4197.435897,4168.205128
17,4266.153846,4234.358974,4258.974358,4175.897435,4163.589743
18,4282.051282,4261.025641,4274.871794,4164.615384,4191.794871
19,4289.743589,4269.230769,4262.051282,4180.000000,4196.923076
20,4261.025641,4227.179487,4243.589743,4160.000000,4163.076923
21,4290.256410,4246.666666,4278.461538,4162.564102,4182.051282
22,4289.743589,4252.307692,4257.948717,4151.282051,4182.051282
23,4276.410256,4248.205128,4236.923076,4150.769230,4173.333333
24,4285.641025,4257.435897,4258.974358,4169.743589,4177.948717
25,4280.512820,4243.076923,4257.948717,4156.410256,4163.589743
26,4315.384615,4262.564102,4279.487179,4167.692307,4187.179487
27,4305.641025,4244.102564,4270.256410,4173.333333,4183.076923
28,4276.923076,4228.717948,4250.256410,4174.358974,4169.743589
29,4294.871794,4269.230769,4260.512820,4191.282051,4192.307692
30,4295.384615,4266.666666,4263.076923,4190.769230,4191.794871
31,4305.641025,4258.461538,4284.615384,4203.589743,4192.820512
32,4296.923076,4250.256410,4266.666666,4171.282051,4178.461538
33,4288.205128,4258.461538,4260.512820,4161.538461,4178.461538
34,4295.384615,4274.358974,4280.000000,4206.153846,4191.282051
35,4275.897435,4243.076923,4250.256410,4166.666666,4165.641025
36,4302.051282,4259.487179,4271.282051,4166.153846,4181.025641
37,4303.589743,4271.794871,4279.487179,4202.051282,4185.641025
38,4274.871794,4248.717948,4245.641025,4177.948717,4163.076923
39,4289.743589,4258.974358,4260.000000,4173.846153,4177.948717
40,4275.897435,4252.820512,4259.487179,4175.384615,4177.948717
41,4284.102564,4266.153846,4271.282051,4192.820512,4195.897435
42,4296.410256,4263.589743,4274.358974,4182.564102,4196.923076
43,4280.000000,4237.435897,4251.794871,4166.153846,4173.846153
44,4290.256410,4262.051282,4271.282051,4198.461538,4195.384615
45,4287.692307,4267.179487,4265.641025,4185.641025,4192.820512
46,4300.000000,4264.615384,4251.282051,4191.282051,4188.717948
47,4296.410256,4261.025641,4255.384615,4202.051282,4189.743589
48,4272.820512,4262.564102,4269.230769,4184.102564,4185.128205
49,4280.512820,4283.589743,4283.589743,4200.000000,4193.333333
50,4265.641025,4252.820512,4250.769230,4170.769230,4163.589743
51,4286.153846,4252.307692,4266.666666,4155.897435,4168.205128
52,4301.025641,4272.307692,4282.564102,4189.743589,4189.230769
53,4263.589743,4255.384615,4242.051282,4193.333333,4176.410256
54,4276.923076,4273.333333,4257.948717,4183.589743,4194.358974
55,4280.512820,4260.512820,4269.743589,4159.487179,4194.358974
56,4269.743589,4242.564102,4273.333333,4177.435897,4191.282051
57,4268.205128,4253.333333,4269.230769,4202.564102,4195.384615
58,4252.307692,4240.512820,4239.487179,4178.974358,4182.564102
59,4275.384615,4259.487179,4257.435897,4190.769230,4208.205128
60,4278.974358,4265.128205,4258.974358,4187.692307,4210.769230
61,4283.589743,4267.692307,4274.871794,4182.564102,4209.230769
62,4297.435897,4272.820512,4296.410256,4209.230769,4216.923076
63,4266.153846,4249.743589,4268.205128,4213.333333,4200.000000
64,4274.358974,4273.333333,4275.384615,4217.948717,4215.897435
65,4291.794871,4278.974358,4267.692307,4182.564102,4208.717948
66,4305.641025,4269.230769,4263.076923,4170.769230,4192.820512
