,AF3,AF4,T7,T8,PZ
0,4319.487179,4352.820512,4304.615384,4289.743589,4261.538461
1,4315.384615,4352.820512,4310.256410,4301.025641,4275.384615
2,4310.256410,4359.487179,4288.717948,4278.461538,4284.615384
3,4311.282051,4371.282051,4267.692307,4273.846153,4259.487179
4,4296.923076,4351.282051,4267.692307,4299.487179,4301.025641
5,4314.871794,4355.897435,4312.820512,4322.051282,4310.256410
6,4325.641025,4370.769230,4323.589743,4304.615384,4305.641025
7,4305.641025,4361.538461,4303.589743,4297.948717,4318.974358
8,4301.025641,4358.461538,4297.435897,4311.794871,4300.512820
9,4298.974358,4357.435897,4282.051282,4293.846153,4303.076923
10,4302.051282,4362.564102,4288.205128,4306.153846,4276.923076
11,4290.769230,4361.025641,4284.102564,4309.230769,4284.102564
12,4283.589743,4357.435897,4268.205128,4267.179487,4309.230769
13,4298.974358,4358.974358,4291.282051,4272.307692,4273.333333
14,4298.461538,4350.256410,4305.641025,4302.051282,4298.461538
15,4314.358974,4372.820512,4304.615384,4314.358974,4303.589743
16,4321.538461,4384.615384,4292.307692,4291.282051,4293.333333
17,4305.641025,4360.000000,4287.179487,4273.846153,4318.461538
18,4314.358974,4360.512820,4305.128205,4295.897435,4290.769230
19,4313.846153,4359.487179,4293.333333,4299.487179,4295.384615
20,4315.897435,4362.051282,4297.435897,4308.205128,4295.384615
21,4317.948717,4364.102564,4314.871794,4309.743589,4282.051282
22,4307.179487,4357.435897,4297.948717,4291.794871,4304.102564
23,4315.897435,4376.923076,4298.461538,4293.846153,4280.512820
24,4316.923076,4370.769230,4306.666666,4280.512820,4292.307692
25,4318.974358,4357.948717,4321.025641,4292.820512,4306.666666
26,4316.923076,4365.128205,4318.974358,4317.948717,4291.282051
27,4303.589743,4365.641025,4280.000000,4298.974358,4304.615384
28,4312.820512,4372.820512,4272.307692,4299.487179,4278.461538
29,4307.692307,4361.538461,4290.256410,4286.666666,4291.282051
30,4305.128205,4354.358974,4307.179487,4265.641025,4303.076923
31,4309.743589,4362.564102,4303.076923,4298.974358,4276.410256
32,4301.538461,4357.948717,4287.179487,4318.461538,4309.230769
33,4324.102564,4367.692307,4303.076923,4306.666666,4305.128205
34,4326.666666,4363.589743,4296.923076,4297.948717,4292.307692
35,4308.205128,4351.794871,4278.974358,4301.538461,4281.025641
36,4315.384615,4356.923076,4293.846153,4303.076923,4252.820512
37,4310.769230,4346.666666,4310.256410,4296.410256,4284.615384
38,4304.102564,4330.256410,4322.564102,4301.025641,4280.000000
39,4297.435897,4317.948717,4301.025641,4275.384615,4275.897435
40,4299.487179,4330.769230,4280.000000,4266.153846,4283.589743
41,4311.794871,4346.153846,4296.923076,4288.717948,4258.974358
42,4299.487179,4321.025641,4288.205128,4257.948717,4273.846153
43,4296.923076,4314.871794,4280.512820,4247.692307,4255.384615
44,4294.871794,4317.948717,4286.666666,4271.282051,4255.897435
