,AF3,AF4,T7,T8,PZ
0,4307.692307,4290.769230,4270.769230,4231.282051,4225.641025
1,4309.230769,4285.641025,4273.846153,4242.051282,4236.923076
2,4307.692307,4287.179487,4281.025641,4253.333333,4236.923076
3,4293.333333,4277.435897,4273.333333,4228.717948,4221.538461
4,4293.846153,4278.461538,4270.256410,4220.000000,4221.538461
5,4294.358974,4280.000000,4267.179487,4210.769230,4222.051282
6,4307.179487,4291.794871,4274.871794,4218.461538,4230.769230
7,4324.615384,4285.128205,4295.897435,4239.487179,4245.128205
8,4311.794871,4282.564102,4283.589743,4228.205128,4243.589743
9,4318.461538,4290.769230,4279.487179,4243.589743,4243.589743
10,4329.743589,4304.102564,4286.666666,4268.717948,4243.076923
11,4313.333333,4299.487179,4275.897435,4260.000000,4234.871794
12,4312.820512,4303.589743,4280.512820,4258.461538,4247.179487
13,4308.717948,4291.282051,4282.051282,4243.076923,4242.051282
14,4300.512820,4283.076923,4272.820512,4230.769230,4227.179487
15,4304.615384,4284.102564,4279.487179,4233.846153,4228.717948
16,4299.487179,4272.820512,4275.897435,4229.743589,4219.487179
17,4304.102564,4261.538461,4274.871794,4208.717948,4216.410256
18,4324.102564,4283.076923,4288.205128,4206.153846,4236.410256
19,4325.128205,4289.230769,4291.282051,4251.794871,4240.000000
20,4315.384615,4280.000000,4283.589743,4236.410256,4242.564102
21,4323.589743,4290.256410,4292.307692,4251.282051,4250.256410
22,4303.076923,4282.051282,4278.974358,4235.897435,4239.487179
23,4305.128205,4292.307692,4278.974358,4235.384615,4245.641025
24,4315.897435,4278.974358,4281.538461,4247.692307,4242.051282
25,4319.487179,4287.692307,4285.641025,4239.487179,4247.179487
26,4323.589743,4296.923076,4290.256410,4231.282051,4252.820512
27,4305.128205,4275.384615,4271.282051,4223.076923,4234.871794
28,4318.461538,4265.641025,4283.076923,4233.846153,4233.846153
29,4310.769230,4266.666666,4285.641025,4233.846153,4235.384615
30,4304.615384,4285.128205,4284.615384,4238.974358,4243.076923
31,4309.743589,4289.230769,4277.948717,4235.897435,4239.487179
32,4298.974358,4278.974358,4267.179487,4229.230769,4232.307692
33,4301.538461,4289.743589,4282.051282,4249.230769,4249.743589
34,4306.153846,4284.615384,4286.153846,4244.102564,4247.179487
35,4321.025641,4293.333333,4300.000000,4245.641025,4250.256410
36,4331.794871,4312.820512,4307.179487,4263.589743,4260.000000
37,4325.128205,4293.333333,4287.692307,4240.512820,4246.153846
