,AF3,AF4,T7,T8,PZ
0,4296.923076,4307.692307,4294.358974,4290.256410,4275.384615
1,4308.205128,4314.871794,4306.153846,4309.230769,4282.564102
2,4310.769230,4312.307692,4302.564102,4307.179487,4286.666666
3,4308.205128,4313.333333,4305.128205,4300.512820,4291.282051
4,4309.230769,4313.333333,4308.205128,4295.384615,4293.846153
5,4313.333333,4315.897435,4308.205128,4301.025641,4296.410256
6,4304.615384,4303.076923,4292.820512,4294.358974,4283.589743
7,4300.512820,4290.256410,4291.794871,4287.692307,4274.871794
8,4307.692307,4298.461538,4308.717948,4298.974358,4285.128205
9,4303.076923,4301.025641,4310.256410,4300.512820,4292.307692
10,4296.923076,4300.000000,4305.128205,4303.076923,4296.923076
11,4295.897435,4305.641025,4299.487179,4309.743589,4295.384615
12,4295.384615,4308.717948,4298.461538,4305.128205,4292.307692
13,4295.384615,4302.564102,4301.538461,4296.923076,4291.282051
14,4292.307692,4292.307692,4301.538461,4298.974358,4288.205128
15,4297.948717,4295.897435,4303.076923,4292.820512,4285.128205
16,4302.564102,4298.974358,4303.076923,4268.205128,4278.461538
17,4307.692307,4303.589743,4308.717948,4280.000000,4282.051282
18,4319.487179,4324.615384,4312.307692,4320.000000,4295.384615
19,4317.435897,4332.307692,4300.512820,4313.846153,4296.410256
20,4315.897435,4331.794871,4293.333333,4297.948717,4296.410256
21,4320.000000,4331.794871,4292.307692,4309.743589,4297.948717
22,4320.000000,4327.692307,4293.846153,4317.948717,4295.384615
23,4318.974358,4322.564102,4300.000000,4316.923076,4294.358974
24,4313.333333,4312.820512,4297.948717,4301.538461,4289.743589
25,4310.769230,4315.384615,4295.897435,4287.179487,4290.769230
26,4307.179487,4316.410256,4287.692307,4287.692307,4289.230769
27,4304.615384,4307.692307,4278.974358,4287.179487,4283.076923
28,4310.769230,4306.666666,4289.230769,4290.769230,4290.769230
29,4304.102564,4298.974358,4289.743589,4293.846153,4293.846153
30,4294.871794,4293.333333,4282.051282,4291.282051,4289.743589
31,4295.384615,4294.358974,4284.615384,4283.076923,4285.128205
32,4292.820512,4294.358974,4290.256410,4284.615384,4284.615384
33,4297.435897,4302.564102,4300.000000,4297.435897,4294.358974
34,4301.025641,4300.000000,4294.871794,4289.743589,4292.820512
35,4298.974358,4295.384615,4284.615384,4283.589743,4288.205128
36,4301.538461,4298.974358,4279.487179,4292.307692,4288.717948
37,4308.205128,4301.538461,4277.948717,4292.820512,4287.179487
38,4315.897435,4306.666666,4300.512820,4300.512820,4292.820512
39,4310.256410,4303.076923,4308.717948,4303.589743,4292.307692
40,4306.666666,4298.974358,4286.666666,4291.282051,4282.564102
41,4312.820512,4303.076923,4272.307692,4276.410256,4278.461538
42,4314.358974,4302.051282,4276.923076,4275.897435,4278.974358
43,4317.948717,4305.641025,4291.794871,4300.512820,4282.564102
44,4312.820512,4304.102564,4285.128205,4306.666666,4274.358974
45,4304.102564,4294.358974,4271.282051,4288.717948,4264.102564
46,4299.487179,4287.692307,4269.230769,4277.435897,4262.051282
47,4295.384615,4284.615384,4271.794871,4269.743589,4262.051282
48,4311.794871,4296.410256,4285.128205,4277.948717,4274.358974
49,4322.051282,4300.512820,4282.051282,4287.179487,4274.871794
50,4312.307692,4291.794871,4265.641025,4282.564102,4263.589743
51,4316.410256,4297.948717,4275.384615,4281.025641,4275.384615
52,4322.051282,4302.051282,4289.230769,4276.410256,4292.307692
53,4318.974358,4300.000000,4287.179487,4279.487179,4296.923076
54,4311.794871,4293.846153,4280.512820,4285.128205,4290.769230
55,4305.128205,4287.179487,4277.435897,4287.692307,4285.641025
56,4309.743589,4291.794871,4283.589743,4306.666666,4291.794871
57,4307.179487,4287.692307,4275.384615,4302.051282,4290.769230
58,4296.410256,4277.948717,4261.538461,4267.692307,4282.051282
59,4291.794871,4274.871794,4266.666666,4263.076923,4281.025641
60,4304.102564,4286.153846,4277.435897,4284.615384,4288.717948
61,4318.461538,4305.641025,4278.461538,4289.743589,4296.923076
62,4312.820512,4301.538461,4269.230769,4277.435897,4291.794871
63,4322.051282,4301.025641,4281.538461,4290.769230,4297.435897
64,4339.487179,4316.923076,4294.871794,4308.717948,4307.692307
65,4330.256410,4313.846153,4283.589743,4301.025641,4298.974358
66,4326.666666,4311.794871,4291.282051,4308.205128,4297.948717
67,4334.871794,4313.846153,4294.871794,4307.179487,4301.025641
68,4334.871794,4307.179487,4277.948717,4285.641025,4294.871794
69,4324.615384,4299.487179,4277.435897,4290.769230,4289.743589
70,4312.307692,4294.358974,4285.128205,4309.743589,4285.641025
71,4312.307692,4296.923076,4277.435897,4311.282051,4284.615384
72,4314.358974,4294.358974,4257.948717,4289.743589,4276.410256
73,4319.487179,4295.384615,4267.692307,4283.589743,4275.897435
74,4328.717948,4304.102564,4293.846153,4298.461538,4287.692307
75,4329.743589,4303.076923,4293.333333,4292.307692,4287.692307
76,4334.871794,4306.153846,4285.128205,4283.589743,4289.230769
77,4336.923076,4308.205128,4283.589743,4286.153846,4291.282051
78,4335.384615,4311.794871,4290.256410,4292.820512,4294.871794
79,4337.435897,4317.948717,4291.794871,4292.820512,4300.512820
80,4330.769230,4311.794871,4286.666666,4288.717948,4297.948717
81,4334.871794,4315.384615,4311.794871,4303.076923,4303.589743
82,4341.025641,4317.948717,4327.179487,4303.589743,4304.615384
83,4332.820512,4309.230769,4317.948717,4285.641025,4298.461538
84,4332.820512,4308.205128,4325.641025,4278.974358,4303.589743
85,4335.384615,4303.076923,4331.794871,4280.512820,4300.512820
86,4332.820512,4296.923076,4329.743589,4295.384615,4294.871794
87,4327.692307,4295.384615,4328.717948,4303.589743,4293.846153
88,4323.589743,4291.282051,4334.358974,4290.769230,4292.820512
89,4325.128205,4293.846153,4337.948717,4281.538461,4290.256410
90,4325.128205,4294.358974,4327.179487,4277.948717,4285.128205
91,4327.179487,4291.794871,4331.282051,4290.769230,4292.820512
92,4318.974358,4284.615384,4336.410256,4300.512820,4298.461538
93,4310.769230,4283.076923,4323.076923,4286.666666,4290.256410
94,4326.153846,4296.410256,4317.435897,4285.641025,4290.769230
95,4340.512820,4298.974358,4315.897435,4293.846153,4291.794871
96,4350.256410,4304.615384,4320.000000,4291.794871,4293.846153
97,4359.487179,4320.000000,4336.410256,4288.205128,4304.102564
98,4354.358974,4322.051282,4338.974358,4291.282051,4310.256410
99,4341.025641,4312.820512,4323.589743,4300.512820,4303.076923
100,4325.641025,4296.923076,4311.282051,4292.307692,4287.692307
101,4332.307692,4294.358974,4314.358974,4285.641025,4288.717948
102,4344.102564,4302.564102,4320.000000,4286.153846,4295.897435
103,4329.230769,4296.410256,4316.923076,4279.487179,4292.307692
104,4327.692307,4298.974358,4315.384615,4286.666666,4296.410256
105,4334.358974,4298.461538,4304.102564,4289.743589,4295.897435
106,4326.666666,4286.666666,4296.410256,4281.025641,4286.153846
107,4321.025641,4285.641025,4306.666666,4282.051282,4284.102564
108,4315.384615,4284.102564,4311.282051,4280.512820,4284.615384
109,4307.692307,4278.461538,4307.692307,4273.846153,4282.564102
110,4302.051282,4268.205128,4298.461538,4263.589743,4271.794871
111,4306.666666,4270.256410,4295.897435,4255.384615,4267.179487
112,4315.384615,4288.205128,4305.641025,4266.153846,4276.923076
113,4313.846153,4293.333333,4302.051282,4273.846153,4277.948717
114,4318.974358,4296.410256,4296.410256,4275.384615,4280.512820
115,4325.641025,4296.923076,4293.333333,4276.410256,4282.051282
116,4330.256410,4302.564102,4301.025641,4282.051282,4286.666666
117,4341.538461,4320.512820,4323.076923,4297.948717,4306.153846
118,4337.435897,4321.538461,4315.897435,4294.871794,4308.717948
119,4327.692307,4315.384615,4301.025641,4288.717948,4300.000000
120,4333.333333,4317.948717,4311.282051,4301.025641,4302.051282
121,4340.000000,4316.923076,4316.923076,4305.641025,4301.025641
122,4340.000000,4314.358974,4306.666666,4287.179487,4292.307692
123,4330.769230,4310.256410,4305.128205,4273.333333,4285.641025
124,4331.282051,4310.769230,4326.153846,4295.384615,4297.948717
125,4336.923076,4311.794871,4324.615384,4300.512820,4306.153846
126,4332.820512,4309.743589,4297.948717,4278.974358,4296.410256
127,4330.769230,4311.282051,4298.974358,4290.256410,4293.333333
128,4325.128205,4304.102564,4304.615384,4300.000000,4289.743589
129,4327.692307,4303.589743,4298.461538,4296.923076,4287.692307
130,4329.230769,4311.282051,4300.512820,4305.128205,4289.743589
131,4315.897435,4304.102564,4300.000000,4290.256410,4282.051282
132,4317.435897,4302.051282,4288.205128,4274.871794,4277.435897
133,4323.076923,4305.641025,4283.589743,4289.230769,4280.000000
134,4326.666666,4309.230769,4302.564102,4303.589743,4287.692307
135,4328.717948,4308.717948,4307.692307,4298.974358,4288.205128
136,4311.794871,4292.820512,4275.897435,4292.820512,4273.846153
137,4309.230769,4291.282051,4274.871794,4305.641025,4275.384615
138,4329.230769,4304.615384,4305.641025,4310.256410,4291.282051
139,4334.358974,4310.769230,4306.153846,4297.948717,4294.871794
140,4320.000000,4306.666666,4280.512820,4294.358974,4287.692307
141,4314.358974,4296.923076,4270.256410,4300.512820,4282.564102
142,4324.102564,4302.564102,4294.358974,4309.743589,4292.820512
143,4320.512820,4302.564102,4301.538461,4300.000000,4291.794871
144,4312.307692,4292.307692,4286.666666,4289.743589,4282.564102
145,4315.384615,4291.282051,4285.641025,4294.358974,4286.153846
146,4308.717948,4285.641025,4278.461538,4283.589743,4283.076923
147,4304.102564,4285.128205,4277.948717,4278.461538,4280.512820
148,4305.641025,4284.102564,4282.564102,4278.974358,4280.000000
149,4307.692307,4276.410256,4276.410256,4281.538461,4274.358974
150,4316.923076,4284.615384,4276.410256,4292.307692,4278.461538
151,4323.589743,4294.871794,4281.538461,4293.333333,4286.153846
152,4327.692307,4300.512820,4293.846153,4297.435897,4295.897435
153,4323.589743,4296.410256,4299.487179,4301.025641,4291.794871
154,4322.564102,4290.256410,4292.307692,4294.358974,4278.974358
155,4328.717948,4292.307692,4277.948717,4294.871794,4282.051282
156,4317.948717,4288.717948,4264.102564,4289.230769,4285.128205
157,4314.871794,4290.256410,4277.435897,4282.051282,4287.179487
158,4323.589743,4296.923076,4288.205128,4289.743589,4289.743589
159,4318.461538,4297.948717,4277.435897,4299.487179,4290.256410
160,4313.846153,4302.564102,4278.461538,4295.897435,4292.820512
161,4314.871794,4299.487179,4286.153846,4287.692307,4290.769230
162,4318.461538,4299.487179,4289.743589,4303.076923,4293.846153
163,4312.820512,4295.897435,4284.615384,4302.564102,4292.820512
164,4297.435897,4275.384615,4276.410256,4272.307692,4278.974358
165,4308.205128,4279.487179,4288.205128,4277.948717,4286.153846
166,4325.128205,4300.512820,4294.871794,4301.025641,4301.025641
167,4323.589743,4305.128205,4286.666666,4302.051282,4300.000000
168,4320.512820,4301.025641,4287.179487,4299.487179,4293.846153
169,4322.564102,4297.948717,4291.794871,4297.948717,4294.871794
170,4329.743589,4304.615384,4295.897435,4306.666666,4303.076923
171,4320.512820,4298.974358,4285.641025,4306.153846,4297.435897
172,4301.538461,4285.641025,4268.205128,4288.205128,4284.615384
173,4307.179487,4289.230769,4275.897435,4281.538461,4285.128205
174,4324.102564,4296.410256,4294.871794,4283.076923,4290.256410
175,4333.333333,4303.076923,4300.000000,4292.307692,4293.846153
176,4328.717948,4300.512820,4281.538461,4293.333333,4286.153846
177,4318.461538,4294.871794,4268.717948,4282.564102,4278.461538
178,4311.794871,4294.871794,4279.487179,4293.846153,4285.641025
179,4304.102564,4286.666666,4275.897435,4295.897435,4283.076923
180,4309.743589,4286.666666,4277.435897,4278.974358,4279.487179
181,4314.871794,4289.230769,4287.179487,4277.948717,4284.102564
182,4304.615384,4281.025641,4278.461538,4295.384615,4281.025641
183,4299.487179,4282.564102,4286.153846,4306.153846,4282.564102
184,4302.051282,4285.641025,4298.461538,4297.948717,4286.666666
185,4312.307692,4285.128205,4291.282051,4300.512820,4291.282051
186,4311.282051,4283.589743,4277.435897,4301.025641,4290.769230
187,4300.000000,4280.512820,4287.179487,4282.051282,4291.282051
188,4305.641025,4284.102564,4312.307692,4285.128205,4302.564102
189,4304.102564,4278.974358,4305.641025,4297.435897,4297.948717
190,4293.846153,4272.820512,4300.000000,4293.333333,4290.769230
191,4292.820512,4268.717948,4317.435897,4282.051282,4295.384615
192,4293.846153,4268.205128,4331.794871,4278.461538,4298.461538
193,4305.128205,4281.538461,4343.589743,4283.076923,4304.615384
194,4309.230769,4283.076923,4341.025641,4281.025641,4304.102564
195,4302.051282,4275.897435,4327.692307,4284.102564,4299.487179
196,4303.076923,4279.487179,4324.102564,4289.230769,4300.000000
197,4311.282051,4281.025641,4335.384615,4286.666666,4302.564102
198,4316.923076,4283.076923,4342.564102,4294.871794,4304.615384
199,4303.076923,4277.435897,4317.948717,4292.307692,4291.282051
200,4293.846153,4275.897435,4306.666666,4283.076923,4288.205128
201,4302.051282,4288.205128,4328.717948,4290.769230,4301.025641
202,4305.641025,4290.769230,4331.282051,4295.384615,4299.487179
203,4310.256410,4291.282051,4322.051282,4299.487179,4296.410256
204,4307.179487,4292.820512,4314.871794,4295.897435,4292.307692
205,4302.564102,4292.307692,4312.307692,4291.282051,4291.282051
206,4308.717948,4290.769230,4317.435897,4297.948717,4297.435897
207,4305.641025,4287.692307,4320.512820,4288.205128,4300.000000
208,4301.538461,4298.974358,4328.205128,4286.153846,4305.128205
209,4293.333333,4294.358974,4322.051282,4291.282051,4305.128205
210,4284.102564,4278.461538,4310.769230,4287.179487,4296.410256
211,4294.871794,4284.102564,4310.769230,4282.564102,4293.846153
212,4304.102564,4287.692307,4308.205128,4273.846153,4293.846153
213,4308.205128,4291.282051,4313.846153,4289.230769,4300.000000
214,4311.282051,4298.461538,4323.589743,4311.282051,4305.641025
215,4313.846153,4299.487179,4321.025641,4305.128205,4307.692307
216,4315.384615,4303.076923,4316.923076,4294.358974,4309.230769
