,AF3,AF4,T7,T8,PZ
0,4249.230769,4172.307692,4100.512820,4312.307692,4110.256410
1,4370.256410,4140.000000,4201.538461,4291.794871,4116.923076
2,4393.846153,4077.948717,4124.615384,4323.076923,4036.923076
3,4335.897435,4165.128205,4132.307692,4345.641025,4071.282051
4,4344.615384,4187.179487,4232.820512,4296.410256,4103.589743
5,4391.794871,4046.666666,4191.794871,4238.974358,4012.820512
6,4441.025641,4085.641025,4162.051282,4334.358974,4039.487179
7,4308.205128,4157.435897,4096.410256,4350.769230,4077.948717
8,4278.974358,4155.897435,4128.205128,4328.717948,4097.435897
9,4418.461538,4071.794871,4223.076923,4312.307692,4044.102564
10,4423.589743,4006.153846,4148.205128,4287.692307,3973.846154
11,4385.641025,4146.666666,4103.589743,4360.000000,4089.230769
12,4327.692307,4161.538461,4146.153846,4281.025641,4104.102564
13,4362.051282,4084.615384,4196.410256,4250.256410,4045.641025
14,4412.307692,4109.230769,4130.256410,4386.666666,4060.512820
15,4312.820512,4143.589743,4045.128205,4365.128205,4067.692307
16,4326.153846,4211.282051,4161.025641,4310.256410,4113.846153
17,4372.820512,4135.384615,4201.538461,4239.487179,4066.666666
18,4397.948717,4069.230769,4170.256410,4240.512820,4039.487179
19,4412.307692,4144.102564,4145.128205,4376.410256,4085.641025
20,4329.230769,4140.000000,4059.487179,4361.538461,4053.333333
21,4366.153846,4132.307692,4135.384615,4302.051282,4077.948717
22,4433.333333,4061.025641,4178.974358,4277.435897,4026.153846
23,4439.487179,4039.487179,4121.538461,4306.153846,3975.384616
24,4400.512820,4175.384615,4143.589743,4361.538461,4084.102564
25,4306.666666,4178.461538,4152.820512,4292.820512,4107.692307
26,4389.743589,4123.589743,4200.000000,4300.000000,4089.230769
27,4413.846153,4101.538461,4117.948717,4380.000000,4042.564102
28,4320.000000,4138.461538,4032.820512,4406.666666,4040.000000
29,4359.487179,4183.589743,4158.461538,4353.846153,4112.307692
30,4389.230769,4071.794871,4174.871794,4243.589743,4047.692307
31,4389.230769,4120.000000,4141.025641,4337.948717,4079.487179
32,4323.589743,4237.435897,4164.615384,4374.358974,4161.538461
33,4318.974358,4166.153846,4206.153846,4240.000000,4121.538461
34,4440.512820,4115.897435,4222.051282,4291.282051,4102.564102
35,4376.410256,4114.871794,4086.666666,4367.692307,4070.256410
36,4332.307692,4175.384615,4120.512820,4354.871794,4104.102564
