,AF3,AF4,T7,T8,PZ
0,4287.179487,4283.589743,4280.512820,4294.358974,4287.179487
1,4295.384615,4281.538461,4284.615384,4287.692307,4282.564102
2,4287.692307,4283.589743,4286.666666,4278.461538,4279.487179
3,4281.538461,4281.025641,4285.128205,4276.923076,4276.410256
4,4286.153846,4278.974358,4280.000000,4286.666666,4278.461538
5,4296.923076,4291.282051,4286.153846,4305.128205,4285.641025
6,4300.512820,4294.871794,4292.820512,4304.615384,4283.589743
7,4287.692307,4277.948717,4285.641025,4275.897435,4276.410256
8,4286.153846,4277.948717,4285.641025,4274.358974,4276.923076
9,4296.410256,4293.846153,4283.589743,4293.846153,4281.538461
10,4303.589743,4299.487179,4282.564102,4300.000000,4288.717948
11,4302.564102,4292.820512,4294.358974,4290.256410,4292.307692
12,4298.461538,4283.589743,4292.820512,4271.794871,4292.820512
13,4298.974358,4288.205128,4283.076923,4289.743589,4297.948717
14,4292.307692,4288.205128,4279.487179,4320.000000,4291.794871
15,4282.051282,4276.923076,4287.692307,4302.564102,4281.538461
16,4284.615384,4274.871794,4302.564102,4278.974358,4292.307692
17,4292.820512,4281.025641,4303.076923,4298.974358,4305.128205
18,4309.743589,4293.846153,4297.435897,4318.974358,4301.538461
19,4313.333333,4296.923076,4284.102564,4282.051282,4286.666666
20,4300.000000,4286.153846,4277.435897,4258.974358,4277.435897
21,4297.948717,4281.025641,4292.307692,4297.435897,4282.051282
22,4294.871794,4276.923076,4296.923076,4321.025641,4281.025641
23,4292.820512,4279.487179,4291.282051,4303.076923,4271.282051
24,4297.948717,4277.435897,4284.615384,4263.076923,4266.153846
25,4299.487179,4269.743589,4282.051282,4250.769230,4271.282051
26,4307.179487,4290.769230,4289.743589,4288.717948,4281.538461
27,4308.717948,4308.205128,4292.307692,4309.230769,4284.102564
28,4301.538461,4283.589743,4293.333333,4298.974358,4276.923076
29,4302.564102,4262.564102,4289.743589,4292.307692,4270.256410
30,4303.589743,4276.923076,4286.153846,4286.666666,4264.615384
31,4293.333333,4296.410256,4294.871794,4284.102564,4258.461538
32,4281.025641,4278.974358,4282.564102,4286.153846,4252.820512
33,4282.564102,4254.871794,4267.179487,4297.435897,4258.461538
34,4289.743589,4263.589743,4273.846153,4295.897435,4268.205128
35,4293.846153,4283.076923,4272.820512,4280.000000,4269.743589
36,4297.435897,4286.153846,4281.025641,4294.358974,4272.820512
37,4287.692307,4271.282051,4296.923076,4287.179487,4280.000000
38,4284.102564,4269.743589,4298.974358,4261.025641,4284.615384
39,4298.974358,4282.564102,4295.897435,4285.641025,4284.102564
40,4305.128205,4289.230769,4293.333333,4318.974358,4282.051282
41,4306.666666,4298.461538,4294.871794,4316.410256,4282.564102
42,4308.717948,4298.974358,4291.282051,4294.358974,4283.076923
43,4310.256410,4292.820512,4290.769230,4287.179487,4285.641025
44,4309.743589,4288.717948,4294.358974,4288.717948,4281.538461
45,4294.358974,4280.512820,4288.717948,4265.128205,4268.205128
46,4285.641025,4280.000000,4289.743589,4267.692307,4265.128205
47,4288.205128,4284.102564,4287.692307,4314.871794,4267.692307
48,4294.871794,4283.076923,4284.102564,4324.102564,4266.666666
49,4305.128205,4281.538461,4289.743589,4278.974358,4267.692307
50,4307.692307,4281.025641,4290.769230,4266.666666,4274.358974
51,4310.769230,4285.641025,4289.743589,4304.102564,4283.076923
52,4299.487179,4281.025641,4283.589743,4307.692307,4276.923076
53,4283.076923,4267.692307,4280.512820,4281.025641,4264.615384
54,4291.794871,4264.615384,4296.923076,4270.769230,4272.820512
55,4294.871794,4257.948717,4303.076923,4275.384615,4284.102564
56,4288.717948,4264.615384,4300.000000,4287.692307,4284.102564
57,4290.256410,4287.692307,4287.692307,4293.333333,4284.615384
58,4287.692307,4279.487179,4270.256410,4293.333333,4278.974358
59,4280.000000,4250.769230,4277.948717,4294.358974,4267.692307
60,4273.846153,4247.179487,4286.153846,4287.692307,4267.692307
61,4274.871794,4264.102564,4282.051282,4287.692307,4276.923076
62,4276.923076,4270.769230,4280.000000,4287.692307,4278.461538
63,4281.025641,4267.179487,4284.102564,4250.769230,4271.794871
64,4283.589743,4260.512820,4291.794871,4240.000000,4269.230769
65,4277.948717,4252.307692,4278.974358,4288.205128,4272.820512
